Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Accreditation & Quality Assurance,REDFERN TRAVEL LTD,13935141,3471.62,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Clinical Guidelines Update Team,REDFERN TRAVEL LTD,13935141,3493.16,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Commissioned Content,REDFERN TRAVEL LTD,13935141,2702.31,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Diagnostics Progamme,REDFERN TRAVEL LTD,13935141,1860.32,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Evidence Information Services,REDFERN TRAVEL LTD,13935141,450.48,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Evidence Resources Management,REDFERN TRAVEL LTD,13935141,843.91,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Facilities - London,REDFERN TRAVEL LTD,13935141,768.77,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Fellows Programme,REDFERN TRAVEL LTD,13935141,1659.39,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Guidance Information Services,REDFERN TRAVEL LTD,13935141,1092.44,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Guideline Surveillance Reviews,REDFERN TRAVEL LTD,13935141,1869.92,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - H&SC Management,REDFERN TRAVEL LTD,13935141,1726.15,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Health Technologies Adoption Programme,REDFERN TRAVEL LTD,13935141,3662.92,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Highly Specialised Technologies,REDFERN TRAVEL LTD,13935141,171.22,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - IM&T,REDFERN TRAVEL LTD,13935141,2370.32,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Implementation,REDFERN TRAVEL LTD,13935141,6245.61,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Internal Clinical Guidelines,REDFERN TRAVEL LTD,13935141,"2,949.84","Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - MPC,REDFERN TRAVEL LTD,13935141,"5,729.54","Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Market and Audience Intelligence,REDFERN TRAVEL LTD,13935141,230.63,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Medical Technologies Evaluation Programme,REDFERN TRAVEL LTD,13935141,"1,017.52","Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,Fully Recovered: International Commercial Activity,REDFERN TRAVEL LTD,13935141,365.64,"Rail, hotel & flight costs for April 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Contr Other External,NP - Medical Technologies Evaluation Programme,NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,14003630,"177,299.03",Medical Technologies External Assessment Centre Quarter 1 15/16,,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Rent,NP- Facilities - Manchester,MJ MAPP LLP,14027203,"136,890.60","Quarterly rent charge of office space at Level 1A, City Tower, Manchester",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Rent,NP- Facilities - Manchester,MJ MAPP LLP,14027220,"117,975.00","Quarterly rent charge of office space at Level 1A, City Tower, Manchester",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Contr Other External,NP-IT,INSPIRED NETWORKS,14050210,"25,521.60",IT Support and Management contract ,,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Contr Other External,NP - Surveillance and Methodology,MATRIX EVIDENCE LTD,14069638,"35,131.66",ROI tool for public health interventions and strategies for children & young people,,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Computer Software/License,NP-IT,SOFTCAT LTD,14069942,"137,465.03",Microsoft licencing ESA agreement Year 1 of 3,,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Phone Rental and Calls,NP-IT,HIGH SPEED OFFICE LTD,14126148,"29,622.49","Network and Data, including inter site telecoms supply to NICE?s 3 sites and organisational external telephone connection provision",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Travel & Subsistence,NP - Facilities - London,REDFERN TRAVEL LTD,14148422,"123,334.53","Rail, hotel & flight costs for May 2015",,,,,
Department of Health,National Institute for Health & Care Excellence,01/06/2015,Contr Other External,NP - Social Care Guidance and QA,SOCIAL CARE INSTITUTE FOR EXCELLENCE,14265663,"479,646.30",NICE Collaborating Centre for Social Care quarter 1 2015/16,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
