Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Travel & Subsistence,NCAS Wales Office,NYS CORPORATE,16164603,426.58,"Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Travel & Subsistence,NCAS Northern Ireland Office,NYS CORPORATE,16164603,227,"Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Travel & Subsistence,NCAS Education Programmes,NYS CORPORATE,16164603,216.47,"Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Meeting expense/Room Hire,NCAS Education Programmes,NYS CORPORATE,16164603,2640,"Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Travel & Subsistence,NCAS E&SS Income Gen Events,NYS CORPORATE,16164603,40.76,"Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Travel & Subsistence,NCAS Directors Office,NYS CORPORATE,16164603,79.65,"Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Travel & Subsistence,NCAS Case Management Team,NYS CORPORATE,16164603,479.88,"Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Travel & Subsistence,NCAS Case Management Advisors,NYS CORPORATE,16164603,"3,955.58","Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Travel & Subsistence,NCAS Business Support Team,NYS CORPORATE,16164603,265.44,"Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Other recvables - Current,NCAS Balance Sheet,NYS CORPORATE,16164603,"5,447.43","Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Travel & Subsistence,NCAS Assessor Training,NYS CORPORATE,16164603,249.46,"Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Travel & Subsistence,NCAS Assessments Staffing,NYS CORPORATE,16164603,"2,121.27","Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Travel & Subsistence,NCAS Assessment Delivery,NYS CORPORATE,16164603,"13,184.05","Rail, hotel & flight costs for January 2012",,,,,
Department of Health,National Institute for Health & Clinical Excellence,28/02/2013,Meeting expense/Room Hire,NCAS Assessment Delivery,NYS CORPORATE,16164603,"1,520.00","Rail, hotel & flight costs for January 2012",,,,,
