Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
HMRC,HMRC,18/02/2011,Research (VAT rec),Money Laundering Regulations,Quadrangle Group LLP,5100095715,235785.6
HMRC,HMRC,18/02/2011,Vehicle leasing,Commercial Directorate,Inchcape Fleet Solutions,5100095866,161609.05
HMRC,HMRC,18/02/2011,Vehicle servicing ma,Commercial Directorate,Inchcape Fleet Solutions,5100095866,11317.11
HMRC,HMRC,18/02/2011,Vehicle servicing ma,Commercial Directorate,Inchcape Fleet Solutions,5100095872,33237.11
HMRC,HMRC,18/02/2011,Vehicle servicing ma,Commercial Directorate,Inchcape Fleet Solutions,5100095872,34051.65
HMRC,HMRC,18/02/2011,Vehicle servicing ma,Commercial Directorate,Inchcape Fleet Solutions,5100095872,39375.65
HMRC,HMRC,21/02/2011,Dept forms Stock,Commercial Directorate,Adare Halcyon Limited ,5100095436,30780
HMRC,HMRC,21/02/2011,Gov Bank Serv Charge,Finance & Internal Audit,RBS - Natwest,5100096190,311323.07
HMRC,HMRC,21/02/2011,IT Config Services,Information Management Solutions,DWP,5100096201,2000000
HMRC,HMRC,21/02/2011,Rent,Estates & Support Services,Kier Property Developments Ltd,5100096244,138062.5
HMRC,HMRC,21/02/2011,Storage Seized Goods,Specialist Investigations (SI),TNT UK Limited,5100095922,185587.37
HMRC,HMRC,22/02/2011,CHURN,Estates & Support Services,Exchequer Partnership Plc,5100096684,25782.5
HMRC,HMRC,22/02/2011,Court Fees,Debt Management & Banking,The Insolvency Service,5100097159,138290
HMRC,HMRC,22/02/2011,Equipment & machiner,Commercial Directorate,Opex Corporation,5100096666,45154.81
HMRC,HMRC,22/02/2011,Forensic Services,Criminal Investigations,Forensic Science Service,5100096619,94091.59
HMRC,HMRC,28/02/2011,TNT Documented Servi,Commercial Directorate,TNT UK Limited,5100097518,866501.09
