Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,05/01/2016,WAN maint or supp,Information Management Services,VODAFONE,5100077623,214262.87,Quarter 3 15/16 GSI Network charge,RG12 1XL,,,,
HMRC,HMRC,05/01/2016,Proprietry sys maint,Information Management Services,DWP,5100077630,128320.18,Charges for Live running testing support maintenance or changes to the child benefit computer system. ,FY5 3TA,,,,
HMRC,HMRC,05/01/2016,Gov Bank Serv Charge,Corporate Finance,CITIBANK NA,5100077649,29753.17,Monthly charges for payments into HMRC of direct taxes,E14 5LB,,,,
HMRC,HMRC,05/01/2016,Cross Government Ser,Commercial Directorate,IBM UNITED KINGDOM LTD,5100077665,44634.3,October & November's payments for HMRC's industry standard procurement tool Emptoris which speeds up the procurement process and reduces the cost of sourcing.,PO6 3AU,,,,
HMRC,HMRC,05/01/2016,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,24.31,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,127.66,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,402.52,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,434.4,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,674.83,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,1921.97,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,2113.22,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,2251.51,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,2280.57,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,3542.86,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,5747.65,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,7835.03,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,10090.32,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,11820.43,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,12171.85,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,26014.36,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,30175.11,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,41133.87,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,61185.72,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,63902.23,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,136575.36,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,242701.56,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,321225,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078048,1274183.16,Utility payment,WD17 1HN,,,,
HMRC,HMRC,05/01/2016,Prof bodies subs,Corporate Finance,PRICEWATERHOUSECOOPERS LLP,5100078074,27120,Annual subscription (unlimited users) fees for 'Inform' online.  An online tool for International Financial Reporting Standards and local General Accepted Accounting Practices containing Accounting Standards plus the PwC Manual of Accounting (which is not available from any other source),WC2N 6RH,,,,
HMRC,HMRC,06/01/2016,Non-IMS IT for CSR,Civil Service Resourcing,LINKEDIN IRELAND LTD,5100078130,32907.5,Licence fee for access to Linkedin for Executive search/recruitment.,.,,,,
HMRC,HMRC,06/01/2016,Desks,Estates & Support Services,FLEXIFORM LTD,5100078204,57270.24,"This relates to the purchase of furniture for  Accounts Office Shipley.
",BD3 7AE,,,,
HMRC,HMRC,06/01/2016,Recruitment services,Civil Service Resourcing,JON LURIE ASSOCIATES LTD,5100078220,32754.24,A review of existing senior Civil Service selection process conduct research and recommend options for improving the selection and assessment of candidates for senior roles within the Civil Service,W4 4LR,,,,
HMRC,HMRC,06/01/2016,OGD costs,Estates & Support Services,DWP,5100078227,32178.62,Charges for occupation under MOTO arrangement. ,FY5 3TA,,,,
HMRC,HMRC,06/01/2016,OGD costs,Estates & Support Services,DWP,5100078232,32987.16,Charges for occupation under MOTO arrangement. ,FY5 3TA,,,,
HMRC,HMRC,06/01/2016,OGD costs,Estates & Support Services,DEFENCE ESTATES,5100078234,51000,Charges for occupation under MOTO arrangement. ,GU11 2HA,,,,
HMRC,HMRC,06/01/2016,OGD costs,Estates & Support Services,DWP,5100078236,25486.87,Charges for occupation under MOTO arrangement. ,FY5 3TA,,,,
HMRC,HMRC,06/01/2016,Oth PFI unitary chrg,Estates & Support Services,BOOTLE PFI SOLUTIONS 1998 (2) LTD,5100078240,469756.78,Charges for accommodation provided under the Bootle Private Finance Initiative contract,SE1 9RA,,,,
HMRC,HMRC,06/01/2016,Oth PFI unitary chrg,Estates & Support Services,BOOTLE PFI SOLUTIONS 1998 (2) LTD,5100078240,488930.52,Charges for accommodation provided under the Bootle Private Finance Initiative contract,SE1 9RA,,,,
HMRC,HMRC,06/01/2016,OGD costs,Estates & Support Services,DWP,5100078253,540160.94,Charges for occupation under MOTO arrangement. ,FY5 3TA,,,,
HMRC,HMRC,06/01/2016,OGD costs,Estates & Support Services,DWP,5100078255,539339.04,Charges for occupation under MOTO arrangement. ,FY5 3TA,,,,
HMRC,HMRC,06/01/2016,Business Consultancy,Benefits & Credits Delivery,SYNNEX-CONCENTRIX UK LTD,5100078273,1149919.38,Error & Fraud Adding Capacity Programme,EC2N 1HQ,,,,
HMRC,HMRC,06/01/2016,Samplng & Analytical,Specialist Investigations (SI),LGC LTD,5100078275,150320.39,Sampling & Analytical Services,TW11 0LY,,,,
HMRC,HMRC,06/01/2016,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL,5100078278,387.98,These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,PE4 5BR,,,,
HMRC,HMRC,06/01/2016,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL,5100078278,36591.26,These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,PE4 5BR,,,,
HMRC,HMRC,06/01/2016,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL,5100078278,341637.72,These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,PE4 5BR,,,,
HMRC,HMRC,06/01/2016,Research (VAT rec),Knowledge Analysis & Intelligence,IPSOS MORI UK LTD,5100078285,30404.4,Research into sources of small company income,SE1 1PY,,,,
HMRC,HMRC,07/01/2016,Business Consultancy,Benefits & Credits Delivery,SYNNEX-CONCENTRIX UK LTD,5100073586,531375.14,Error & Fraud Adding Capacity Programme,EC2N 1HQ,,,,
HMRC,HMRC,07/01/2016,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL WHOLESALE,5100078429,423.07,These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,EC4Y 0HQ,,,,
HMRC,HMRC,07/01/2016,Nat Pst Del Ser(VAT),PT Director,ROYAL MAIL WHOLESALE,5100078429,3272900.46,These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,EC4Y 0HQ,,,,
HMRC,HMRC,07/01/2016,Software licences,Information Management Services,TRUSTMARQUE SOLUTIONS LTD,5100078440,921984.12,Microsoft EA Off-the-Shelf Licensing Charge,YO32 9GZ,,,,
HMRC,HMRC,07/01/2016,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100078455,3160.68,This invoice is a monthly charge for facilities management at Trinity Bridge Salford under the G4S Facilities Management Contract.,S81 7QF,,,,
HMRC,HMRC,07/01/2016,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100078455,75856.42,This invoice is a monthly charge for facilities management at Trinity Bridge Salford under the G4S Facilities Management Contract.,S81 7QF,,,,
HMRC,HMRC,07/01/2016,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100078457,1331.82,This invoice is a monthly charge for facilities management at Elgin House Edinburgh under the G4S Facilities Management Contract.,S81 7QF,,,,
HMRC,HMRC,07/01/2016,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100078457,25304.48,This invoice is a monthly charge for facilities management at Elgin House Edinburgh under the G4S Facilities Management Contract.,S81 7QF,,,,
HMRC,HMRC,07/01/2016,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100078458,595.55,This invoice is a monthly charge for facilities management at Cotton House Glasgow under the G4S Facilities Management Contract.,S81 7QF,,,,
HMRC,HMRC,07/01/2016,Faciltiy Mngmt Cost,Estates & Support Services,G4S INTEGRATED SERVICES (UK) LTD,5100078458,29182.1,This invoice is a monthly charge for facilities management at Cotton House Glasgow under the G4S Facilities Management Contract.,S81 7QF,,,,
HMRC,HMRC,08/01/2016,Software coding,Information Management Services,CAPITA BUSINESS SERVICES LTD,5100078623,27984.06,Charges for IT Specialists,DL1 9HN,,,,
HMRC,HMRC,08/01/2016,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100078631,22157.78,Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,08/01/2016,Document destruction,Estates & Support Services,BANNER BUSINESS SERVICES LTD,5100078631,24986.45,Monthly charge for secure destruction of confidentially marked waste,NR3 1PD,,,,
HMRC,HMRC,08/01/2016,WAN maint or supp,Information Management Services,VODAFONE,5100078643,250689.64,Quarter 2 15/16 GSI Network charge,RG12 1XL,,,,
HMRC,HMRC,11/01/2016,Hardware maintenance,Information Management Services,SKYSCAPE CLOUD SERVICES LTD,5100078387,-66000,Skyscape Dec 15 Invoice charges for Data Storage,SN13 0RP,,,,
HMRC,HMRC,11/01/2016,Grant in Aid Funding,PT Customer Product & Process,TAX VOLUNTEERS,5100078664,78750,Grant in aid,DT6 5DB,,,,
HMRC,HMRC,11/01/2016,Grant in Aid Funding,PT Customer Product & Process,TAX VOLUNTEERS,5100078680,"25,000.00",Grant in aid,DT6 5DB,,,,
HMRC,HMRC,11/01/2016,Hardware maintenance,Information Management Services,SKYSCAPE CLOUD SERVICES LTD,5100078697,72468.05,Skyscape Dec 15 Invoice charges for Data Storage,SN13 0RP,,,,
HMRC,HMRC,11/01/2016,OHS,HR,RIGHT CORECARE,5100078699,27410.22,Outsourced contract for Welfare and help-line services,PO15 7AL,,,,
HMRC,HMRC,11/01/2016,OHS,HR,RIGHT CORECARE,5100078702,30289.36,Outsourced contract for Welfare and help-line services,PO15 7AL,,,,
HMRC,HMRC,11/01/2016,Grant in Aid Funding,PT Customer Product & Process,ADVICE NI LTD,5100078707,31500,Grant in aid,BT7 3FP,,,,
HMRC,HMRC,11/01/2016,Valuation Services,Risk & Intelligence,VALUATION OFFICE AGENCY,5100078725,734429.25,Property valuations in respect of Inheritance Tax and other Tax cases - monthly payment ,W1D 5BU,,,,
HMRC,HMRC,12/01/2016,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700027303,-105571.22,Credit rec'd from HMRC's PFI service provider.,WD17 1HN,,,,
HMRC,HMRC,12/01/2016,STEPS FUP VAT recvbl,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700027303,-2626.94,Credit rec'd from HMRC's PFI service provider.,WD17 1HN,,,,
HMRC,HMRC,12/01/2016,Training Costs,HMRC,CAPITA BUSINESS SERVICES LTD,1900377811,68940.88,Employee Training,DL1 9HN,,,,
HMRC,HMRC,12/01/2016,Recruitment services,Civil Service Resourcing,THE SOCIAL MOBILITY FOUNDATION,5100078758,168347.58,Delivery of the Whitehall Social Mobility Internship Programme in London & Glasgow 2015,EC3V 1LR,,,,
HMRC,HMRC,12/01/2016,Recruitment services,Civil Service Resourcing,SPECIALIST COMPUTER CTR,5100078772,72298.8,Specialist Computer Centre (SCC) is the main IT contractor for the Civil Service Fast Stream intake. Invoice covers monthly support and maintenance for December 2015,B11 2LE,,,,
HMRC,HMRC,12/01/2016,Storage (non enfmnt),Estates & Support Services,IRON MOUNTAIN (UK) LTD,5100078805,76986,This invoice is for redundancy payments made after a closure of a filestore in Nottingham to meet contractual obligations,EH54 7DF,,,,
HMRC,HMRC,12/01/2016,Storage (non enfmnt),Estates & Support Services,IRON MOUNTAIN (UK) LTD,5100078806,-64549.93,This repayment relates to a mischarge identified during the suppliers computer system audit,EH54 7DF,,,,
HMRC,HMRC,12/01/2016,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078820,103454.65,Essential works at Centenary Court Bradford,WD17 1HN,,,,
HMRC,HMRC,12/01/2016,Min AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100078820,225313.2,Essential works at Centenary Court Bradford,WD17 1HN,,,,
HMRC,HMRC,12/01/2016,Network Voice Serv,Information Management Services,Vodafone Limited,5100078841,154977.84,Vodafone December-15 invoice charges for Communication Services (Equipment),RG14 5FF,,,,
HMRC,HMRC,12/01/2016,Gov Bank Serv Charge,Corporate Finance,SANTANDER UK PLC,5100078864,53282.04,Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,L30 4GB,,,,
HMRC,HMRC,12/01/2016,IT consultancy,Information Management Services,OPEN CREDO LTD,5100078881,191500.36,Specialist Support to develop HMRCs Cloud Ecosystem platform,SE1 0NZ,,,,
HMRC,HMRC,13/01/2016,Specimen Isolation,Specialist Investigations (SI),IMA LTD,5100078793,244584,Scientific Testing Equipment,LS20 8BH,,,,
HMRC,HMRC,13/01/2016,Nat Pst Del Ser(VAT),PT Director,G3 WORLDWIDE (UK) LTD,5100078969,22928.71,These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,UB2 5LF,,,,
HMRC,HMRC,13/01/2016,Nat Pst Del Ser(VAT),PT Director,G3 WORLDWIDE (UK) LTD,5100078969,51903.52,These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,UB2 5LF,,,,
HMRC,HMRC,13/01/2016,Non-IMS IT for CSR,Civil Service Resourcing,VALTECH LIMITED,5100079024,"68,820.00",Development costs for delivery of new Fast Track and Fast Stream recruitment system.,EC1A 4JQ,,,,
HMRC,HMRC,13/01/2016,Non-IMS IT for CSR,Civil Service Resourcing,VALTECH LIMITED,5100079025,159780,Development costs for delivery of new Fast Track and Fast Stream recruitment system.,EC1A 4JQ,,,,
HMRC,HMRC,13/01/2016,Non-IMS IT for CSR,Civil Service Resourcing,WORLD CAREERS NETWORK PLC,5100079064,56016,Monthly E Recruitment Service Charge for Full Solution and Advert Only Fees for December 2015.,SW19 8DR,,,,
HMRC,HMRC,13/01/2016,Non PFI serv VAT,Estates & Support Services,MacLELLAN INTERNATIONAL LTD,5100079083,53284.25,Monthly charge for provision of services on the Newcastle estate,B70 1DA,,,,
HMRC,HMRC,13/01/2016,Non PFI serv VAT,Estates & Support Services,MacLELLAN INTERNATIONAL LTD,5100079083,356594.55,Monthly charge for provision of services on the Newcastle estate,B70 1DA,,,,
HMRC,HMRC,13/01/2016,Rent,Estates & Support Services,KIER PROPERTY DEVELOPMENTS LTD,5100079099,2397.12,Quarterly rent payable to landlord,SG19 2BD,,,,
HMRC,HMRC,13/01/2016,Rent,Estates & Support Services,KIER PROPERTY DEVELOPMENTS LTD,5100079099,106562.88,Quarterly rent payable to landlord,SG19 2BD,,,,
HMRC,HMRC,13/01/2016,Landlord Charges,Estates & Support Services,SAVILLS COMMERCIAL LTD,5100079108,335.29,Standard Landlord Service Charge payable to the Landlord,W1K 3HQ,,,,
HMRC,HMRC,13/01/2016,Landlord Charges,Estates & Support Services,SAVILLS COMMERCIAL LTD,5100079108,27605.81,Standard Landlord Service Charge payable to the Landlord,W1K 3HQ,,,,
HMRC,HMRC,13/01/2016,Research (VAT rec),Knowledge Analysis & Intelligence,TNS - BMRB,5100079141,91532.4,A survey of the experience of Mid-Size business customers.,W5 1UA,,,,
HMRC,HMRC,13/01/2016,Min AW non-struc VAT,Estates & Support Services,TRILLIUM,5100079165,26593.9,Essential works at Govt Buildings Colwyn Bay,LS11 9DX,,,,
HMRC,HMRC,13/01/2016,Forensic Services,Criminal Investigations,LGC LTD,5100079195,27342,Forensic Services,TW11 0LY,,,,
HMRC,HMRC,13/01/2016,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100079207,65280,Court Fees,B4 6FD,,,,
HMRC,HMRC,13/01/2016,Nat Pst Del Ser(VAT),PT Director,UK MAIL,5100079213,76560.86,These are postal charges following the Ex-com decision to move all HMRC Output Management costs into PT Director . ,SL1 4LZ,,,,
HMRC,HMRC,13/01/2016,Software licences,Information Management Services,TRUSTMARQUE SOLUTIONS LTD,5100079267,6598670.12,Microsoft EA Off-the-Shelf Licensing Charge,YO32 9GZ,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,HR & Corporate Change Centre ,TNT UK LTD,5100079268,170.03,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,BT Corporate Centre,TNT UK LTD,5100079268,255.05,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Open,Change Portfolio,TNT UK LTD,5100079268,425.08,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Change Assurance and Investment,TNT UK LTD,5100079268,467.58,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Corporate Finance,TNT UK LTD,5100079268,510.08,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,S&ID,TNT UK LTD,5100079268,722.63,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,BT Change,TNT UK LTD,5100079268,935.16,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Commercial Directorate,TNT UK LTD,5100079268,977.66,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Corporate Communications,TNT UK LTD,5100079268,1232.71,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Business Customer & Strategy,TNT UK LTD,5100079268,1402.74,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Civil Service Resourcing,TNT UK LTD,5100079268,1785.3,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Customs Directorate,TNT UK LTD,5100079268,1955.33,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,CTIS,TNT UK LTD,5100079268,2082.85,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,E&C Central Services,TNT UK LTD,5100079268,2167.87,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Indirect Tax Directorate,TNT UK LTD,5100079268,2295.38,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Information Management Services,TNT UK LTD,5100079268,2465.42,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Solicitors Office,TNT UK LTD,5100079268,2635.45,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Corporate Finance,TNT UK LTD,5100079268,3103.03,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,PT Customer Product & Process,TNT UK LTD,5100079268,3485.59,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Estates & Support Services,TNT UK LTD,5100079268,4505.76,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Counter Avoidance Directorate,TNT UK LTD,5100079268,7013.69,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,HR,TNT UK LTD,5100079268,7098.71,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Information Management Services,TNT UK LTD,5100079268,7311.24,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Business Tax Operations,TNT UK LTD,5100079268,8841.5,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Tax Professionalism & Assurance,TNT UK LTD,5100079268,8884,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Specialist Investigations (SI),TNT UK LTD,5100079268,10881.85,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Specialist PT,TNT UK LTD,5100079268,11604.47,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Large Business Directorate,TNT UK LTD,5100079268,14324.93,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Criminal Investigations,TNT UK LTD,5100079268,16195.25,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Risk & Intelligence,TNT UK LTD,5100079268,20063.41,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Benefits & Credits Delivery,TNT UK LTD,5100079268,39744.25,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Debt Management & Banking,TNT UK LTD,5100079268,48585.74,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,Local Compliance,TNT UK LTD,5100079268,88330,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Next Day Del. Closed,PT Operations,TNT UK LTD,5100079268,102612.42,Courier Consumables,BL10 9AR,,,,
HMRC,HMRC,13/01/2016,Network Voice Serv,Information Management Services,Vodafone Limited,5100079270,75543.91,Vodafone December-15 invoice charges for Communication Services (Blackberry),RG14 5FF,,,,
HMRC,HMRC,13/01/2016,Software licences,Information Management Services,TRUSTMARQUE SOLUTIONS LTD,5100079274,-62276.78,Microsoft EA Off-the-Shelf Licensing Charge,YO32 9GZ,,,,
HMRC,HMRC,13/01/2016,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100079319,1922838.54,Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BS1 4DJ,,,,
HMRC,HMRC,13/01/2016,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100079319,2001321.76,Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BS1 4DJ,,,,
HMRC,HMRC,13/01/2016,Govt dept services,Benefits & Credits Delivery,NATIONAL SAVINGS & INVESTMENTS,5100079396,1846556.49,HMRC procured NS&I as partners for the Tax Free Childcare Programme and payment is for work that has been carried out,SW1V 2QX,,,,
