HMRC,HMRC,02/05/2014,Money Service Businesses charges,Local Compliance,VIRGIN HOLIDAYS LIMITED,1900033049,"£67,289.00",Reversal of a VAT payment incorrectly posted,RH10 1WW
HMRC,HMRC,02/05/2014,Debt coll serv (DEL),Debt Management & Banking,HILLESDEN SECURITIES LTD,5100007885,"£25,238.45",Debt Collection Services,NN13 7DN
HMRC,HMRC,02/05/2014,Marketing Promotion,Corporate Communications,TNS - BMRB,5100007916,"£71,055.00",Evasion 2013 Tracking research,W5 1UA
HMRC,HMRC,02/05/2014,Marketing Promotion,Corporate Communications,IPSOS MORI UK LTD,5100007949,"£30,000.00",Tax Credits 2014 Prewave Tracking research ,SE1 1PY
HMRC,HMRC,02/05/2014,Recruitment services,HR,HAVAS PEOPLE LIMITED,5100008272,"£53,665.20",Marketing and Advertising costs for DFT-VOSA Vehicle Examiners and Inspectors Campaign.,EC1M 5NR
HMRC,HMRC,02/05/2014,Landlord Charges,Estates & Support Services,FASSET BUSINESS & PROPERTY,5100008278,"£193,752.43",Standard Landlord Service Charge payable to the Landlord,PO9 1SA
HMRC,HMRC,02/05/2014,Landlord Charges,Estates & Support Services,FASSET BUSINESS & PROPERTY,5100008278,"£5,581.34",Standard Landlord Service Charge payable to the Landlord,PO9 1SA
HMRC,HMRC,02/05/2014,Landlord Charges,Estates & Support Services,SAVILLS COMMERCIAL LTD,5100008282,"£220,388.26",Standard Landlord Service Charge payable to the Landlord,W1K 3HQ
HMRC,HMRC,02/05/2014,Landlord Charges,Estates & Support Services,SAVILLS COMMERCIAL LTD,5100008282,"£2,226.14",Standard Landlord Service Charge payable to the Landlord,W1K 3HQ
HMRC,HMRC,02/05/2014,Software Licences,Information Management Services,COMPUTER ASSOCIATES UK LTD,5100008305,"£31,566.00",Beskpoke enhancement of the Clarity Time Recording Application,SL3 9LL
HMRC,HMRC,06/05/2014,Dept forms Non Stock,PT Customer Product & Process,WILLIAMS LEA LTD,5100008270,"£53,560.56",Williams Lea,WF6 1TN
HMRC,HMRC,06/05/2014,Forensic Services,Criminal Investigations,MAYORS OFFICE FOR POLICING & CRIME,5100008743,"£26,552.35",Forensic services,SW6 1TR
HMRC,HMRC,06/05/2014,Rent,Estates & Support Services,APV CO 21 LTD,5100008747,"£140,408.90",Monthly rent payment payable to the Landlord,IM1 2PT
HMRC,HMRC,06/05/2014,Rent,Estates & Support Services,APV CO 21 LTD,5100008747,£422.50,Monthly rent payment payable to the Landlord,IM1 2PT
HMRC,HMRC,06/05/2014,Business Consultancy,Change Assurance & Investment,ERNST & YOUNG LLP,5100008769,"£107,016.00",To support delivery of a complex change agenda and maintain the required pace of change HMRC employed consultants to transfer specific skills over a very short 5 week period. ,SE1 7EU
HMRC,HMRC,07/05/2014,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100008749,"£61,821.08",Essential works carried out at Durrington Worthing,WD17 1HN
HMRC,HMRC,07/05/2014,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100008750,"£34,175.55",Essential works carried out at Durrington Worthing,WD17 1HN
HMRC,HMRC,07/05/2014,Recruitment services,Knowledge Analysis & Intelligence,HM TREASURY,5100008803,"£47,520.00",Recruitment charges for Government Economic Service (GES) fast stream.,SW1A 2HQ
HMRC,HMRC,07/05/2014,Recruitment services,Tax Professionalism & Assurance,WORLD CAREERS NETWORK PLC,5100008808,"£33,733.80",Provision of online recruitment tests,SW19 8DR
HMRC,HMRC,07/05/2014,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100008823,"£54,037.50",Digital Exemplar and Multi Tax Platform Contract Developers,EC2R 6AY
HMRC,HMRC,07/05/2014,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100008823,"£27,018.76",Digital Exemplar and Multi Tax Platform Contract Developers,EC2R 6AY
HMRC,HMRC,07/05/2014,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100008823,"£27,018.73",Digital Exemplar and Multi Tax Platform Contract Developers,EC2R 6AY
HMRC,HMRC,07/05/2014,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100008823,"£2,223.19",Digital Exemplar and Multi Tax Platform Contract Developers,EC2R 6AY
HMRC,HMRC,07/05/2014,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100008823,"£1,111.61",Digital Exemplar and Multi Tax Platform Contract Developers,EC2R 6AY
HMRC,HMRC,07/05/2014,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100008823,"£1,111.58",Digital Exemplar and Multi Tax Platform Contract Developers,EC2R 6AY
HMRC,HMRC,07/05/2014,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100008826,"£47,305.31",Digital Exemplar and Multi Tax Platform Contract Developers,EC2R 6AY
HMRC,HMRC,07/05/2014,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100008826,"£23,652.66",Digital Exemplar and Multi Tax Platform Contract Developers,EC2R 6AY
HMRC,HMRC,07/05/2014,Software coding,Information Management Services,ZUHLKE ENGINEERING LTD,5100008826,"£23,652.66",Digital Exemplar and Multi Tax Platform Contract Developers,EC2R 6AY
HMRC,HMRC,07/05/2014,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100008842,"£67,214.96",Costs for officers stationed abroad,MK10 1PX
HMRC,HMRC,07/05/2014,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100009040,"£1,583,130.89",Utility payment,WD17 1HN
HMRC,HMRC,07/05/2014,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100009040,"£407,196.57",Utility payment,WD17 1HN
HMRC,HMRC,07/05/2014,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100009040,"£279,522.72",Utility payment,WD17 1HN
HMRC,HMRC,07/05/2014,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100009040,"£201,640.13",Utility payment,WD17 1HN
HMRC,HMRC,07/05/2014,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100009040,"£88,172.39",Utility payment,WD17 1HN
HMRC,HMRC,07/05/2014,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100009040,"£14,171.97",Utility payment,WD17 1HN
HMRC,HMRC,07/05/2014,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100009040,"£2,969.63",Utility payment,WD17 1HN
HMRC,HMRC,07/05/2014,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100009040,"£1,559.68",Utility payment,WD17 1HN
HMRC,HMRC,07/05/2014,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100009040,£905.91,Utility payment,WD17 1HN
HMRC,HMRC,07/05/2014,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100009040,£642.34,Utility payment,WD17 1HN
HMRC,HMRC,08/05/2014,Software coding,Information Management Services,DWP,5100008973,"£106,872.00",Government Gateway - SA Peak support,CF14 3UW
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,NORTH AYRSHIRE COUNCIL,5100008976,"£48,057.33",Business rates payable for 2014/15,KA12 8DA
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,NORTH AYRSHIRE COUNCIL,5100008976,"£1,588.67",Business rates payable for 2014/15,KA12 8DA
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,LONDON BOROUGH OF HAMMERSMITH &,5100008977,"£62,310.75",Business rates payable for 2014/15,W6 9UU
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,LONDON BOROUGH OF HAMMERSMITH &,5100008977,£439.25,Business rates payable for 2014/15,W6 9UU
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,GLASGOW CITY COUNCIL,5100008984,"£222,864.75",Business rates payable for 2014/15,G1 1JE
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,GLASGOW CITY COUNCIL,5100008984,"£107,305.25",Business rates payable for 2014/15,G1 1JE
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,GLASGOW CITY COUNCIL,5100008985,"£273,294.00",Business rates payable for 2014/15,G1 1JE
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,GLASGOW CITY COUNCIL,5100008985,"£131,586.00",Business rates payable for 2014/15,G1 1JE
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,WEST LOTHIAN COUNCIL,5100008989,"£214,037.40",Business rates payable for 2014/15,EH48 1TT
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,WEST LOTHIAN COUNCIL,5100008989,"£2,380.60",Business rates payable for 2014/15,EH48 1TT
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,THE HIGHLAND COUNCIL,5100008991,"£54,415.87",Business rates payable for 2014/15,IV3 5YX
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,THE HIGHLAND COUNCIL,5100008991,"£53,552.13",Business rates payable for 2014/15,IV3 5YX
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,SOUTH AYRSHIRE COUNCIL,5100008993,"£57,358.00",Business rates payable for 2014/15,KA7 2PL
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,FIFE COUNCIL,5100008994,"£80,513.28",Business rates payable for 2014/15,KY7 5LT
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,FIFE COUNCIL,5100008994,"£3,354.72",Business rates payable for 2014/15,KY7 5LT
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,TAUNTON DEANE BOROUGH COUNCIL,5100008996,"£81,185.67",Business rates payable for 2014/15,TA1  1HE
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,TAUNTON DEANE BOROUGH COUNCIL,5100008996,"£1,236.33",Business rates payable for 2014/15,TA1  1HE
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,GREENWICH COUNCIL,5100008997,"£49,949.00",Business rates payable for 2014/15,SE7 7DJ
HMRC,HMRC,08/05/2014,Business Rates,Estates & Support Services,GREENWICH COUNCIL,5100008997,£251.00,Business rates payable for 2014/15,SE7 7DJ
HMRC,HMRC,08/05/2014,Employee education,Large Business Service,CAPITA BUSINESS SERVICES LTD,5100009021,"£28,190.34",Composite invoice covering the delivery of five two day learning events at various external venues in the Liverpool and London - covering between 16 and 20 delegates each - during April 2014 as part of the Compliance skills Development Programme (CSDP). ,DL1 9HN
HMRC,HMRC,08/05/2014,Employee education,Large Business Service,CAPITA BUSINESS SERVICES LTD,5100009035,"£32,714.36",Composite invoice covering the delivery of five two day learning events at various external venues in Manchester London and Oxford - covering between 16 and 20 delegates each - during April 2014 as part of the Compliance skills Development Programme (CSDP). ,DL1 9HN
HMRC,HMRC,08/05/2014,Haulage Seized Goods,Criminal Investigations,TNT UK LTD,5100009038,"£117,143.18",Courier Services,BL8 9AR
HMRC,HMRC,08/05/2014,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100009060,"£148,625.00",Court Fees,B4 6FD
HMRC,HMRC,08/05/2014,Software coding,Information Management Services,DWP,5100009087,"£62,520.00",Government Gateway - Request for Change ,CF14 3UW
HMRC,HMRC,12/05/2014,Marketing Promotion,Corporate Communications,M4C,5100009264,"£234,903.20",Employment Allowances Press media,WC1X 8RX
HMRC,HMRC,12/05/2014,Marketing Promotion,Corporate Communications,M4C,5100009265,"£336,809.40",Employment Allowances Radio media,WC1X 8RX
HMRC,HMRC,12/05/2014,Policing Services,Criminal Investigations,DELOITTE MCS LTD,5100009911,"£139,624.08",Forensic services,MK9 1FD
HMRC,HMRC,12/05/2014,Audio and Visual Equ,Criminal Investigations,POLICE SCOTLAND,5100009922,"£49,049.66",Fees for Scottish Crime Campus,G2 4JS
HMRC,HMRC,12/05/2014,Valuation Services,Risk & Intelligence,VALUATION OFFICE AGENCY,5100009923,"£749,417.60",Property valuations for Inheritance and other Tax cases,W1D 5BU
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,WEST LOTHIAN COUNCIL,5100009991,"£446,761.37",Business rates payable for 2014/15,EH48 1TT
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,WEST LOTHIAN COUNCIL,5100009991,"£4,969.03",Business rates payable for 2014/15,EH48 1TT
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,SOUTH LANARKSHIRE COUNCIL,5100009993,"£41,832.78",Business rates payable for 2014/15,ML3 0XJ
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,SOUTH LANARKSHIRE COUNCIL,5100009993,"£11,187.22",Business rates payable for 2014/15,ML3 0XJ
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,SOUTH LANARKSHIRE COUNCIL,5100009996,"£760,596.00",Business rates payable for 2014/15,ML3 0XJ
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,SOUTH LANARKSHIRE COUNCIL,5100009996,"£203,404.00",Business rates payable for 2014/15,ML3 0XJ
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,SOUTH LANARKSHIRE COUNCIL,5100009997,"£256,320.85",Business rates payable for 2014/15,ML3 0XJ
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,SOUTH LANARKSHIRE COUNCIL,5100009997,"£68,547.15",Business rates payable for 2014/15,ML3 0XJ
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,SOUTH LANARKSHIRE COUNCIL,5100009998,"£71,876.32",Business rates payable for 2014/15,ML3 0XJ
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,SOUTH LANARKSHIRE COUNCIL,5100009998,"£19,221.68",Business rates payable for 2014/15,ML3 0XJ
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,SOUTHEND BOROUGH COUNCIL,5100010001,"£26,677.78",Business rates payable for 2014/15,SS2 6EP
HMRC,HMRC,13/05/2014,Business Rates,Estates & Support Services,SOUTHEND BOROUGH COUNCIL,5100010001,"£8,332.43",Business rates payable for 2014/15,SS2 6EP
HMRC,HMRC,13/05/2014,Employee education,HR,CAPITA BUSINESS SERVICES LTD,5100010013,"£46,675.68",Various Courses for Leadership and Development,DL1 9HN
HMRC,HMRC,14/05/2014,Rent,Estates & Support Services,APV CO 21 LTD,5100010072,"£140,831.40",Monthly rent payment payable to the Landlord,IM1 2PT
HMRC,HMRC,14/05/2014,Data Purchases,Risk & Intelligence,TREBLE 5 TREBLE 1 LIMITED,5100010114,"£36,000.00",Annual HMRC payment to Crimestoppers. ,SM6 6BG
HMRC,HMRC,14/05/2014,Hardware maintenance,Information Management Services,CAPGEMINI UK PLC - PEOPLEPOINT,5100010126,"£920,019.17",Aspire Apr 14 Invoice charges for Contract payment  for the Customs Handling Inward Export Freight systems including ASN and LUCAS,W1F 0UU
HMRC,HMRC,15/05/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700003965,"-£101,815.18",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,15/05/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700003968,"-£2,018.48",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,15/05/2014,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700003968,"-£98,905.60",Credits received following the conclusion of commercial discussions with HMRC’s primary estate Private Finance Initiative service provider.,WD17 1HN
HMRC,HMRC,15/05/2014,Maj AW struc non-VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100010058,"£73,355.31",Essential works carried out at Litherland House Bootle,WD17 1HN
HMRC,HMRC,15/05/2014,Maj AW non-struc VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100010059,"£26,548.98",Essential works carried out at Pentland House Livingston,WD17 1HN
HMRC,HMRC,15/05/2014,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100010082,"£56,000.00",Monthly rent payment payable to the Landlord,WD17 1HN
HMRC,HMRC,15/05/2014,Landlord Charges,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100010082,"£53,996.13",Standard Landlord Service Charge payable to the Landlord,WD17 1HN
HMRC,HMRC,15/05/2014,Next Day Del. Open,PT Operations,TNT UK LTD,5100010143,"£20,456.60",Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Local Compliance,TNT UK LTD,5100010143,"£9,199.88",Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Debt Management & Banking,TNT UK LTD,5100010143,"£5,421.08",Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Benefits & Credits Delivery,TNT UK LTD,5100010143,"£4,336.86",Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Risk & Intelligence,TNT UK LTD,5100010143,"£2,014.31",Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Criminal Investigations,TNT UK LTD,5100010143,"£1,610.38",Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Specialist PT,TNT UK LTD,5100010143,"£1,318.07",Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Specialist Investigations (SI),TNT UK LTD,5100010143,£993.86,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Large Business Service,TNT UK LTD,5100010143,£940.72,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Estates & Support Services,TNT UK LTD,5100010143,£871.62,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,HR,TNT UK LTD,5100010143,£845.05,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Customs Directorate,TNT UK LTD,5100010143,£823.79,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Information Management Services,TNT UK LTD,5100010143,£722.81,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Indirect Tax Directorate,TNT UK LTD,5100010143,£504.90,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Finance & Internal Audit,TNT UK LTD,5100010143,£457.07,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Central Compliance,TNT UK LTD,5100010143,£435.82,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Tax Professionalism & Assurance,TNT UK LTD,5100010143,£393.29,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,PT Customer Product & Process,TNT UK LTD,5100010143,£361.40,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Business Customer & Strategy,TNT UK LTD,5100010143,£276.37,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Solicitors Office,TNT UK LTD,5100010143,£265.74,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Change Assurance & Investment,TNT UK LTD,5100010143,£201.96,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,CTISA,TNT UK LTD,5100010143,£201.96,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Corporate Communications,TNT UK LTD,5100010143,£159.44,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,BT Corporate Centre,TNT UK LTD,5100010143,£106.30,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Anti-Money Laundering Supervision,TNT UK LTD,5100010143,£79.72,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,S&ID,TNT UK LTD,5100010143,£79.72,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Next Day Del. Open,Commercial Directorate,TNT UK LTD,5100010143,£69.10,Courier Services,BL10 9AR
HMRC,HMRC,15/05/2014,Dept forms Non Stock,Digital,WILLIAMS LEA LTD,5100010431,"£58,266.88",Generic Stock,WF6 1TN
HMRC,HMRC,15/05/2014,Storage (non enfmnt),Estates & Support Services,DERWENT FACILITIES MANAGEMENT LTD,5100010436,"£60,389.35",Monthy charge for facilities management,HG2 8QT
HMRC,HMRC,15/05/2014,Storage (non enfmnt),Estates & Support Services,DERWENT FACILITIES MANAGEMENT LTD,5100010436,"£9,830.82",Monthy charge for facilities management,HG2 8QT
HMRC,HMRC,15/05/2014,Grant in Aid Funding,PT Customer Product & Process,CHILD POVERTY ACTION GROUP,5100010466,"£29,339.52",Grant in Aid,N1 9PF
HMRC,HMRC,15/05/2014,Network Voice Serv,Information Management Services,ASPIRE,5100010514,"£14,971,488.01",Aspire Apr-14 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,15/05/2014,Data storage service,Information Management Services,ASPIRE,5100010514,"£14,601,671.27",Aspire April 14 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,15/05/2014,Desktop Managed Serv,Information Management Services,ASPIRE,5100010514,"£4,348,973.78",Aspire March 14 Invoice charges for  S05.01 Standard workstation Seat,TF3 3BD
