HMRC,HMRC,07/10/2013,Samplng & Analytical,Specialist Investigations (SI),LGC LTD,5100051573,"£103,767.60",Oil sampling costs for RFTU,TW11 0LY
HMRC,HMRC,07/10/2013,Rating Services,Estates & Support Services,GVA GRIMLEY LLP (RENT),5100051590,"£248,694.41",Payment to GVA for works carried out on behalf of HMRC fir business rates challenging rateable values,B11 3EA
HMRC,HMRC,07/10/2013,Marketing Promotion,PT Customer Product & Process,M4C,5100051626,"£47,461.80",High Income Child Benefit campaign National Press Media.,WC1X 8RX
HMRC,HMRC,07/10/2013,Oth PFI unitary chrg,Estates & Support Services,HAYMARKET SPV LTD,5100051650,"£176,172.19",Charges for accommodation provided under the Edinburgh Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,07/10/2013,Oth PFI unitary chrg,Estates & Support Services,COCHRANE SQUARE SPV LTD,5100051652,"£179,359.38",Charges for accommodation provided under the Glasgow Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,08/10/2013,Min AW non-struc VAT,Estates & Support Services,L & R MANCHESTER,5100051577,"£64,572.50",Essential works carried out at Trinity Bridge House Salford.,W1U 8EW
HMRC,HMRC,08/10/2013,Min AW non-struc VAT,Local Compliance,L & R MANCHESTER,5100051577,"£1,827.84",Moving closed enquiry papers to storage,W1U 8EW
HMRC,HMRC,08/10/2013,CHURN,Specialist PT,L & R MANCHESTER,5100051577,"£1,612.80",movement / storage of old files from Manchester to Cardiff (63 linear metres worth),W1U 8EW
HMRC,HMRC,08/10/2013,Min AW non-struc VAT,Estates & Support Services,L & R MANCHESTER,5100051577,£953.38,Essential works carried out at Trinity Bridge House Salford.,W1U 8EW
HMRC,HMRC,08/10/2013,Min AW non-struc VAT,Specialist PT,L & R MANCHESTER,5100051577,£105.65,Installation costs of Magnetic Boards,W1U 8EW
HMRC,HMRC,08/10/2013,CHURN,Specialist PT,L & R MANCHESTER,5100051577,£82.22,charges for fitting blocks to raise desk - re item below,W1U 8EW
HMRC,HMRC,08/10/2013,Min AW non-struc VAT,Estates & Support Services,L & R MANCHESTER,5100051577,£60.00,Essential works carried out at Trinity Bridge House Salford.,W1U 8EW
HMRC,HMRC,08/10/2013,Min AW non-struc VAT,Specialist PT,L & R MANCHESTER,5100051577,£52.01,cost of blocks to raise desk,W1U 8EW
HMRC,HMRC,08/10/2013,CHURN,PT Operations,L & R MANCHESTER,5100051577,£41.11,Accommodation costs for TBH Manchester,W1U 8EW
HMRC,HMRC,08/10/2013,Recruitment services,HR,SPECIALIST COMPUTER CTR,5100051847,"£112,001.78",Specialist Computer Centre (SCC) is the main IT contractor for the 2013 Civil Service Fast Stream intake. The invoice covers Parity expenses for September 2013.,B11 2LE
HMRC,HMRC,09/10/2013,Cross Government Ser,Commercial Directorate,IBM UNITED KINGDOM LTD,5100051937,"£29,423.06",Payment for HMRC's Emptoris application,PO6 3AU
HMRC,HMRC,09/10/2013,Maj AW struc non-VAT,Estates & Support Services,EXCHEQUER PARTNERSHIP PLC,5100052015,"£43,587.72",Essential works carried out at 100 Parliament Street.,M41 7HG
HMRC,HMRC,10/10/2013,Interpreters,PT Operations,THEBIGWORD INTERPRETING,5100052102,"£54,384.12",Translation costs to assist staff dealing with calls from non english speaking customers,LS12 6AB
HMRC,HMRC,10/10/2013,Interpreters,PT Operations,THEBIGWORD INTERPRETING,5100052103,"£41,012.56",Translation costs to assist staff dealing with calls from non english speaking customers,LS12 6AB
HMRC,HMRC,10/10/2013,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100052171,"£102,540.00",Court Fees,B4 6FD
HMRC,HMRC,10/10/2013,Grant in Aid Funding,PT Customer Product & Process,TAX VOLUNTEERS,5100052202,"£31,250.00",Programme to provide support to HMRCs vulnerable customers who need help when interacting with HMRC. ,DT6 5DB
HMRC,HMRC,10/10/2013,Marketing Promotion,PT Customer Product & Process,WCRS,5100052212,"£38,695.20",High Income Child Benefit Ccampaign - creative development and production.,W1W 7RT
HMRC,HMRC,10/10/2013,Valuation Services,Risk & Intelligence,VALUATION OFFICE AGENCY,5100052219,"£766,092.75",Property valuations in respect of Inheritance Tax and other Tax cases - July Payment,W1D 5BU
HMRC,HMRC,11/10/2013,OHS,HR,RIGHT CORECARE,5100052406,"£110,523.78",Outsourced contract for Welfare and help-line services,PO15 7AL
HMRC,HMRC,11/10/2013,Grant in Aid Funding,PT Customer Product & Process,TAX VOLUNTEERS,5100052600,"£75,000.00",Programme to provide support to HMRCs vulnerable customers who need help when interacting with HMRC. ,DT6 5DB
HMRC,HMRC,11/10/2013,Marketing Promotion,Corporate Communications,M4C,5100052607,"£311,474.32",Evasion publicity -September Radio Media,WC1X 8RX
HMRC,HMRC,11/10/2013,Marketing Promotion,Corporate Communications,M4C,5100052607,£259.56,Evasion publicity -September Radio Media,WC1X 8RX
HMRC,HMRC,11/10/2013,Marketing Promotion,PT Customer Product & Process,M4C,5100052611,"£145,400.14",High Income Child Benefit campaign - Out of Home media,WC1X 8RX
HMRC,HMRC,14/10/2013,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100052717,"£60,106.19",Costs for HMRC officers stationed abroad,MK10 1PX
HMRC,HMRC,14/10/2013,Phones - landlines,Information Management Services,VODAFONE,5100052724,"£212,695.40",Charges to provide other circuits to HMRC data centres,RG12 1XL
HMRC,HMRC,14/10/2013,Debt collection serv,Debt Management & Banking,DRYDENSFAIRFAX SOLICITORS,5100052801,"£137,310.86",Debt Collection Services,LS2 8BX
HMRC,HMRC,14/10/2013,Debt collection serv,Debt Management & Banking,COMMERCIAL COLLECTION SERVICES,5100052821,"£51,771.86",Debt Collection Services,CR7 6YY
HMRC,HMRC,14/10/2013,Debt collection serv,Debt Management & Banking,TDX GROUP LTD,5100052829,"£164,595.31",Debt Collection Services,NG1 5FS
HMRC,HMRC,14/10/2013,Debt collection serv,Debt Management & Banking,TDX GROUP LTD,5100052830,"£267,100.58",Debt Collection Services,NG1 5FS
HMRC,HMRC,14/10/2013,Debt collection serv,Debt Management & Banking,ROSSENDALES LTD,5100052834,"£26,119.10",Debt Collection Services,BB4 4NB
HMRC,HMRC,14/10/2013,Marketing Promotion,Corporate Communications,M4C,5100052909,"£68,960.93",National Press media cost for Child Benefit campaign,WC1X 8RX
HMRC,HMRC,15/10/2013,Research conslt serv,Benefits & Credits Delivery,TRANSACTIS,5100053641,"£46,800.00",Error & Fraud additional Capacity trial ,L35 1RZ
HMRC,HMRC,15/10/2013,Debt collection serv,Debt Management & Banking,HILLESDEN SECURITIES LTD,5100053688,"£35,568.89",Debt Collection Services,NN13 7DN
HMRC,HMRC,15/10/2013,Debt collection serv,Debt Management & Banking,APEX CREDIT MANAGEMENT LTD,5100053692,"£38,505.50",Debt Collection Services,CV37 6NW
HMRC,HMRC,15/10/2013,Debt collection serv,Debt Management & Banking,APEX CREDIT MANAGEMENT LTD,5100053693,"£27,427.64",Debt Collection Services,CV37 6NW
HMRC,HMRC,15/10/2013,Debt collection serv,Debt Management & Banking,AKINIKA HOLDINGS (UK) LIMITED,5100053699,"£40,647.58",Debt Collection Services,PR1 3EL
HMRC,HMRC,15/10/2013,Debt collection serv,Debt Management & Banking,AKINIKA HOLDINGS (UK) LIMITED,5100053714,"£35,859.20",Debt Collection Services,PR1 3EL
HMRC,HMRC,15/10/2013,Gasoline or Petrol,Criminal Investigations,ALLSTAR BUSINESS SOLUTIONS LTD,5100054765,"£57,954.80",Fleet Management,SN5 6PE
HMRC,HMRC,15/10/2013,Nat Pst Del Ser NVAT,Commercial Directorate,TNT POST UK LTD,5100054797,"£43,921.81",Payment for mail collection and sorting service before final delivery to customers,SL7 1HY
HMRC,HMRC,15/10/2013,Nat Pst Del Ser NVAT,Commercial Directorate,TNT POST UK LTD,5100054798,"£155,381.76",Payment for mail collection and sorting service before final delivery to customers,SL7 1HY
HMRC,HMRC,15/10/2013,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100054867,"£3,183,326.22",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BA2 3RH
HMRC,HMRC,15/10/2013,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100054867,"£606,347.86",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BA2 3RH
HMRC,HMRC,16/10/2013,Data storage service,Information Management Services,ASPIRE,5100051960,"£12,466,743.35",Aspire September 13 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£4,360,023.76",ASPIRE September 13 Invoice Charges for S05.01Standard workstation charges,TF3 3BD
HMRC,HMRC,16/10/2013,Data storage service,Information Management Services,ASPIRE,5100051960,"£2,056,271.09",Aspire September 13 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£1,878,599.00",ASPIRE September 13 Invoice Charges for S05.201 Managed Office Infrastructure Legacy Contracts,TF3 3BD
HMRC,HMRC,16/10/2013,WAN maint or supp,Information Management Services,ASPIRE,5100051960,"£1,817,881.97",Aspire September 13 invoice charges to provide video conferencing services at 142 HMRC locations.,TF3 3BD
HMRC,HMRC,16/10/2013,Telephone Support,Information Management Services,ASPIRE,5100051960,"£1,494,375.17",Aspire September 13 invoice charges to provide video conferencing services at 142 HMRC locations.,TF3 3BD
HMRC,HMRC,16/10/2013,Bus. Form Printing,Information Management Services,ASPIRE,5100051960,"£1,200,479.02",ASPIRE September Invoice Charges for S07.1 -  Laser Printing,TF3 3BD
HMRC,HMRC,16/10/2013,Sys Software Maint,Information Management Services,ASPIRE,5100051960,"£1,171,150.52",Aspire September 13 invoice charges for S02.7 National Systems - Normal,TF3 3BD
HMRC,HMRC,16/10/2013,Data storage service,Information Management Services,ASPIRE,5100051960,"£1,156,790.74",Aspire September 13 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,16/10/2013,Sys Software Maint,Information Management Services,ASPIRE,5100051960,"£1,092,203.69",Aspire September 13 invoice charges for S02.8 National Systems - Simple,TF3 3BD
HMRC,HMRC,16/10/2013,Software Licences,Information Management Services,ASPIRE,5100051960,"£982,789.90",Aspire September 13 invoice annual charges for Royal mail data sets,TF3 3BD
HMRC,HMRC,16/10/2013,Sys Software Maint,Information Management Services,ASPIRE,5100051960,"£668,523.06",Aspire September 13 invoice charges for S02.10 NIRS2 (Accenture),TF3 3BD
HMRC,HMRC,16/10/2013,Sys Software Maint,Information Management Services,ASPIRE,5100051960,"£658,042.46",Aspire September 13 invoice charges for S02.12 SAP Support Unit,TF3 3BD
HMRC,HMRC,16/10/2013,Sys Software Maint,Information Management Services,ASPIRE,5100051960,"£621,248.40",Aspire September 13 invoice charges for S02.77 National Systems,TF3 3BD
HMRC,HMRC,16/10/2013,Disaster recovery,Information Management Services,ASPIRE,5100051960,"£575,016.29",ASPIRE September 13 Invoice Charges for S11 Business Continuity and Disaster Recovery Services,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£551,504.20",ASPIRE September 13 Invoice Charges for S05.301 Managed desktops Tranche 2,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£506,505.40",ASPIRE September 13 Invoice Charges for S05.7 Charge per Desktop per month,TF3 3BD
HMRC,HMRC,16/10/2013,Bus. Form Printing,Information Management Services,ASPIRE,5100051960,"£494,374.02",ASPIRE September Invoice Charges for S07.6 - NTC Flatpack,TF3 3BD
HMRC,HMRC,16/10/2013,Sys Software Maint,Information Management Services,ASPIRE,5100051960,"£494,159.77",Aspire September 13 invoice charges for S02.9 Other Systems,TF3 3BD
HMRC,HMRC,16/10/2013,Telephone Support,Information Management Services,ASPIRE,5100051960,"£423,600.97",Aspire September 13 invoice charges for Contact Centre Service,TF3 3BD
HMRC,HMRC,16/10/2013,Data storage service,Information Management Services,ASPIRE,5100051960,"£406,520.10",Aspire September 13 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,16/10/2013,Database analysis,Information Management Services,ASPIRE,5100051960,"£393,630.43",Aspire September 13 invoice charges for analysis and research service charge,TF3 3BD
HMRC,HMRC,16/10/2013,Elect Data Transf,Information Management Services,ASPIRE,5100051960,"£392,492.69",ASPIRE September 13 Invoice Charges for S13 Managed Data Transfer Service,TF3 3BD
HMRC,HMRC,16/10/2013,Sys Install Services,Information Management Services,ASPIRE,5100051960,"£390,953.95",ASPIRE September 13 Charges for S06 Installation Services,TF3 3BD
HMRC,HMRC,16/10/2013,Network Voice Serv,Information Management Services,ASPIRE,5100051960,"£385,033.39",Aspire September 13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£354,000.00",ASPIRE September 13 Invoice Charges for S05.199 Ongoing Consumables,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£323,180.24",ASPIRE September 13 Invoice Charges for S05.100 Service Wrap and Projects,TF3 3BD
HMRC,HMRC,16/10/2013,Data input or prep,Information Management Services,ASPIRE,5100051960,"£297,869.28",Aspire September 13 Invoice charges for S03.1 Manual input,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£283,556.04",ASPIRE September 13 Invoice Charges for S05.02 Mobile Workstation,TF3 3BD
HMRC,HMRC,16/10/2013,EDI design,Information Management Services,ASPIRE,5100051960,"£274,110.13",ASPIRE September Invoice Charge S10.1 - EDI,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£270,697.44",ASPIRE September 13 Invoice Charges for S05.0200 Managed Office Infrastructure Lifecycle Management,TF3 3BD
HMRC,HMRC,16/10/2013,Software Licences,Information Management Services,ASPIRE,5100051960,"£270,165.73",Aspire September 13 invoice charges for Support of Pega Comm Lics for CIS,TF3 3BD
HMRC,HMRC,16/10/2013,Sys Software Maint,Information Management Services,ASPIRE,5100051960,"£251,236.49",Aspire September 13 invoice charges for S02.11 Electronic Folder - ICLipse App,TF3 3BD
HMRC,HMRC,16/10/2013,Data storage service,Information Management Services,ASPIRE,5100051960,"£249,672.32",Aspire September 13 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£226,316.24",ASPIRE September 13 Invoice Charges for S05.58 Cabletalk Charges,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£222,049.86",ASPIRE September 13 Invoice Charges for S05.23 Category B Uplift,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£200,121.94",ASPIRE September 13 Invoice Charges for S05.07 File and Print Servers,TF3 3BD
HMRC,HMRC,16/10/2013,Data input or prep,Information Management Services,ASPIRE,5100051960,"£196,972.75",Aspire September 13 Invoice charges for S03.2 Scanned Input,TF3 3BD
HMRC,HMRC,16/10/2013,Sys Software Maint,Information Management Services,ASPIRE,5100051960,"£185,242.99",Aspire September 13 invoice charges for S02.14 PPE Websol,TF3 3BD
HMRC,HMRC,16/10/2013,Sys Software Maint,Information Management Services,ASPIRE,5100051960,"£161,440.99",Aspire September 13 invoice charges for S02.2 CESA,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£140,361.04",ASPIRE September 13 Invoice Charges for S05.21 Category A Building Uplift,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£135,278.80",ASPIRE September 13 Invoice Charges for S05.101 Managed Print Service,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£129,886.40",ASPIRE September 13 Invoice Charges for S05.54 DMB Remote and Mobile Bundling,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£125,825.57",ASPIRE September 13 Invoice Charges for S05.106 Managed Print Service,TF3 3BD
HMRC,HMRC,16/10/2013,Sys Software Maint,Information Management Services,ASPIRE,5100051960,"£124,499.88",Aspire September 13 invoice charges for S02.6 NTC,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£94,668.44",ASPIRE September 13 Invoice Charges for S05.105 Managed Print Service,TF3 3BD
HMRC,HMRC,16/10/2013,Software Licences,Information Management Services,ASPIRE,5100051960,"£92,732.59",Aspire September 13 invoice monthly charge for BEA Weblogic - Sep'13,TF3 3BD
HMRC,HMRC,16/10/2013,Software Licences,Information Management Services,ASPIRE,5100051960,"£92,732.59",Aspire September 13 invoice monthly charge for BEA Weblogic - Jul'13,TF3 3BD
HMRC,HMRC,16/10/2013,Software Licences,Information Management Services,ASPIRE,5100051960,"£84,314.84",Aspire September 13 invoice monthly charge for 45AE Work Package 3 5th yr payment,TF3 3BD
HMRC,HMRC,16/10/2013,Sys Software Maint,Information Management Services,ASPIRE,5100051960,"£80,552.21",Aspire September 13 invoice charges for S02.5 COTAX,TF3 3BD
HMRC,HMRC,16/10/2013,Conference Calling,Information Management Services,ASPIRE,5100051960,"£78,312.34",Aspire September 13 invoice charges to provide video conferencing services at 142 HMRC locations.,TF3 3BD
HMRC,HMRC,16/10/2013,Bus. Form Printing,Information Management Services,ASPIRE,5100051960,"£74,997.91",ASPIRE September Invoice Charges for S07.12 - Mailsort,TF3 3BD
HMRC,HMRC,16/10/2013,Physical Data Transf,Information Management Services,ASPIRE,5100051960,"£69,016.39",ASPIRE September 13 Invoice Charges for S13 Managed Data Transfer Service,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£67,023.67",ASPIRE September 13 Invoice Charges for S05.80 Ongoing run Service Charge,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£65,792.74",ASPIRE September 13 Invoice Charges for S05.68 UKBA Support Service,TF3 3BD
HMRC,HMRC,16/10/2013,Telephone Support,Information Management Services,ASPIRE,5100051960,"£59,986.62",Aspire Sepember 13 invoice charges for Contact Centre Service,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£54,211.87",ASPIRE September 13 Invoice Charges for S05.82 Enhanced network solutions,TF3 3BD
HMRC,HMRC,16/10/2013,Software Licences,Information Management Services,ASPIRE,5100051960,"£51,637.18",Aspire September 13 invoice monthly charge for Warm support,TF3 3BD
HMRC,HMRC,16/10/2013,Data input or prep,Information Management Services,ASPIRE,5100051960,"£46,900.13",Aspire September 13 Invoice charges for S03.11 Caseflow,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£46,477.08",ASPIRE September 13 Invoice Charges for S05.11 Confidential Workstation Uplift,TF3 3BD
HMRC,HMRC,16/10/2013,Network Voice Serv,Information Management Services,ASPIRE,5100051960,"£45,254.53",Aspire September 13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,16/10/2013,Cloud & Collab,Information Management Services,ASPIRE,5100051960,"£40,344.66",ASPIRE September Invoice Charge for S15.1 Sharepoint Collaboration Service,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£39,280.88",ASPIRE September 13 Invoice Charges for S05.57 FAP backup,TF3 3BD
HMRC,HMRC,16/10/2013,Data storage service,Information Management Services,ASPIRE,5100051960,"£37,180.90",Aspire September 13 Invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£36,541.46",ASPIRE September 13 Invoice Charges for S05.61 Blackberry Support,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£34,122.76",ASPIRE September 13 Invoice Charges for S05.59 Support for Govt Banking Service,TF3 3BD
HMRC,HMRC,16/10/2013,Software Licences,Information Management Services,ASPIRE,5100051960,"£31,578.95",Aspire September 13 invoice monthly charge for software fee - Aug-13,TF3 3BD
HMRC,HMRC,16/10/2013,Software Licences,Information Management Services,ASPIRE,5100051960,"£31,578.95",Aspire September 13 invoice monthly charges for Pega licence extension for 2 yrs,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£24,624.52",ASPIRE September 13 Invoice Charges for S05.322 LIS Device Maintenance,TF3 3BD
HMRC,HMRC,16/10/2013,Software Licences,Information Management Services,ASPIRE,5100051960,"£23,161.20",Aspire September 13 invoice monthly charge for Warm support,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£22,722.32",ASPIRE September 13 Invoice Charges for S05.107 Managed Print Service,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£19,035.43",ASPIRE September 13 Invoice Charges for S05.102 Managed Print Service,TF3 3BD
HMRC,HMRC,16/10/2013,Desktop Managed Serv,Information Management Services,ASPIRE,5100051960,"£17,413.28",ASPIRE September 13 Invoice Charges for S05.71 Hard Disk Encryption service,TF3 3BD
HMRC,HMRC,16/10/2013,Network Voice Serv,Information Management Services,ASPIRE,5100051960,"£14,478.86",Aspire September 13 invoice charges to cover telephony services,TF3 3BD
HMRC,HMRC,16/10/2013,Software Licences,Information Management Services,ASPIRE,5100051960,"£13,683.79",Aspire September 13 invoice monthly charge for support fee - Aug-13,TF3 3BD
