HMRC,HMRC,23/02/2012,Mail delivery/pickup,Commercial Directorate,DWP,5100101552,"£44,416.36",Payment for joint Child Benefit mailing with DWP,CF14 3UW
HMRC,HMRC,27/02/2012,Dept forms Stock,Commercial Directorate,Williams Lea Limited,5100102076,"£41,724.12",Print cost for Self Assessment forms ,WF6 1TN
HMRC,HMRC,02/02/2012,Staff transfer - Rep,Communications & Marketing,Ministry of Defence,5100094192,"£25,516.84",Costs for a member of staff on Secondment,L2 3YL
HMRC,HMRC,06/02/2012,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100095637,"£421,396.00",SA Radio December & Jan - Inv:739201,SE1 7DU
HMRC,HMRC,06/02/2012,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100095638,"£426,663.45",SA New Pen National Press JanFeb-739206,SE1 7DU
HMRC,HMRC,07/02/2012,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100095621,"£59,211.90",SA New Pen regional press Jan-Inv 739193,SE1 7DU
HMRC,HMRC,13/02/2012,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100097945,"£426,830.94",SA OOH Poster Jan 2012-Inv: 739195,SE1 7DU
HMRC,HMRC,14/02/2012,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100098209,"£361,711.20",SA New Pen National press extra-Inv739347,SE1 7DU
HMRC,HMRC,14/02/2012,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100098209,£292.00,SA New Pen national press Jan xtra-739347,SE1 7DU
HMRC,HMRC,15/02/2012,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100098638,"£58,318.99",SA New Pen regional press upw-inv:739384,SE1 7DU
HMRC,HMRC,15/02/2012,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100098638,£47.00,SA New Pen regional press upw-Inv:739384,SE1 7DU
HMRC,HMRC,15/02/2012,Next Day Del. Open,Communications & Marketing,TNT UK Ltd,5100098757,£89.84,CaM's element for Courier Services,BL10 9AR
HMRC,HMRC,16/02/2012,Next Day Del. Open,Communications & Marketing,TNT UK Ltd,5100096906,£75.91,CaM's element for Courier Services,BL10 9AR
HMRC,HMRC,21/02/2012,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100100564,"£48,000.00",SA New Pen regional press upw-inv:739384,SE1 7DU
HMRC,HMRC,15/02/2012,Next Day Del. Open,Corporation Tax & VAT,TNT UK Ltd,5100098757,£284.38,courier charges,BL10 9AR
HMRC,HMRC,16/02/2012,Next Day Del. Open,Corporation Tax & VAT,TNT UK Ltd,5100096906,£245.43,courier charges,BL10 9AR
HMRC,HMRC,06/02/2012,Govt dept services,Criminal Investigations,Independent Police Complaints,5100094944,"£99,293.27",IPCC Investigations,WC1V 6BH
HMRC,HMRC,09/02/2012,Gasoline or Petrol,Criminal Investigations,Allstar Business Services Ltd,5100096599,"£22,218.68",Vehicle Cost,SN5 6PE
HMRC,HMRC,09/02/2012,Gasoline or Petrol,Criminal Investigations,Allstar Business Services Ltd,5100096616,"£29,084.18",Vehicle Cost,SN5 6PE
HMRC,HMRC,10/02/2012,Forensic Services,Criminal Investigations,L G C Ltd,5100097291,"£48,600.00",Forensic Services,TW11 0LY
HMRC,HMRC,13/02/2012,Gasoline or Petrol,Criminal Investigations,Allstar Business Services Ltd,5100097828,"£63,350.94",Vehicle Cost,SN5 6PE
HMRC,HMRC,15/02/2012,Next Day Del. Open,Criminal Investigations,TNT UK Ltd,5100098757,£797.26,Postal Services,BL10 9AR
HMRC,HMRC,16/02/2012,Next Day Del. Open,Criminal Investigations,TNT UK Ltd,5100096906,£683.14,Postal Services,BL10 9AR
HMRC,HMRC,20/02/2012,Gasoline or Petrol,Criminal Investigations,Allstar Business Services Ltd,5100100089,"£64,055.44",Vehicle Cost,SN5 6PE
HMRC,HMRC,23/02/2012,Forensic Services,Criminal Investigations,CCL Forensics Limited,5100101371,"£156,737.82",Forensic Services,CV37 6NW
HMRC,HMRC,08/01/2012,Court Fees,Debt Management & Banking,The Insolvency Service,5100095966,"£179,340.00",Court Fees,B2 4UP
HMRC,HMRC,01/02/2012,High Court Costs,Debt Management & Banking,RBSG Central,1900188985,"£40,000.00",High Court Costs,SE99 1AA
HMRC,HMRC,06/02/2012,Next Day Del. Closed,Debt Management & Banking,TNT UK Ltd,5100095215,"£70,868.29",Courier Services,BL10 9AR
HMRC,HMRC,06/02/2012,County Court Proceed,Debt Management & Banking,Her Majesty's Court Service,5100095378,"£60,090.00",Court Fees,NN1 2LH
HMRC,HMRC,08/02/2012,Debt collection serv,Debt Management & Banking,iQor holdings Limited,5100095868,"£69,337.62",Debt Collection Services,PR1 3EL
HMRC,HMRC,08/02/2012,Debt collection serv,Debt Management & Banking,iQor holdings Limited,5100095906,"£57,643.50",Debt Collection Services,PR1 3EL
HMRC,HMRC,10/02/2012,High Court Costs,Debt Management & Banking,RBSG Central,1900194831,"£40,000.00",High Court Costs,SE99 1AA
HMRC,HMRC,13/02/2012,Debt collection serv,Debt Management & Banking,Commercial Collection Services,5100097585,"£119,050.09",Debt Collection Services,CR7 6YY
HMRC,HMRC,13/02/2012,Debt collection serv,Debt Management & Banking,Commercial Collection Services,5100097854,"£41,217.36",Debt Collection Services,CR7 6YY
HMRC,HMRC,14/02/2012,Sheriff Off Scot Pro,Debt Management & Banking,RUTHERFORD & MACPHERSON,5100098256,"£29,392.18",Distraint Costs,G2 2EP
HMRC,HMRC,15/02/2012,Crown Sol's Off NI,Debt Management & Banking,Crown Solicitors Office,5100098643,"£36,769.20",High Court Costs,BT1 3JY
HMRC,HMRC,15/02/2012,Next Day Del. Open,Debt Management & Banking,TNT UK Ltd,5100098757,"£2,981.21",Courier Services,BL10 9AR
HMRC,HMRC,16/02/2012,High Court Costs,Debt Management & Banking,RBSG Central,1900199728,"£25,045.00",High Court Costs,SE99 1AA
HMRC,HMRC,16/02/2012,Next Day Del. Open,Debt Management & Banking,TNT UK Ltd,5100096906,"£2,560.48",Courier Services,BL10 9AR
HMRC,HMRC,16/02/2012,Debt collection serv,Debt Management & Banking,Fairfax Solicitors Limited,5100099015,"£27,378.73",Debt Collection Services,LS2 8BX
HMRC,HMRC,16/02/2012,Debt collection serv,Debt Management & Banking,Fairfax Solicitors Limited,5100099017,"£53,680.52",Debt Collection Services,LS2 8BX
HMRC,HMRC,22/02/2012,Court Fees,Debt Management & Banking,The Insolvency Service,5100101059,"£450,890.00",Court Fees,B2 4UP
HMRC,HMRC,28/02/2012,High Court Costs,Debt Management & Banking,RBSG Central,1900209769,"£40,000.00",High Court Costs,SE99 1AA
HMRC,HMRC,13/02/2012,Business Consultancy,DTPO and SDD,CapGemini UK Plc - PeoplePoint,5100097856,"£59,799.04", PaceSetter Principal Practitioner Development Programme,W1F 0UU
HMRC,HMRC,15/02/2012,Next Day Del. Open,DTPO and SDD,TNT UK Ltd,5100098757,£56.24,This is part of the departmental courier service and represents our apportionment of charges,BL10 9AR
HMRC,HMRC,16/02/2012,Next Day Del. Open,DTPO and SDD,TNT UK Ltd,5100096906,£48.08,This is part of the departmental courier service and represents our apportionment of charges,BL10 9AR
HMRC,HMRC,15/02/2012,Next Day Del. Open,E&C Central Services,TNT UK Ltd,5100098757,£256.63,Postal Services,BL10 9AR
HMRC,HMRC,16/02/2012,Next Day Del. Open,E&C Central Services,TNT UK Ltd,5100096906,£220.11,Postal Services,BL10 9AR
HMRC,HMRC,24/02/2012,Govt auditing serv,E&C Central Services,Home Office Immigration & Nationali,5100101860,"£60,000.00",Quarterly Payment to HM Inspectorate of Constabulary,NP20 9BB
HMRC,HMRC,01/02/2012,Business Rates,Estates & Support Services,South Lanarkshire Council,5100093606,"£93,095.00",A tax on business premises levied to finance local authorities.,ML3 0XJ
HMRC,HMRC,01/02/2012,Business Rates,Estates & Support Services,South Lanarkshire Council,5100093609,"£29,184.20",A tax on business premises levied to finance local authorities.,ML3 0XJ
HMRC,HMRC,01/02/2012,Business Rates,Estates & Support Services,Dundee City Council,5100093612,"£28,113.00",A tax on business premises levied to finance local authorities.,DD1 3YN
HMRC,HMRC,01/02/2012,Business Rates,Estates & Support Services,Glasgow City Council,5100093616,"£36,805.00",A tax on business premises levied to finance local authorities.,G1 1JE
HMRC,HMRC,01/02/2012,Business Rates,Estates & Support Services,Glasgow City Council,5100093617,"£30,310.00",A tax on business premises levied to finance local authorities.,G1 1JE
HMRC,HMRC,01/02/2012,Business Rates,Estates & Support Services,West Lothian Council,5100093623,"£39,165.00",A tax on business premises levied to finance local authorities.,EH48 1TT
HMRC,HMRC,01/02/2012,Business Rates,Estates & Support Services,North Lanarkshire Council,5100093629,"£64,734.00",A tax on business premises levied to finance local authorities.,ML1 1SH
HMRC,HMRC,01/02/2012,Business Rates,Estates & Support Services,City Of Edinburgh Council,5100093635,"£34,380.00",A tax on business premises levied to finance local authorities.,EH1 1UF
HMRC,HMRC,02/02/2012,Rent,Estates & Support Services,BFS Managed Properties Holdings Lim,5100094589,"£140,831.40",Quarterly rent payment payable to the Landlord,SW5 9AN
HMRC,HMRC,02/02/2012,Landlord Charges,Estates & Support Services,BFS Managed Properties Holdings Lim,5100094589,£167.64,Standard Landlord Service Charge payable to the Landlord,SW5 9AN
HMRC,HMRC,03/02/2012,OGD costs,Estates & Support Services,DTZ (Defra Birmingham),1700110327,"-£185,444.07",Credit note to correct the monthly invoice charge for the properties HM Revenue & Customs occupy on the DEFRA estate (line 98),B4 6AJ
HMRC,HMRC,03/02/2012,Document destruction,Estates & Support Services,Banner Business Services Ltd,5100094903,"£27,856.14",Monthly charge for secure destruction of confidentially marked waste,NR3 1PD
HMRC,HMRC,03/02/2012,STEPS FUP VAT recvbl,Estates & Support Services,Mapeley Steps Limited,5100094909,"£406,190.78",Telford facilities management services monthly invoice,SE1 0TA
HMRC,HMRC,03/02/2012,Security services,Estates & Support Services,Mapeley Steps Limited,5100094909,"£201,434.63",Telford security services monthly invoice,SE1 0TA
HMRC,HMRC,03/02/2012,OGD costs,Estates & Support Services,DTZ (Defra Birmingham),5100094915,"£136,604.05",The monthly invoice charge for the properties HM Revenue & Customs occupy on the DEFRA estate,B4 6AJ
HMRC,HMRC,03/02/2012,Security services,Estates & Support Services,Mapeley Steps Limited,5100094919,"£70,369.65",Provision of Security Services,SE1 0TA
HMRC,HMRC,03/02/2012,OGD costs,Estates & Support Services,DTZ (Defra Birmingham),5100094927,"£185,444.07",An invoice for the incorrect amount for the properties HM Revenue & Customs occupy on the DEFRA estate.  A credit note (line 92) was issued to rectify this,B4 6AJ
HMRC,HMRC,06/02/2012,Govt dept services,Estates & Support Services,Valuation Office Agency,5100095090,"£34,500.00",The monthly invoice charge for the properties HM Revenue & Customs occupy on the VOA estate,W1D 5BU
HMRC,HMRC,08/02/2012,Electricity,Estates & Support Services,Mapeley Steps Limited,5100096209,"£1,407,424.87",Utility payment,SE1 0TA
HMRC,HMRC,08/02/2012,Gas,Estates & Support Services,Mapeley Steps Limited,5100096209,"£939,173.67",Utility payment,SE1 0TA
HMRC,HMRC,08/02/2012,Oil,Estates & Support Services,Mapeley Steps Limited,5100096209,"£194,456.68",Utility payment,SE1 0TA
HMRC,HMRC,08/02/2012,Water,Estates & Support Services,Mapeley Steps Limited,5100096209,"£128,877.16",Utility payment,SE1 0TA
HMRC,HMRC,08/02/2012,Electricity,Estates & Support Services,Mapeley Steps Limited,5100096209,"£113,931.12",Utility payment,SE1 0TA
HMRC,HMRC,08/02/2012,Gas,Estates & Support Services,Mapeley Steps Limited,5100096209,"£65,916.41",Utility payment,SE1 0TA
HMRC,HMRC,08/02/2012,Water,Estates & Support Services,Mapeley Steps Limited,5100096209,"£16,231.99",Utility payment,SE1 0TA
HMRC,HMRC,08/02/2012,Electricity,Estates & Support Services,Mapeley Steps Limited,5100096209,"£6,321.18",Utility payment,SE1 0TA
HMRC,HMRC,08/02/2012,Oil,Estates & Support Services,Mapeley Steps Limited,5100096209,"£5,876.91",Utility payment,SE1 0TA
HMRC,HMRC,08/02/2012,Gas,Estates & Support Services,Mapeley Steps Limited,5100096209,"£3,953.61",Utility payment,SE1 0TA
HMRC,HMRC,08/02/2012,Oil,Estates & Support Services,Mapeley Steps Limited,5100096209,£639.91,Utility payment,SE1 0TA
HMRC,HMRC,09/02/2012,Gasoline or Petrol,Estates & Support Services,Allstar Business Services Ltd,5100096599,"£1,256.73",Fuel charges for HMRC fleet of vehicles,SN5 6PE
HMRC,HMRC,10/02/2012,Filtered Mains Drinking Water,Estates & Support Services,Mapeley Steps Limited,5100096724,"£29,124.00",Mapeley point of use water invoice,SE1 0TA
HMRC,HMRC,13/02/2012,Gas,Estates & Support Services,Corona Energy,5100097620,"£72,559.98",Utility payment,NW4 3RJ
HMRC,HMRC,13/02/2012,Oth PFI unitary chrg,Estates & Support Services,Cochrane Square S P V LTD,5100097736,"£173,935.52",Charges for accommodation provided under one of the Glasgow Private Finance Initiative contracts,W1U 8EW
HMRC,HMRC,13/02/2012,Oth PFI unitary chrg,Estates & Support Services,LR Stockport Ltd,5100097742,"£167,228.00",Charges for accommodation provided under the Stockport Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,13/02/2012,Oth PFI unitary chrg,Estates & Support Services,LR (Manchester) Limited,5100097743,"£845,381.30",Charges for accommodation provided under the Manchester Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,13/02/2012,Oth PFI unitary chrg,Estates & Support Services,Haymarket SPV Ltd,5100097753,"£170,308.67",Charges for accommodation provided under one of the Glasgow Private Finance Initiative contracts,W1U 8EW
HMRC,HMRC,13/02/2012,Oth PFI unitary chrg,Estates & Support Services,Newcastle Estate Partnership,5100098180,"£3,703,756.63",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BA2 3RH
HMRC,HMRC,14/02/2012,Landlord Charges,Estates & Support Services,BTW Shiells,1700110325,"-£7,491.16",Credit note to correct the quarterly invoice charge for accommodation vacated partway through the rental period,BT1 4NJ
HMRC,HMRC,14/02/2012,Rent,Estates & Support Services,BTW Shiells,1700110325,"-£36,451.40",Credit note to correct the quarterly invoice charge for accommodation vacated partway through the rental period,BT1 4NJ
HMRC,HMRC,14/02/2012,Rent,Estates & Support Services,BTW Shiells,1700110329,"-£69,800.55",Credit note to correct the quarterly invoice charge for accommodation vacated partway through the rental period,BT1 4NJ
HMRC,HMRC,14/02/2012,Rent,Estates & Support Services,BTW Shiells,1700116530,"-£28,695.78",Credit note to correct the quarterly invoice charge for accommodation vacated partway through the rental period,BT1 4NJ
HMRC,HMRC,14/02/2012,Rent,Estates & Support Services,BTW Shiells,5100094911,"£36,451.40",An invoice in respect of rent for accommodation vacated partway through the rental period,BT1 4NJ
HMRC,HMRC,14/02/2012,Rent,Estates & Support Services,BTW Shiells,5100094913,"£33,349.15",An invoice in respect of rent for accommodation vacated partway through the rental period,BT1 4NJ
HMRC,HMRC,14/02/2012,Rent,Estates & Support Services,BTW Shiells,5100094923,"£36,451.40",An invoice in respect of rent for accommodation vacated partway through the rental period,BT1 4NJ
HMRC,HMRC,14/02/2012,Landlord Charges,Estates & Support Services,BTW Shiells,5100094923,"£7,491.16",An invoice in respect of landlord charges for accommodation vacated partway through the rental period,BT1 4NJ
HMRC,HMRC,14/02/2012,Rent,Estates & Support Services,BTW Shiells,5100098290,"£27,920.22",Adjusted quarterly rental payment for accommodation vacated partway through the rental period,BT1 4NJ
HMRC,HMRC,14/02/2012,Rent,Estates & Support Services,BTW Shiells,5100098298,"£28,695.78",An invoice in respect of rent for accommodation vacated partway through the rental period,BT1 4NJ
HMRC,HMRC,14/02/2012,OGD costs,Estates & Support Services,Communities and Local Government,5100098310,"£251,557.16",Quarterly rent payment payable to the Landlord,SW1E 5DU
HMRC,HMRC,14/02/2012,Rent,Estates & Support Services,NB Real Estate Property,5100098316,"£249,408.00",Quarterly rent payment payable to the Landlord,W1S 3HQ
HMRC,HMRC,15/02/2012,Storage (non enfmnt),Estates & Support Services,Derwent Facilities Management Ltd,5100098689,"£74,474.49",Charges for office support services (storage post room messenger secretarial),HG2 8QT
HMRC,HMRC,15/02/2012,Next Day Del. Open,Estates & Support Services,TNT UK Ltd,5100098757,£505.07,Express next day delivery charge for urgent document movements by TNT,BL10 9AR
HMRC,HMRC,16/02/2012,Next Day Del. Open,Estates & Support Services,TNT UK Ltd,5100096906,£432.65,Express next day delivery charge for urgent document movements by TNT,BL10 9AR
HMRC,HMRC,16/02/2012,Min AW non-struc VAT,Estates & Support Services,MJF Business Services Ltd,5100098926,"£27,525.72",Work carried out to facilitate the vacation of Millenium House Belfast realising £566k per annum savings,UB8 2YF
HMRC,HMRC,16/02/2012,Min AW non-struc VAT,Estates & Support Services,MJF Business Services Ltd,5100098929,"£40,576.56",Work carried out to facilitate the vacation of Jansell House Luton realising £223k per annum savings,UB8 2YF
HMRC,HMRC,20/02/2012,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,1700116564,"-£1,257.95",Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,20/02/2012,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,1700116564,"-£2,086.52",Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,20/02/2012,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,1700116564,"-£2,666.55",Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,20/02/2012,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,1700116564,"-£4,798.26",Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,20/02/2012,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,1700116564,"-£8,010.92",Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,20/02/2012,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,1700116564,"-£18,842.80",Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,20/02/2012,Electricity,Estates & Support Services,Mapeley Steps Limited,5100100105,"£429,233.02",Utility payment,SE1 0TA
HMRC,HMRC,20/02/2012,Oil,Estates & Support Services,Mapeley Steps Limited,5100100105,"£80,161.08",Utility payment,SE1 0TA
HMRC,HMRC,20/02/2012,Gas,Estates & Support Services,Mapeley Steps Limited,5100100105,"£59,561.07",Utility payment,SE1 0TA
HMRC,HMRC,20/02/2012,Water,Estates & Support Services,Mapeley Steps Limited,5100100105,"£32,380.36",Utility payment,SE1 0TA
HMRC,HMRC,21/02/2012,Electricity,Estates & Support Services,EDF Energy,5100100612,"£307,592.03",Utility payment,EX1 3UT
HMRC,HMRC,21/02/2012,Electricity,Estates & Support Services,EDF Energy,5100100612,£195.08,Utility payment,EX1 3UT
HMRC,HMRC,21/02/2012,PRIME costs,Estates & Support Services,DWP,5100100746,"£776,121.67",The monthly invoice charge for the properties HM Revenue & Customs occupy on the Department for Work & Pensions estate,CF14 3UW
HMRC,HMRC,22/02/2012,CHURN,Estates & Support Services,Exchequer Partnership Plc,5100101108,"£27,160.97",Monthly charge for the provision of post room services,M41 7HG
HMRC,HMRC,22/02/2012,Maj AW non-struc VAT,Estates & Support Services,Mapeley Steps Limited,5100101123,"£31,541.02",work carried out in The Interchange Bradford to facilitate the vacation of Crown House Shipley realising £372k per annum savings,SE1 0TA
HMRC,HMRC,22/02/2012,100 PS Service Charg,Estates & Support Services,Exchequer Partnership Plc,5100101162,"£2,098,736.70",Monthly charge for fully serviced accommodation at 100 Parliament Street London,M41 7HG
HMRC,HMRC,23/02/2012,Non PFI serv VAT,Estates & Support Services,MacLellan International Limited,5100101429,"£398,199.87",Monthly charge for provision of services on the Newcastle estate,B70 1EN
HMRC,HMRC,24/02/2012,Rent,Estates & Support Services,2001/02 Balliol No 2 Syndicate,5100101848,"£275,804.10",Quarterly rent payment payable to the Landlord,RH16 4NG
HMRC,HMRC,24/02/2012,Maj AW non-struc VAT,Estates & Support Services,BTW Shiells,5100101850,"£140,000.00",Costs relating to the contractual obligation to cover defects disrepair and re-instatement on vacation of Millenium House Belfast realising £556k per annum savings,BT1 4NJ
HMRC,HMRC,27/02/2012,Rent,Estates & Support Services,Combined Property Control,5100102351,"£78,750.00",Quarterly rent payment payable to the Landlord,M7 4JL
HMRC,HMRC,27/02/2012,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,5100102759,"£15,920,501.80",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA
HMRC,HMRC,28/02/2012,Business Rates,Estates & Support Services,GVA Grimley LLP (Rent),5100102594,"£251,432.72",A tax on business premises levied to finance local authorities,B11 3EA
HMRC,HMRC,10/02/2012,Security printing,Excise Customs Stamps & Money,Williams Lea Limited,5100097386,"£30,601.19",Provide support for the UK Duty Stamps Scheme,WF6 1TN
HMRC,HMRC,15/02/2012,Next Day Del. Open,Excise Customs Stamps & Money,TNT UK Ltd,5100098757,£419.52,Courier Charges,BL10 9AR
HMRC,HMRC,16/02/2012,Next Day Del. Open,Excise Customs Stamps & Money,TNT UK Ltd,5100096906,£359.28,Courier Charges,BL10 9AR
HMRC,HMRC,09/02/2012,Bank Charges CSH/CHQ,Finance & Internal Audit,Alliance and Leicester,5100096501,"£34,405.34",Monthly bank charges for tax credit payments by cashcheque.,G1R 0AA
HMRC,HMRC,15/02/2012,Next Day Del. Open,Finance & Internal Audit,TNT UK Ltd,5100098757,£262.88,Express next day delivery charge for urgent document movements by TNT  ,BL10 9AR
HMRC,HMRC,16/02/2012,Next Day Del. Open,Finance & Internal Audit,TNT UK Ltd,5100096906,£225.18,Express next day delivery charge for urgent document movements by TNT  ,BL10 9AR
HMRC,HMRC,23/02/2012,Gov Bank Serv Charge,Finance & Internal Audit,Citibank N.A.,5100101344,"£46,053.89",Government Banking Service: Bank Charges,E14 5LB
HMRC,HMRC,23/02/2012,Bank Charges PO Card,Finance & Internal Audit,Post Office Limited,5100101510,"£1,068,910.34",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,PE4 5PG
HMRC,HMRC,24/02/2012,Gov Bank Serv Charge,Finance & Internal Audit,RBS - Natwest,5100101798,"£308,514.37",Government Banking Service: Bank Charges,EC2M 4RB
HMRC,HMRC,24/02/2012,Gov Bank Serv Charge,Finance & Internal Audit,RBS - Natwest,5100101798,£763.80,Government Banking Service: Bank Charges,EC2M 4RB
