Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract,Project Code,Expenditure
HMRC,HMRC,01/11/2013,Prof bodies subs,Information Management Services,THE CORPORATE IT FORUM LTD,5100060756,"£37,758.00",Membership to the Corporate IT Forum for subscriptions,HP4 1AS,,,,
HMRC,HMRC,01/11/2013,Electricity,Estates & Support Services,SAVILLS COMMERCIAL LTD,5100061117,"£26,901.11",Utility payment,W1K 3HQ,,,,
HMRC,HMRC,01/11/2013,Equipment & machiner,Debt Management & Banking,OPEX CORPORATION,5100061118,"£45,709.70",Debt Collection Services,BL1 4AY,,,,
HMRC,HMRC,01/11/2013,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100061861,"£1,069,521.30",Utility payment,SE1 0TA,,,,
HMRC,HMRC,01/11/2013,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100061861,"£174,826.59",Utility payment,SE1 0TA,,,,
HMRC,HMRC,01/11/2013,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100061861,"£149,090.66",Utility payment,SE1 0TA,,,,
HMRC,HMRC,01/11/2013,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100061861,"£72,651.22",Utility payment,SE1 0TA,,,,
HMRC,HMRC,01/11/2013,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100061861,"£68,709.67",Utility payment,SE1 0TA,,,,
HMRC,HMRC,01/11/2013,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100061861,"£45,288.56",Utility payment,SE1 0TA,,,,
HMRC,HMRC,01/11/2013,Water,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100061861,"£21,160.74",Utility payment,SE1 0TA,,,,
HMRC,HMRC,01/11/2013,Gas,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100061861,"£7,433.46",Utility payment,SE1 0TA,,,,
HMRC,HMRC,01/11/2013,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100061861,"£3,601.57",Utility payment,SE1 0TA,,,,
HMRC,HMRC,01/11/2013,Electricity,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100061861,"£2,461.36",Utility payment,SE1 0TA,,,,
HMRC,HMRC,01/11/2013,Oil,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100061861,£641.81,Utility payment,SE1 0TA,,,,
HMRC,HMRC,04/11/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100061127,"£474,241.20",Finalised costings for the delivery of the Compliance Skills Development Programme (CSDP)of learning over 76 days at a variety of external venues over one and two day events to a total of 3760 delegates,DL1 9HN,,,,
HMRC,HMRC,04/11/2013,Prof membership,PT Operations,CCA,5100061158,"£30,000.00",Membership of the Customer Contact Association,G3 7PY
HMRC,HMRC,06/11/2013,Desks,Estates & Support Services,SENATOR INTERNATIONAL LTD,5100060846,"£19,380.48",Purchase of furniture for combining of 2 buildings into 1 in Newcastle,BB5 5YE
HMRC,HMRC,06/11/2013,Desks,Estates & Support Services,SENATOR INTERNATIONAL LTD,5100060846,"£8,218.86",Purchase of furniture for combining of 2 buildings into 1 in Newcastle,BB5 5YE
HMRC,HMRC,06/11/2013,OHS,HR,ATOS IT SERVICES UK LTD,5100062292,"£76,672.41",Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,06/11/2013,OHS,HR,ATOS IT SERVICES UK LTD,5100062292,£600.97,Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,06/11/2013,Research (VAT rec),Knowledge Analysis & Intelligence,IFF RESEARCH LTD,5100062518,"£35,280.00",Research to improve HMRC’s understanding of use of the Option to Tax.,N1 6DD
HMRC,HMRC,07/11/2013,OGD costs,Estates & Support Services,THE SCOTTISH POLICE,5100061946,"£26,863.50",Monthly invoice charge for the properties HMRC occupy on the Communities & Local Government estate,G2 2AF
HMRC,HMRC,07/11/2013,Oth PFI unitary chrg,Estates & Support Services,LR STOCKPORT LTD,5100062543,"£167,228.00",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,07/11/2013,Oth PFI unitary chrg,Estates & Support Services,COCHRANE SQUARE SPV LTD,5100062544,"£179,359.38",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,07/11/2013,Oth PFI unitary chrg,Estates & Support Services,HAYMARKET SPV LTD,5100062546,"£176,172.19",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,W1U 8EW
HMRC,HMRC,07/11/2013,Samplng & Analytical,Specialist Investigations (SI),LGC LTD,5100062649,"£111,885.00",Oil sampling costs for RFTU,TW11 0LY
HMRC,HMRC,07/11/2013,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100062657,"£52,691.54",Costs for officers stationed abroad,MK10 1PX
HMRC,HMRC,07/11/2013,Court Fees,Debt Management & Banking,THE INSOLVENCY SERVICE,5100062688,"£141,745.00",Court Fees,B4 6FD
HMRC,HMRC,07/11/2013,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100062690,"£80,429.74",Costs for officers stationed abroad,MK10 1PX
HMRC,HMRC,07/11/2013,Research (VAT rec),Knowledge Analysis & Intelligence,TNS - BMRB,5100062697,"£26,013.60",A survey of customers’ experience of dealing with HMRC.,W5 1UA
HMRC,HMRC,07/11/2013,Debt collection serv,Debt Management & Banking,AKINIKA HOLDINGS (UK) LIMITED,5100062698,"£100,120.52",Debt Collection Services,PR1 3EL
HMRC,HMRC,07/11/2013,Debt collection serv,Debt Management & Banking,AKINIKA HOLDINGS (UK) LIMITED,5100062700,"£31,204.70",Debt Collection Services,PR1 3EL
HMRC,HMRC,07/11/2013,Debt collection serv,Debt Management & Banking,APEX CREDIT MANAGEMENT LTD,5100062707,"£105,927.20",Debt Collection Services,CV37 6NW
HMRC,HMRC,08/11/2013,Nat Pst Del Ser(VAT),Commercial Directorate,ROYAL MAIL,5100062762,"£434,627.71",Payment for mail collection and sorting service before final delivery to customers,PE4 5BR
HMRC,HMRC,08/11/2013,Nat Pst Del Ser NVAT,Commercial Directorate,ROYAL MAIL,5100062762,"£12,236.54",Payment for mail collection and sorting service before final delivery to customers,PE4 5BR
HMRC,HMRC,08/11/2013,Govt dept services,S&ID,Ministry of Defence,5100062866,"£31,098.35",Security clearances for Sept ,L2 3YL
HMRC,HMRC,11/11/2013,Non-IMS IT for CSR,HR,SPECIALIST COMPUTER CTR,5100063109,"£61,204.07",Specialist Computer Centre (SCC) is the main IT contractor for the 2013 Civil Service Fast Stream intake. The invoice covers a number of change requests.,B11 2LE
HMRC,HMRC,11/11/2013,Storage (non enfmnt),Estates & Support Services,L & R MANCHESTER,5100063775,"£129,618.55",Monthly charges for storage facilities.,W1U 8EW
HMRC,HMRC,11/11/2013,CHURN,Estates & Support Services,EXCHEQUER PARTNERSHIP PLC,5100063794,"£29,053.52",Monthly charge for the provision of post room services,M41 7HG
HMRC,HMRC,11/11/2013,Interpreters,PT Operations,THEBIGWORD INTERPRETING,5100063842,"£71,047.08",Translation costs to assist staff dealing with calls from non english speaking customers,LS12 6AB
HMRC,HMRC,11/11/2013,Interpreters,PT Operations,THEBIGWORD INTERPRETING,5100063843,"£29,083.18",Translation costs to assist staff dealing with calls from non english speaking customers,LS12 6AB
HMRC,HMRC,11/11/2013,Recruitment services,HR,SPECIALIST COMPUTER CTR,5100063926,"£28,732.45",Specialist Computer Centre (SCC) is the main IT contractor for the 2013 Civil Service Fast Stream intake. The invoice covers Parity October 2013 Reimbursables.,B11 2LE
HMRC,HMRC,11/11/2013,Marketing Promotion,PT Customer Product & Process,M4C,5100063982,"£111,493.42",High Income Child Benefit 2013 - National Press Media,WC1X 8RX
HMRC,HMRC,11/11/2013,Marketing Promotion,PT Customer Product & Process,M4C,5100063982,£92.91,High Income Child Benefit 2013 - National Press Media,WC1X 8RX
HMRC,HMRC,11/11/2013,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100063986,"£71,553.30",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW
HMRC,HMRC,11/11/2013,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100063987,"£71,553.30",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW
HMRC,HMRC,11/11/2013,Legal Service Sol's,Solicitors Office,THE SCOTLAND OFFICE,5100063988,"£71,553.30",Costs incurred by OSAG (Office for the Solicitor to the Advocate General) for HMRC cases.,EH3 7HW
HMRC,HMRC,11/11/2013,Valuation Services,Risk & Intelligence,VALUATION OFFICE AGENCY,5100064005,"£766,092.75",Property valuations for tax cases,W1D 5BU
HMRC,HMRC,12/11/2013,OHS,HR,RIGHT CORECARE,5100064054,"£110,523.78",Outsourced contract for Welfare and help-line services,PO15 7AL
HMRC,HMRC,12/11/2013,Research (VAT rec),Knowledge Analysis & Intelligence,PRICEWATERHOUSECOOPERS LLP,5100064096,"£85,200.00",Development of a regional Computable General Equilibrium model.,WC2N 6RH
HMRC,HMRC,12/11/2013,Cross Government Ser,Commercial Directorate,IBM UNITED KINGDOM LTD,5100064199,"£29,423.06",Payment for HMRC's industry standard procurment tool Emptoris which speeds up the procurement process and reduces the cost of sourcing.,PO6 3AU
HMRC,HMRC,13/11/2013,Nat Pst Del Ser NVAT,Commercial Directorate,TNT POST UK LTD,5100064328,"£51,702.02",Payment for mail collection and sorting service before final delivery to customers,SL7 1HY
HMRC,HMRC,13/11/2013,Nat Pst Del Ser NVAT,Commercial Directorate,TNT POST UK LTD,5100064329,"£130,639.30",Payment for mail collection and sorting service before final delivery to customers,SL7 1HY
HMRC,HMRC,13/11/2013,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100064418,"£30,246.36",Costs for officers stationed abroad,MK10 1PX
HMRC,HMRC,13/11/2013,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100064419,"£27,400.17",Costs for officers stationed abroad,MK10 1PX
HMRC,HMRC,13/11/2013,GovDept Serv(VAT Ex),Risk & Intelligence,FOREIGN AND COMMONWEALTH OFFICE,5100064420,"£82,280.14",Costs for officers stationed abroad,MK10 1PX
HMRC,HMRC,14/11/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700013588,"-£26,081.73",Rent Credit after commercial dissussions with Mapeley,SE1 0TA
HMRC,HMRC,14/11/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700013589,"-£436,022.56",Rent Credit after commercial dissussions with Mapeley,SE1 0TA
HMRC,HMRC,14/11/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700013610,"-£69,357.31",Rent Credit after commercial dissussions with Mapeley,SE1 0TA
HMRC,HMRC,14/11/2013,STEPS FUP,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,1700013611,"-£201,580.43",Rent Credit after commercial dissussions with Mapeley,SE1 0TA
HMRC,HMRC,14/11/2013,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100062217,"£148,408.76",Monthly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,14/11/2013,Landlord Charges,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100062217,"£120,817.81",Standard Landlord Service Charge payable to the Landlord,SE1 0TA
HMRC,HMRC,14/11/2013,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100062223,"£47,653.40",Monthly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,14/11/2013,Maj AW struc non-VAT,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100062756,"£111,461.36",Payment to Mapeley as part of an incentivised scheme for their cost efficiency savings for projects carried out in 2012/13,SE1 0TA
HMRC,HMRC,14/11/2013,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100062802,"£597,000.00",Monthly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,14/11/2013,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100064031,"£285,920.40",Monthly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,14/11/2013,Rent,Estates & Support Services,MAPELEY STEPS CONTRACTOR LTD,5100064035,"£119,836.20",Monthly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,14/11/2013,Proprietry sys maint,Information Management Services,DWP,5100064456,"£51,664.00",Activation PINS & user ID card production recharges (Aug 13),CF14 3UW
HMRC,HMRC,14/11/2013,Non-IMS IT for CSR,HR,WORLD CAREERS NETWORK PLC,5100064528,"£54,360.80",August and September Monthly E Recruitment Service Charge for Additional Demanding Authorities and NDBPs using Civil Service Jobs,SW19 8DR
HMRC,HMRC,14/11/2013,Non-IMS IT for CSR,HR,WORLD CAREERS NETWORK PLC,5100064529,"£220,197.91",August and September Monthly E Recruitment Service Charge for Full Solution and Civil Service Jobs customers (excludes ADA and NDBPs),SW19 8DR
HMRC,HMRC,14/11/2013,Debt collection serv,Debt Management & Banking,FREDRICKSON INTERNATIONAL LTD,5100064592,"£62,707.21",Debt Collection Services,KT13 0NT
HMRC,HMRC,14/11/2013,Debt collection serv,Debt Management & Banking,ADVANTIS CREDIT LTD,5100064599,"£73,369.75",Debt Collection Services,ST4 7RY
HMRC,HMRC,14/11/2013,Rent,Estates & Support Services,MJ MAPP,5100064709,"£249,408.00",Monthly rent payment payable to the Landlord,W1W 5QZ
HMRC,HMRC,14/11/2013,Debt collection serv,Debt Management & Banking,TDX GROUP LTD,5100064715,"£171,755.27",Debt Collection Services,NG1 5FS
HMRC,HMRC,14/11/2013,Non PFI serv VAT,Estates & Support Services,MacLELLAN INTERNATIONAL LTD,5100064721,"£424,844.60",Monthly charge for provision of services on the Newcastle estate,B70 1EN
HMRC,HMRC,14/11/2013,Rent,Estates & Support Services,APV CO 21 LTD,5100064753,"£140,408.90",Monthly rent payment payable to the Landlord,IM1 2PT
HMRC,HMRC,14/11/2013,Rent,Estates & Support Services,APV CO 21 LTD,5100064753,£422.50,Monthly rent payment payable to the Landlord,IM1 2PT
HMRC,HMRC,14/11/2013,Debt collection serv,Debt Management & Banking,BLUESTONE CREDIT MANAGEMENT LTD,5100064755,"£52,095.28",Debt Collection Services,S9 2RX
HMRC,HMRC,14/11/2013,Storage (non enfmnt),Estates & Support Services,DERWENT FACILITIES MANAGEMENT LTD,5100064765,"£70,220.17",Monthy charge for facilities management,HG2 8QT
HMRC,HMRC,14/11/2013,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100064846,"£3,183,326.22",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BA2 3RH
HMRC,HMRC,14/11/2013,Oth PFI unitary chrg,Estates & Support Services,NEWCASTLE ESTATE PARTNERSHIP,5100064846,"£606,347.86",Charges for accommodation provided under the Newcastle Private Finance Initiative contract,BA2 3RH
HMRC,HMRC,15/11/2013,Debt collection serv,Debt Management & Banking,HILLESDEN SECURITIES LTD,5100064826,"£33,985.55",Debt Collection Services,NN13 7DN
HMRC,HMRC,15/11/2013,Proprietry sys maint,Information Management Services,DWP,5100064869,"£217,270.15",Charges for Live running testing support maintenance or changes to the Child Benefit computer system,CF14 3UW
HMRC,HMRC,15/11/2013,OHS,HR,ATOS IT SERVICES UK LTD,5100064873,"£37,138.54",Outsourced contract to deliver OH services,WV10 6UH
HMRC,HMRC,15/11/2013,Electricity,Estates & Support Services,EDF ENERGY,5100064903,"£326,312.84",Utility payment,EX1 3UT
HMRC,HMRC,15/11/2013,Solicitors Fees,Specialist PT,MINISTRY OF JUSTICE,5100065057,"£63,607.00",Qtr 2 invoice -official solicitor re Child Trust Fund ,SW1E 6QW
HMRC,HMRC,15/11/2013,Employee education,BT Change,CAPITA BUSINESS SERVICES LTD,5100065096,"£71,377.44",Delivery of two days learning to 94 delegates at an external venue on 1st and 2nd October 2013 in Newcastle as part of the Compliance Skills Development Programme (CSDP),DL1 9HN
HMRC,HMRC,15/11/2013,OGD costs,Estates & Support Services,DWP,5100065139,"£36,005.50",Monthly invoice charge for the properties HMRC occupy on the Communities & Local Government estate,CF14 3UW
HMRC,HMRC,15/11/2013,Bank Charges PO Card,Finance & Internal Audit,POST OFFICE LTD,5100065462,"£1,040,355.55",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,PE4 5PG
HMRC,HMRC,15/11/2013,Nat Pst Del Ser NVAT,Commercial Directorate,ROYAL MAIL WHOLESALE,5100065847,"£2,410,333.85",Payment for mail sorting and delivery services,EC4Y 0HQ
HMRC,HMRC,15/11/2013,Nat Pst Del Ser NVAT,Commercial Directorate,ROYAL MAIL WHOLESALE,5100065848,"-£62,514.51",Credit payment due to an invoice based on over estimated mail sorting and delivery volumes  ,EC4Y 0HQ
HMRC,HMRC,15/11/2013,OGD costs,Estates & Support Services,DWP,5100065919,"£676,178.77",Monthly invoice charge for the properties HMRC occupy on the Communities & Local Government estate,CF14 3UW
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£315,230.12",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£237,410.33",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£100,246.00",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£90,517.91",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£79,512.89",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£64,000.00",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£41,125.22",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£35,793.08",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£33,549.78",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£31,120.10",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£29,622.48",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£24,982.15",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£24,478.94",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£22,588.28",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£13,034.10",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£11,678.40",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£10,499.20",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£4,951.84",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£4,627.85",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£3,210.86",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,"£2,004.02",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,£807.44,ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,£463.14,ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062567,£374.92,ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062572,"-£1,399.69",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
HMRC,HMRC,18/11/2013,Software Coding,Information Management Services,ASPIRE,5100062572,"-£1,436.62",ASPIRE October 13 invoice charges for IT Software changes to support day-to-day HMRC business,TF3 3BD
