Departmen of Health,NHS Business Services Authority,26/07/2012,Temporary Staff,Pensions Division,PAYMASTER (1836) LIMITED,0080021524,"24,310.00",To provide Business Analyst/Solutions,RH10 1UH
Departmen of Health,NHS Business Services Authority,26/07/2012,Consumables,Prescription Pricing Division,BANCTEC LTD,0080021527,"25,081.20",Part No. 897345 - IBML Feed Belts,SL3 0HF
Departmen of Health,NHS Business Services Authority,31/07/2012,Statutory Payments,Statutory Payments,CABINET OFFICE: CIVIL SUPERANNUATION,0080020428,"67,963.78",Contributions June 2012,RG21 4HG
Departmen of Health,NHS Business Services Authority,31/07/2012,Printing Charges (External),Prescription Pricing Division,3M SECURITY PRINTING & SYSTEMS LTD,0080021267,"50,082.98",HWHC June 12,OL9 9QH
Departmen of Health,NHS Business Services Authority,31/07/2012,Printing Charges (External),Prescription Pricing Division,CPI CARD GROUP - PETERSFIELD LIMITED,0080021379,"22,771.14",CPI cards,GU32 3AL
Departmen of Health,NHS Business Services Authority,31/07/2012,Professional Publications,Prescription Pricing Division,THE STATIONERY OFFICE,0080021388,"26,953.40",Publications,NR3 1PD
Departmen of Health,NHS Business Services Authority,31/07/2012,Photocopier Rental,Prescription Pricing Division,XEROX FINANCE,0080021535,"53,308.20",Rental,BN13 1WX
Departmen of Health,NHS Business Services Authority,31/07/2012,Pharmacy Contractors,Prescription Pricing Division,,,"7,383,474.58",Payments to Pharmacy Contractors,

,,,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
