Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/04/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,714653,551.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/04/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,714654,554.93,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2014,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,1004208359,567.91,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5626974,570.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2014,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,1004236202,587.23,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/04/2014,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,714655,596.29,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5630277,607.39,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5620141,639.36,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/04/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5617666,768.42,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/04/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5622011,768.42,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/04/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5623721,885.78,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5626832,885.78,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5630216,885.78,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/04/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5616506,906.88,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5620037,906.88,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2014,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,1004217929,944.45,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/04/2014,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,13528,16.09,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/04/2014,Training,International Policy Directorate,Business Language Services Ltd,13528,32.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/04/2014,Training,International Policy Directorate,Business Language Services Ltd,13528,32.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2014,Training,Patents Directorate,Business Language Services Ltd,13523,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2014,Training,Patents Directorate,Business Language Services Ltd,13524,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2014,Training,Patents Directorate,Business Language Services Ltd,13525,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2014,Training,Patents Directorate,Business Language Services Ltd,13526,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2014,Training,Trade Marks Directorate,Business Language Services Ltd,13520,44.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/04/2014,Training,Business Support Directorate,Business Language Services Ltd,13521,44.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/04/2014,Training,Business Support Directorate,Teamworks,2157-14-IPO-SUP-2-14,67.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/04/2014,Training,Trade Marks Directorate,Business Language Services Ltd,13530,75.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/04/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X36238,89.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/04/2014,Training,Business Support Directorate,Certitec Ltd,7651,100.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2014,Training,Patents Directorate,British Machine Vision Association,52311,100.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Business Support Directorate,Business Language Services Ltd,13531,112.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2014,Training,Business Support Directorate,Capita Business Services  Ltd,X37213,125.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2014,Training,Patents Directorate,Business Language Services Ltd,13518,142.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Business Support Directorate,Quantum of Value,560389,142.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Patents Directorate,Quantum of Value,560389,142.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Trade Marks Directorate,Quantum of Value,560389,142.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/04/2014,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,13528,144.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Business Support Directorate,Business Language Services Ltd,13529,150.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/04/2014,Training,Finance Directorate,Business Language Services Ltd,13532,150.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Trade Marks Directorate,Business Language Services Ltd,13533,150.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/04/2014,Training,Business Support Directorate,British Red Cross,N875649,180.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Copyright and IP Enforcement Directorate,Civil Mediation Council,778,200.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2014,Training,Copyright and IP Enforcement Directorate,National Crime Agency,SI-000222,208.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2014,Training,Copyright and IP Enforcement Directorate,V Rowntree,52300,240.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2014,Training,Copyright and IP Enforcement Directorate,M McCormack,52301,240.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Innovation Directorate,Quantum of Value,560389,284.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Business Support Directorate,Quantum of Value,560389,284.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Patents Directorate,Quantum of Value,560389,284.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/04/2014,Training,Trade Marks Directorate,Teambuilding Solutions Ltd,A042014451,289.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/04/2014,Training,International Policy Directorate,Capita Business Services  Ltd,X36239,293.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/04/2014,Training,Innovation Directorate,NCVO,INV0088493,310.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/04/2014,Training,Business Support Directorate,Business Language Services Ltd,13522,312.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/04/2014,Training,Trade Marks Directorate,Teambuilding Solutions Ltd,A042014451,385.33,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/04/2014,Training,Innovation Directorate,Celtic Manor Resort,AR030614,420.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/04/2014,Training,Central Support,Public Chairs Forum,ACE0103,595.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Patents Directorate,Quantum of Value,560389,710.70,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/04/2014,Training,Patents Directorate,Teambuilding Solutions Ltd,A042014451,770.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2014,Training,Trade Marks Directorate,Computeraid Ltd,19933,978.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/04/2014,Training,Innovation Directorate,Marketing Tom Media Ltd,INV-2801,1144.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2014,Training,Business Support Directorate,Stratum Worldwide,INV-11232,1885.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2014,Training,Trade Marks Directorate,Computeraid Ltd,19933,1982.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/04/2014,Training,Patents Directorate,Teambuilding Solutions Ltd,A032014483,4794.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Training,Business Support Directorate,Skillsoft UK Ltd,GBR0099914,14085.78,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2014,Training,Business Support Directorate,Cardiff & District Pre-Retirement Association,EMC-345,160.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2014,Training,Business Support Directorate,NAS Services,PRP2169679,285.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2014,Training,Business Support Directorate,MyCSP Ltd,2707,1000.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/04/2014,Training,Business Support Directorate,British Standards Institution,94026794-1000,2200.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/04/2014,Training,Business Support Directorate,Transformation Partners,PH3685A,3023.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/04/2014,Training,Business Support Directorate,OE Cam LLP,1169,4003.06,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/04/2014,Training,Business Support Directorate,Whitehall & Industry Group,2140102,4300.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/04/2014,Childcare costs,Business Support Directorate,P&MM Ltd Re Childcare Plus,501393,5428.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/04/2014,Childcare costs,Business Support Directorate,P&MM Ltd Re Childcare Plus,1014831,6669.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2014,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,52314,60.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/04/2014,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,52287,451.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2014,Relocation Removals & Excess Fare,Business Support Directorate,Tom Teerlynck-Van den Elzen,52207 MAY-14,1198.27,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2014,Recruitment Advertising,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01139639,43.73,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/04/2014,Recruitment Advertising,Patents Directorate,IOP Publishing Ltd,8017672,996.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,110843178,-191.71,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2014,Travel and subsistence UK,Finance Directorate,HRG UK,110976888,-181.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Finance Directorate,HRG UK,130009555,-179.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2014,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,52282,-155.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Central Support,HRG UK,110843270,-88.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Patents Directorate,HRG UK,110843279,-88.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,110976862,-88.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110764147,-85.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,110764368,-83.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110889703,-81.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,110995870,-79.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,110764150,-47.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,110843278,-42.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Patents Directorate,HRG UK,110843195,-38.36,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,110764392,-35.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,110922665,-29.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110706372,-27.69,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Central Support,HRG UK,110843269,-27.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Finance Directorate,HRG UK,130009639,-19.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Central Support,HRG UK,110671488,-19.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2014,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,CRD00067383,-11.17,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,110922667,-10.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110783507,-8.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,110663200,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,110663244,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,110678340,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,110678343,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110678471,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110678885,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110679005,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110679009,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,110679536,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,110679544,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110713936,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110713978,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110714361,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,110727341,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,110727521,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110727633,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110727634,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110727964,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110727980,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110741746,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,110741838,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,110741865,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,110742534,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,110742716,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,110742742,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110742930,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110742955,2.57,Not applicable,
