Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/07/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,641954,450.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/07/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,642776,450.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/07/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,642779,450.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/07/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,642782,450.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,639480,452.74,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/07/2012,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,639493,452.74,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,640298,452.74,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,642790,453.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,639479,455.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,638684,468.29,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/07/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,638702,468.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/07/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,639498,468.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,640316,468.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/07/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,641138,471.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/07/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,642773,471.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,640297,474.79,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,641967,481.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,639484,484.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,641123,490.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,640302,496.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,641953,506.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,642778,510.56,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,640315,520.32,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/07/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,641137,520.32,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/07/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,639481,565.45,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/07/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,641949,565.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/07/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,639482,577.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/07/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,642774,589.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/07/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,641134,590.74,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,390392,618.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,391172,649.91,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,390391,716.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,390860,755.72,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/07/2012,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,641142,758.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/07/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5323752,772.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5324295,874.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5314609,880.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5311060,885.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5317787,885.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5321324,912.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/07/2012,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,640321,914.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,391311,934.92,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2012,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,639503,936.91,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/07/2012,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,637103,941.22,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/07/2012,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,638707,944.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,391028,981.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,390861,990.34,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5321292,1012.22,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,390707,1083.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,391312,1083.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,391173,1090.74,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,391029,1090.92,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5318297,1194.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/07/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5316896,1237.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5316489,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/07/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5318046,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/07/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5320723,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/07/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5314650,1546.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/07/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5320127,1546.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/07/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5323751,1546.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/07/2012,Agency Staff,Copyright and IP Enforcement Directorate,Capita Resourcing Ltd,WN4005940,3765.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/07/2012,Agency Staff,Finance Directorate,Allen Lane Recruitment,1034949,4380.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/07/2012,Overtime,Copyright and IP Enforcement Directorate,South Wales Police Authority,INV013379,207.79,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/07/2012,Overtime,Business Support Directorate,Companies House,S0000720556,214.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/07/2012,Training,Business Support Directorate,St John Cymru-Wales,9516,-90.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/07/2012,Training,Business Support Directorate,St John Cymru-Wales,9517,-45.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2012,Training,Patents Directorate,Business Language Services Ltd,11736,25.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2012,Training,Patents Directorate,Business Language Services Ltd,11737,25.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/07/2012,Training,Patents Directorate,Business Language Services Ltd,11738,25.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/07/2012,Training,Patents Directorate,Business Language Services Ltd,11739,25.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2012,Training,Patents Directorate,Business Language Services Ltd,11740,25.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/07/2012,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,11734,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/07/2012,Training,Business Support Directorate,Business Language Services Ltd,11735,50.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/07/2012,Training,Copyright and IP Enforcement Directorate,Personal expenses name witheld,51250A,60.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/07/2012,Training,Business Support Directorate,Teamworks,1752/12,67.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/07/2012,Training,Patents Directorate,Business Language Services Ltd,11732,75.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2012,Training,Patents Directorate,Business Language Services Ltd,11728,85.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/07/2012,Training,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00779602,87.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2012,Training,Patents Directorate,Business Language Services Ltd,11729,127.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/07/2012,Training,Business Support Directorate,Personal expenses name witheld,51296,157.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/07/2012,Training,Business Support Directorate,British Red Cross,N755120,175.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/07/2012,Training,Business Support Directorate,British Red Cross,N755678,175.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/07/2012,Training,Business Support Directorate,British Red Cross,N755720,175.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/07/2012,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,11552,201.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/07/2012,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,11727,241.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/07/2012,Training,Finance Directorate,CIPFA,3069541,295.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/07/2012,Training,Business Support Directorate,Public Service.co.uk Ltd,35313,300.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/07/2012,Training,Business Support Directorate,Public Service.co.uk Ltd,0000035096/35198,320.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/07/2012,Training,Innovation Directorate,Public Service.co.uk Ltd,0000035096/35198,320.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/07/2012,Training,Patents Directorate,Public Service.co.uk Ltd,0000035096/35198,320.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/07/2012,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,11465,335.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/07/2012,Training,Business Support Directorate,Business Language Services Ltd,11733,342.62,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/07/2012,Training,Innovation Directorate,Torfaen District Scouts,TDS14/07/12,350.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/07/2012,Training,Trade Marks Directorate,Now You're Talking Business,842JL,395.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/07/2012,Training,Business Support Directorate,St John Cymru-Wales,71203,405.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/07/2012,Training,Business Support Directorate,St John Cymru-Wales,71204,405.00,Not applicable,
