Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,657597,477.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5398759,478.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,657594,480.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,658385,480.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,657604,484.79,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,659177,484.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,657581,503.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,658374,505.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,659169,508.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/12/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,657589,527.88,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,657586,531.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,657599,531.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,658389,535.06,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,658391,535.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,659173,540.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,659189,553.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,658380,556.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/12/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,659174,556.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,659176,576.97,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,658394,592.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,657591,597.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,658382,600.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/12/2012,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30583855,610.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,659178,637.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,659167,648.85,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,658387,664.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5394022,717.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/12/2012,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30601401,759.24,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2012,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30592800,764.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,658392,890.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/12/2012,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,656813,909.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/12/2012,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,658378,999.79,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5394481,1028.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5387727,1075.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5391505,1107.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5386812,1195.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5390922,1195.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5398756,1195.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,658372,1347.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5390183,1405.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5392689,1405.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5387737,1545.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5390273,1545.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5394566,1545.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5398361,1545.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/12/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5386652,1757.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/12/2012,Training,Finance Directorate,QA Ltd,CSL102627A,-2699,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2012,Training,Innovation Directorate,GovNet Communications,3621,-275,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Training,Business Support Directorate,British Red Cross,C42839,-258,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Training,Business Support Directorate,British Red Cross,C425307,-258,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/12/2012,Training,Innovation Directorate,Personal expenses name witheld,51625,11.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2012,Training,Patents Directorate,Business Language Services Ltd,12223,33.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Training,Patents Directorate,Business Language Services Ltd,12224,33.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Training,Patents Directorate,Business Language Services Ltd,12225,33.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Training,Patents Directorate,Business Language Services Ltd,12226,33.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2012,Training,Patents Directorate,Business Language Services Ltd,12227,33.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2012,Training,Business Support Directorate,Business Language Services Ltd,12222,67,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/12/2012,Training,Business Support Directorate,Teamworks,1842/12/PatentOffice/SUP/11-12,67.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/12/2012,Training,Trade Marks Directorate,Business Language Services Ltd,12219,75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/12/2012,Training,Patents Directorate,Business Language Services Ltd,12215,106.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2012,Training,Business Support Directorate,Coleg Gwent,INV109278,111.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2012,Training,Patents Directorate,Business Language Services Ltd,12220,112.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/12/2012,Training,Patents Directorate,Newport City Council,201125052,117.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/12/2012,Training,International Policy Directorate,Capita Business Services  Ltd,I2668,125,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/12/2012,Training,Innovation Directorate,Capita Business Services  Ltd,I3252,140,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2012,Training,Business Support Directorate,Personal expenses name witheld,51592,174,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Training,Business Support Directorate,British Red Cross,N763913,175,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Training,Business Support Directorate,British Red Cross,N784402,180,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2012,Training,Business Support Directorate,Business Language Services Ltd,12221,187.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Training,Business Support Directorate,British Red Cross,N765281,260,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/12/2012,Training,Business Support Directorate,British Red Cross,N785520,260,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2012,Training,Innovation Directorate,GovNet Communications,44949,275,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2012,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,12216,335,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2012,Training,International Policy Directorate,Dod's Parliamentary Communications,PK065591,354,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2012,Training,Business Support Directorate,Bray Leino Broadskill,L26498,410,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2012,Training,Business Support Directorate,GovNet Communications,46260,550,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Training,Copyright and IP Enforcement Directorate,Internet Infrastructure Investigation Ltd,1201,600,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2012,Training,Business Support Directorate,Business Language Services Ltd,12228,676.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/12/2012,Training,International Policy Directorate,Open University,376105,1225,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2012,Training,Business Support Directorate,ILX Group plc,261378,2250,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2012,Training,IMPROVE Project,Organisational Efficiency Solutions Ltd,008/2012,2380.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/12/2012,Training,Finance Directorate,QA Ltd,ISL111320,2699,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/12/2012,Training,Finance Directorate,QA Ltd,ISL111118,5154,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2012,Training,Business Support Directorate,Transformation Partners,DH3450,1223.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/12/2012,Training,Business Support Directorate,Capita Business Services  Ltd,I2695,1294,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2012,Training,Business Support Directorate,E Academy Ltd,22071,2488,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51593,79,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51601,122,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51600,133,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51589,205,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51610,320,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/12/2012,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001540002,6474,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2012,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN063832734,7375.41,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Relocation Removals & Excess Fare,International Policy Directorate,World Intellectual Property Organization,19/12/12 T GOODWIN,1103.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/12/2012,Relocation Removals & Excess Fare,International Policy Directorate,A Deblue,RENT 31/12/12,5112.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2012,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,51576,750,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2012,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,51576,750,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Recruitment Advertising,Patents Directorate,Personal expenses name witheld,ER53347,25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Recruitment Advertising,Patents Directorate,Personal expenses name witheld,ER55049,25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2012,Recruitment Advertising,Patents Directorate,Graduate Prospects,PI045257,540,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/12/2012,Recruitment Advertising,Business Support Directorate,Jobserve Events Ltd,384526,1104,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/12/2012,Recruitment Advertising,Business Support Directorate,GTI Media Ltd,136385,1750,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107097302A,-180.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107363990,-88.64,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107276634,-81.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107417408,-72.78,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107352295,-69.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107478965,-69.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107327236,-66.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107352307,-34.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107276635,-34.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107478966,-22.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107478976,-20.38,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107363989,-19.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107478977,-19.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107363991,-5.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107235471,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107266379,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,107266482,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107266612,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107266639,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107266699,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107267440,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107278781,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107278819,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,107278918,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107290893,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107290911,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,107290961,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,107291040,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107291244,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107291250,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107303852,2.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,107303858,2.57,Not applicable
