Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/02/2013,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/C114695,-360.36,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4721606,-339.52,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/02/2013,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4721606,-339.52,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/02/2013,Training,Business Support Directorate,British Red Cross,C429245,-260.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/02/2013,Training,Business Support Directorate,British Red Cross,C429247,-260.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4726249,-236.51,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4684748,-231.42,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,4722182,-220.76,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/02/2013,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S00109063,-207.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4628746,-185.53,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,107733311,-181.88,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,107733309,-176.62,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,107733310,-176.62,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4651251,-166.23,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/02/2013,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4730126,-163.83,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/02/2013,Other Exchange losses/gains,Finance Directorate,Elsevier BV,SD162460CN,-159.63,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,689160816,-142.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/02/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4732507,-138.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4717870,-115.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4643183,-91.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107758585,-88.64,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,107844459,-85.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107900060,-82.54,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,107733345,-81.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,European co-operation,Innovation Directorate,HRG UK,107758623,-76.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Patents Directorate,HRG UK,107733323,-74.74,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4617417,-65.34,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/02/2013,Furniture & Fittings,Business Support Directorate,Senator International Ltd,S00109444,-60.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107758561,-49.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/02/2013,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,767975501001-08/08/12CN,-45.76,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,107844460,-36.71,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,107747030,-36.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107747035,-33.79,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,107786042,-33.79,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107758584,-31.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,4676898,-28.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107758559,-22.83,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4629106,-20.63,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107758571,-19.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107758572,-19.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,107786040,-17.21,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4664620,-15.16,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/02/2013,Paper,Finance Directorate,Antalis,VS0796933,-12.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/02/2013,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,1985,-8.88,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107900058,-6.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence Overseas,Innovation Directorate,Carlson Wagonlit,4664627,-2.39,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4643611,-0.36,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,107876748,2.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,107723751,2.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,107724577,2.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,107864372,2.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,107889769,2.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,107920177,2.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,107920696,2.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Training,International Policy Directorate,HRG UK,107832228,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107637478,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107637481,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107637768,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107651143,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107651293,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107651472,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107665117,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107677623,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107677728,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107691786,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,107691954,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107709803,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,107710232,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,107710845,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107710881,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107710892,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107724879,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107750147,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,107750336,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107777097,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107777260,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107777352,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107777454,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107777949,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Patents Directorate,HRG UK,107789960,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,107819060,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107819104,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107819172,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107819242,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107819539,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107819573,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107819581,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107819689,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107819721,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107820156,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,107820158,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Finance Directorate,HRG UK,107832306,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107832872,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Business Support Directorate,HRG UK,107834650,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107849860,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Trade Marks Directorate,HRG UK,107849861,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107849995,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107850048,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107850051,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107850102,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107850182,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107850184,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107850189,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107850632,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107851121,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107851175,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107864453,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107876879,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107876903,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107890228,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107901832,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107902005,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Finance Directorate,HRG UK,107919954,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107920002,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107920259,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107920305,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107920346,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107920846,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Innovation Directorate,HRG UK,107920861,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107920909,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,107638992,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,107692862,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Business Support Directorate,HRG UK,107778242,2.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,107819525,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,107820126,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,107832132,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Patents Directorate,HRG UK,107832142,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Trade Marks Directorate,HRG UK,107876880,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,107877938,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Business Support Directorate,HRG UK,107901796,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,107901925,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,107901977,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,HRG UK,107902337,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER60111,3.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2013,Travel and subsistence UK,Central Support,Personal expenses name witheld,ER61432,3.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/02/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER62153,3.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2013,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER59191,4.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence UK,International Policy Directorate,HRG UK,107920196,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2013,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C95116,4.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER60273,4.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/02/2013,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,12349,4.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/02/2013,European co-operation,Innovation Directorate,Rachel Hodge,51703,5.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/02/2013,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER60975,5.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107829901,5.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107829902,5.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/02/2013,Books  Newspapers & Publications,Patents Directorate,Stationery Office,18088953,5.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/02/2013,Books  Newspapers & Publications,Patents Directorate,Stationery Office,18097987,5.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/02/2013,Online Bureau Charges,Innovation Directorate,STN International,9340241576,5.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/02/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER61852,6.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/02/2013,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER59271,6.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER61473,6.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Int Co-operation,International Policy Directorate,HRG UK,107833141,6.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/02/2013,Van Delivery Service,Business Support Directorate,Allstar Business Solutions Ltd,P2000274587,6.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/02/2013,Entertainment,Business Support Directorate,Personal expenses name witheld,51690,7.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2013,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER61632,7.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER60092,8.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,Business Support Directorate,HRG UK,107700210,8.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/02/2013,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER62172,9.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,107806690,9.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence Overseas,International Policy Directorate,HRG UK,107819998,9.21,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2013,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,107638944,9.25,Not applicable,
