Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/02/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,706955,782.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/02/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5587871,896.33,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/02/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5594252,927.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,709422,966.16,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/02/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5597943,991.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/02/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5590669,1159.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2014,Training,Business Support Directorate,QA Ltd,CPR100588,-453.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2014,Training,Finance Directorate,Personal expenses name witheld,52194,6.74,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2014,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,13335,25.74,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2014,Training,Business Support Directorate,Personal expenses name witheld,52191,27.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/02/2014,Training,Business Support Directorate,Personal expenses name witheld,52191/01,27.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/02/2014,Training,Business Support Directorate,Personal expenses name witheld,52228,31.44,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/02/2014,Training,Patents Directorate,Business Language Services Ltd,13340,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2014,Training,Patents Directorate,Business Language Services Ltd,13341,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2014,Training,Patents Directorate,Business Language Services Ltd,13342,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2014,Training,Patents Directorate,Business Language Services Ltd,13347,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2014,Training,Trade Marks Directorate,Business Language Services Ltd,13344,44.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2014,Training,International Policy Directorate,Business Language Services Ltd,13335,51.51,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2014,Training,International Policy Directorate,Business Language Services Ltd,13335,51.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2014,Training,Business Support Directorate,Teamworks,2134-14-IPO-SUP-1-14,67.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/02/2014,Training,Patents Directorate,Capita Business Services  Ltd,X29399,76.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2014,Training,Patents Directorate,European Patent Office,40231601,80.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2014,Training,Patents Directorate,European Patent Office,40231713,80.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/02/2014,Training,Finance Directorate,Personal expenses name witheld,52208,81.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2014,Training,Business Support Directorate,Capita Business Services  Ltd,X29400,130.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2014,Training,Business Support Directorate,Capita Business Services  Ltd,X29401,134.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/02/2014,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,13335,231.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X28715,299.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/02/2014,Training,Patents Directorate,Speech Empowered Computing,216A,360.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/02/2014,Training,Patents Directorate,Total Print Finishing Services Ltd,36060,375.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/02/2014,Training,Innovation Directorate,Whitehall & Industry Group,2130937,450.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/02/2014,Training,Business Support Directorate,British Standards Institution,93971458-1000,490.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/02/2014,Training,Business Support Directorate,British Standards Institution,93971463-1000,490.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/02/2014,Training,Copyright and IP Enforcement Directorate,Capita Business Services  Ltd,X25512,626.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/02/2014,Training,IMPROVE Project,Quadrilect Ltd,24971,835.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/02/2014,Training,IMPROVE Project,Quadrilect Ltd,24972,835.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/02/2014,Training,Business Support Directorate,Capita Business Services  Ltd,X29591,923.72,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2014,Training,Business Support Directorate,RADA Enterprise,10794,937.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2014,Training,Business Support Directorate,British Red Cross,N862616,1040.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/02/2014,Training,Business Support Directorate,EEF,INV-061581,1124.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/02/2014,Training,Business Support Directorate,University of Manchester,30712711,1174.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/02/2014,Training,Business Support Directorate,Coleg Gwent,ODI027534,1250.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2014,Training,Business Support Directorate,QA Ltd,ISL119302,1319.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/02/2014,Training,Finance Directorate,University of  South Wales,28726,1350.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/02/2014,Training,Patents Directorate,Teambuilding Solutions Ltd,A012014451,1391.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/02/2014,Training,Patents Directorate,Wales Quality Centre,9612,1829.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/02/2014,Training,Business Support Directorate,British Standards Institution,93982254-1000,1875.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/02/2014,Training,Finance Directorate,Hawksmere Ltd,224893-KF,2058.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/02/2014,Training,Copyright and IP Enforcement Directorate,Serious Organised Crime Agency,100012327,2406.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2014,Training,Trade Marks Directorate,University of  South Wales,SQINV201313829,2583.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2014,Training,Business Support Directorate,Assist Knowledge Development Ltd,1401120,3460.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/02/2014,Training,Innovation Directorate,TMS Development International Ltd,7993,5076.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/02/2014,Training,Business Support Directorate,Knowledge Academy,SO1055031,5685.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Training,Business Support Directorate,QA Ltd,ISL119599,9927.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2014,Training,Business Support Directorate,Worth Consulting Ltd,1468,1214.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2014,Training,Business Support Directorate,OE Cam LLP,1045,6365.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52232,92.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/02/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52209,137.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52231,137.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/02/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52197,140.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52195,158.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/02/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52210,166.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2014,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001796956,68.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/02/2014,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001801090,6210.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/02/2014,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN083051719,6936.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2014,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,52202,20.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2014,Relocation Removals & Excess Fare,Business Support Directorate,Andrews Property Services,52226,75.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/02/2014,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,52225A,280.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/02/2014,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,52198,608.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/02/2014,Recruitment Advertising,Patents Directorate,Personal expenses name witheld,ER103182,94.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/02/2014,Recruitment Advertising,Patents Directorate,Monster Worldwide Ltd,100193978,477.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Recruitment Advertising,Business Support Directorate,Wikijob Ltd,INV-1181,960.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2014,Recruitment Advertising,Patents Directorate,IET Services Ltd,50008545,1000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/02/2014,Recruitment Advertising,Patents Directorate,Reed Business Information,20777481,2000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/02/2014,Recruitment Advertising,Patents Directorate,News UK & Ireland Ltd,8500132910,2640.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/02/2014,Recruitment Advertising,Patents Directorate,Graduate Prospects,PI048908,3600.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/02/2014,Recruitment Advertising,Business Support Directorate,Michael Page International Recruitment Ltd,66440,9406.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,110327419,-201.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,Finance Directorate,HRG UK,110327383,-195.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,110210488,-195.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,110327352,-195.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327436,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327437,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327438,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327439,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327440,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327441,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327443,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327444,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327454,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327474,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327476,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327477,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327478,-88.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2014,Travel and subsistence UK,IMPROVE Project,HRG UK,110327479,-88.89,Not applicable,
