Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,712836,205.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,712004,172.73,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/03/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,710269,165.37,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/03/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,711164,124.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,711994,113.93,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,710462,89.59,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2014,Agency Staff,Central Support,Acorn Recruitment Ltd,706965,88.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,713723,51.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,11456,-480.16,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2014,Training,Patents Directorate,University of  South Wales,OP-I030586,9219.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2014,Training,Patents Directorate,University of  South Wales,OP-I030586,7902.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2014,Training,Patents Directorate,University of  South Wales,OP-I030587,5926.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2014,Training,Patents Directorate,University of  South Wales,OP-I030587,3292.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2014,Training,Trade Marks Directorate,University of  South Wales,OP-I030587,1975.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/03/2014,Training,Patents Directorate,Cranfield University,1398853,1710.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2014,Training,Patents Directorate,Cranfield University,1399925,1700.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/03/2014,Training,Business Support Directorate,Strategic Technology Initiatives Ltd,2031489,1390.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2014,Training,Patents Directorate,University of  South Wales,OP-I030587,1317.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/03/2014,Training,Copyright and IP Enforcement Directorate,Research & Intelligence Support Centre Ltd,T-1796,1285.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2014,Training,Patents Directorate,Wales Quality Centre,9675,790.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/03/2014,Training,Business Support Directorate,Pluralsight LLC,18420,665.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2014,Training,Innovation Directorate,University of  South Wales,OP-I030586,658.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2014,Training,Finance Directorate,University of  South Wales,OP-I030586,658.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2014,Training,Trade Marks Directorate,University of  South Wales,OP-I030586,658.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2014,Training,Innovation Directorate,University of  South Wales,OP-I030587,658.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2014,Training,Copyright and IP Enforcement Directorate,University of  South Wales,OP-I030587,658.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2014,Training,International Policy Directorate,University of  South Wales,OP-I030587,658.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2014,Training,Trade Marks Directorate,University of  South Wales,OP-I030587,658.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/03/2014,Training,Innovation Directorate,EML Learning Ltd,SI-612,650.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/03/2014,Training,Innovation Directorate,EML Learning Ltd,SI-620,650.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2014,Training,Business Support Directorate,British Red Cross,N867151,520.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2014,Training,IMPROVE Project,Quadrilect Ltd,24983,480.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2014,Training,Business Support Directorate,Deborah Bainbridge,IPO-05MAR14,418.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2014,Training,Business Support Directorate,Business Language Services Ltd,13345,312.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2014,Training,Business Support Directorate,Business Language Services Ltd,13427,312.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2014,Training,Trade Marks Directorate,Dod's Parliamentary Communications,PK075016,285.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/03/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X32823,281.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2014,Training,International Policy Directorate,Dod's Parliamentary Communications,PK072119,245.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2014,Training,Finance Directorate,Dod's Parliamentary Communications,PK075016,190.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2014,Training,Business Support Directorate,Capita Business Services  Ltd,X29596,180.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2014,Training,Copyright and IP Enforcement Directorate,Capita Business Services  Ltd,X30673,170.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2014,Training,Business Support Directorate,Capita Business Services  Ltd,X30672,161.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2014,Training,Business Support Directorate,Capita Business Services  Ltd,X31439,134.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2014,Training,Copyright and IP Enforcement Directorate,Capita Business Services  Ltd,X32822,134.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2014,Training,Business Support Directorate,Palladium Training & Consultancy,088-14,129.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2014,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,13436,96.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2014,Training,Finance Directorate,Dod's Parliamentary Communications,PK075016,95.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2014,Training,Business Support Directorate,Dod's Parliamentary Communications,PK075016,95.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2014,Training,Patents Directorate,Dod's Parliamentary Communications,PK075016,95.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/03/2014,Training,Patents Directorate,Business Language Services Ltd,13413,71.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2014,Training,Trade Marks Directorate,Capita Business Services  Ltd,X33737,69.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2014,Training,Business Support Directorate,Teamworks,2178-14-IPO-SUP-3-14,67.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2014,Training,Copyright and IP Enforcement Directorate,Capita Business Services  Ltd,X30025,61.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X30026,61.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2014,Training,Patents Directorate,Capita Business Services  Ltd,X31064,53.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2014,Training,Business Support Directorate,Business Language Services Ltd,13428,44.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2014,Training,Trade Marks Directorate,Business Language Services Ltd,13429,44.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2014,Training,Business Support Directorate,Business Language Services Ltd,133346,44.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2014,Training,Patents Directorate,Business Language Services Ltd,13423,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2014,Training,Patents Directorate,Business Language Services Ltd,13424,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2014,Training,Patents Directorate,Business Language Services Ltd,13425,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2014,Training,Patents Directorate,Business Language Services Ltd,13426,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/03/2014,Training,Business Support Directorate,Capital Law LLP,20026371,30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/03/2014,Training,Business Support Directorate,Capital Law LLP,20026372,30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/03/2014,Training,Business Support Directorate,Capital Law LLP,20026373,30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/03/2014,Training,Business Support Directorate,Capital Law LLP,20026374,30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2014,Training,International Policy Directorate,Business Language Services Ltd,13436,21.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2014,Training,International Policy Directorate,Business Language Services Ltd,13436,21.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2014,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,13436,10.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2014,Training,Patents Directorate,Capita Business Services  Ltd,C3293,-53.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2014,Training,Business Support Directorate,Capita Business Services  Ltd,C3186,-180.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2014,Training,Copyright and IP Enforcement Directorate,Capita Business Services  Ltd,C3046,-626.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2014,Training,Business Support Directorate,Hands On Technology Transfer Inc,11388CN,-995.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2014,Training,Business Support Directorate,Training Bytesize,1584,3840.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2014,Training,Business Support Directorate,OE Cam LLP,1118,414.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52260,247.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52239,202.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52248,202.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/03/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52268,202.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52271,194.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52238,193.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52237,183.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/03/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52251,183.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52265,158.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52263,145.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52264,54.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/03/2014,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN084741815,7088.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2014,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001820222,6438.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2014,Relocation Removals & Excess Fare,Business Support Directorate,Tom Teerlynck-Van den Elzen,rENT 01.04.14,1203.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2014,Relocation Removals & Excess Fare,Business Support Directorate,Tom Teerlynck-Van den Elzen,52207-01MAR14,1199.69,Not applicable,
