Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,22/04/2015,Recruitment Advertising,"People, Places and Services Directorate",Teckchek Europe Ltd,150435,2880.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/04/2015,Recruitment Advertising,"People, Places and Services Directorate",Acorn Recruitment Ltd,APS02681,3001.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/04/2015,Recruitment Advertising,"People, Places and Services Directorate",Redrock Consulting Ltd,4826,6333.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/04/2015,Recruitment Advertising,Business Support Directorate,Hays Specialist Recruitment,1005364112,9663.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,494574238,-206.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Patents Directorate,HRG UK,494574392,-205.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494574389,-195.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,494722832,-91.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,494793686,-91.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,494793632,-91.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494705973,-90.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494705972,-90.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/04/2015,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,CRD00073251,-84.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494705958,-76.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Patents Directorate,HRG UK,494793708,-61.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494574359,-53.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494874022,-47.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Patents Directorate,HRG UK,494574393,-41.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494555890,-40.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494555904,-37.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494555920,-37.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494605914,-24.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494874023,-15.29,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494833018,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494839019,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494849041,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494849258,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494832952,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494833736,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494863067,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494849101,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494838674,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494849235,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494848682,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494833316,2.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494548169,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494601601,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494798320,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,494564122,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Patents Directorate,HRG UK,494581177,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494581151,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494800547,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494548492,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494600577,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Finance Directorate,HRG UK,494618454,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Finance Directorate,HRG UK,494618422,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494601668,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494650741,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494742647,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494701291,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,494514084,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494600518,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494665441,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Patents Directorate,HRG UK,494547436,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494681157,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494799541,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494799559,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494548182,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494800449,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494701760,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494633169,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494687326,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Patents Directorate,HRG UK,494563916,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494800521,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Trade Marks Directorate,HRG UK,494564001,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Trade Marks Directorate,HRG UK,494579896,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494687143,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494686743,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494799391,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494798891,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494632401,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Trade Marks Directorate,HRG UK,494548088,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494563874,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494618814,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494800555,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494563469,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494665824,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494745094,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494715956,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Patents Directorate,HRG UK,494547371,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494563886,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494601573,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494633190,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494548585,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/04/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494702458,2.57,Not applicable,
