Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,655228,383.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,656799,384.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,654404,393.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/11/2012,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,655222,393.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654427,404.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654428,404.51,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,655224,407.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,655248,407.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,656788,410.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30545265,420.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654408,421.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656016,423.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,653627,427.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,655245,427.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,655231,428.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,656018,428.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,656796,428.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,656014,430.93,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,653626,433.61,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2012,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,653622,433.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2012,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,653625,433.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/11/2012,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,653629,433.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2012,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,654425,433.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/11/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,655219,433.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/11/2012,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,655241,433.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654430,436.51,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,653624,441.34,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,655242,442.33,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,655243,442.33,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656027,442.33,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656792,442.33,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5375585,442.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,653633,444.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/11/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,653620,447.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,655238,453.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656023,453.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656801,453.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/11/2012,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,653606,459.02,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654405,462.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,656797,464.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/11/2012,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,655221,465.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654422,465.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,654417,468.65,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,654423,470.64,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,655239,470.64,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,655220,471.44,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,653612,471.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2012,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,656010,471.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,656015,471.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656026,471.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,656024,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,656802,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,656809,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656009,474.35,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/11/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,655235,477.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,654431,477.89,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656808,477.97,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,655247,478.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,656021,480.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,653611,481.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654420,492.42,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656020,498.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,654433,502.61,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,656030,505.27,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654432,506.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,655236,509.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656011,512.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656791,512.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654418,512.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656804,515.62,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,655223,516.19,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656022,517.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654409,517.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654407,518.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656807,523.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,654410,528.36,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,654424,528.38,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,656025,531.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,655240,531.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,656793,538.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/11/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,655226,539.09,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656794,539.42,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654416,546.76,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/11/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,654414,549.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,656017,553.03,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/11/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,656795,553.03,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/11/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,655230,553.37,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,655232,560.34,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656029,583.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,654412,653.44,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656798,716.22,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/11/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,656800,721.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30545268,733.58,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5377479,743.35,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30539458,743.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30545266,743.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30545267,743.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30557275,743.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30548291,748.98,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30565581,748.98,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,654411,773.42,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,655227,773.42,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/11/2012,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,652845,908.56,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/11/2012,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,656034,909.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5367592,956.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5369862,956.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5374090,956.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5379134,956.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/11/2012,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,653636,988.85,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5383788,1170.38,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/11/2012,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5381023,1178.29,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5376665,1195.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5374392,1236.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5379197,1405.92,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5376609,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5382226,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5383393,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5373109,1757.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5376537,1757.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5382491,1757.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/11/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,PO6680,19014.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/11/2012,Special Bonus Payments,Finance Directorate,Welsh Assembly Government,1800043538,674.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/11/2012,Training,Business Support Directorate,Business Language Services Ltd,120971,-93.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Finance Directorate,Business Language Services Ltd,12103,26.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Patents Directorate,Business Language Services Ltd,12103,26.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Patents Directorate,Business Language Services Ltd,12104,26.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Patents Directorate,Business Language Services Ltd,12106,26.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Training,Patents Directorate,Business Language Services Ltd,12150,26.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Patents Directorate,Business Language Services Ltd,12102,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/11/2012,Training,International Policy Directorate,Business Language Services Ltd,12112,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Patents Directorate,Business Language Services Ltd,12118,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2012,Training,Patents Directorate,Business Language Services Ltd,12119,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Patents Directorate,Business Language Services Ltd,12120,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Finance Directorate,Business Language Services Ltd,12121,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Patents Directorate,Business Language Services Ltd,12121,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Patents Directorate,Business Language Services Ltd,12099,37.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Patents Directorate,Business Language Services Ltd,12117,41.87,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2012,Training,Patents Directorate,Business Language Services Ltd,12114,56.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/11/2012,Training,Business Support Directorate,Business Language Services Ltd,12098,67.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/11/2012,Training,Business Support Directorate,Teamworks,1814/12/PatentOffice/SUP/10-12,67.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/11/2012,Training,Innovation Directorate,Capita Business Services  Ltd,I1972,69.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/11/2012,Training,Business Support Directorate,Business Language Services Ltd,12100,75.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/11/2012,Training,Business Support Directorate,Business Language Services Ltd,12113,75.00,Not applicable,
