Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2015,Training,Copyright and IP Enforcement Directorate,Research & Intelligence Support Centre Ltd,T-1921,1170.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2015,Training,"People, Places and Services Directorate",St John Ambulance,1400188821,240.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2015,Training,Patents Directorate,Teambuilding Solutions Ltd,A032015760,1635.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2015,Training,Patents Directorate,Teambuilding Solutions Ltd,A032015761,4872.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2015,Training,"People, Places and Services Directorate",Teamworks,2386-15-IPO-SUP-2-15,67.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2015,Training,"People, Places and Services Directorate",Teamworks,2375-15-PatentsOffice-TRAINING-2DayProgram,1200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2015,Training,Copyright and IP Enforcement Directorate,Trading Standards Institute,25960,390.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2015,Training,Innovation Directorate,Whitehall & Industry Group,2141045,450.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X62710,1178.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X55794,1178.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X54099,1294.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X56579,1294.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X53345,1294.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X62708,1294.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X60955,1294.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X60171,1294.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X54953,1294.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X60170,1332.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X54098,1332.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X53347,1332.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X54955,1332.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X62709,1332.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X56578,1332.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X60956,1645.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X60177,2588.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X54954,2919.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X61879,2919.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X63511,5742.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X63856,6385.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Training,"People, Places and Services Directorate",Capita Business Services  Ltd,X60178,10998.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2015,Training,"People, Places and Services Directorate",Mind Gym Ltd,119167,5700.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Training,"People, Places and Services Directorate",MyCSP Ltd,4071,161.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Training,"People, Places and Services Directorate",MyCSP Ltd,4071,1575.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2015,Training,"People, Places and Services Directorate",MyCSP Ltd,3867,3124.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2015,Training,"People, Places and Services Directorate",OE Cam LLP,1517,9334.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2015,Training,"People, Places and Services Directorate",Training Bytesize,2702,4320.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2015,Training,"People, Places and Services Directorate",Welsh Assembly Government,1600009674,-3166.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2015,Training,"People, Places and Services Directorate",Welsh Assembly Government,1800055960,5200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2015,Training,"People, Places and Services Directorate",Whitehall & Industry Group,2141065,4600.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Subscription to Professional bodies,"People, Places and Services Directorate",British Computer Society,1381134,117.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2015,Subscription to Professional bodies,"People, Places and Services Directorate",British Computer Society,1380846,1170.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2015,Subscription to Professional bodies,"People, Places and Services Directorate",Personal expenses name witheld,52841,75.39,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/03/2015,Subscription to Professional bodies,"People, Places and Services Directorate",Personal expenses name witheld,52823,187.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2015,Subscription to Professional bodies,"People, Places and Services Directorate",Personal expenses name witheld,52811,142.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2015,Subscription to Professional bodies,"People, Places and Services Directorate",Personal expenses name witheld,52838,144.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2015,Subscription to Professional bodies,"People, Places and Services Directorate",Personal expenses name witheld,52820,213.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Childcare costs,"People, Places and Services Directorate",P&MM Ltd Re Childcare Plus,502671,6455.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Childcare costs,"People, Places and Services Directorate",P&MM Ltd Re Childcare Plus,1019766,8056.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2015,Relocation Removals & Excess Fare,"People, Places and Services Directorate",Personal expenses name witheld,52819,50.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/03/2015,Recruitment Advertising,"People, Places and Services Directorate",Acorn Recruitment Ltd,APS02676,3001.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Recruitment Advertising,Patents Directorate,GTI Media Ltd,143101,2394.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/03/2015,Recruitment Advertising,Patents Directorate,Monster Worldwide Ltd,100212916,588.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2015,Recruitment Advertising,Business Support Directorate,Redrock Consulting Ltd,4749,6742.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2015,Recruitment Advertising,"People, Places and Services Directorate",Totaljobs Group Ltd,80581952,1914.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER130029,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2015,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER130031,11.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2015,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER129336,331.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER130002,15.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/03/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER129726,62.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2015,Travel and subsistence UK,Central Support,Personal expenses name witheld,ER129482,6.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2015,Travel and subsistence UK,Central Support,Personal expenses name witheld,ER129340,82.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/03/2015,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER129018,47.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/03/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER129506,25.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/03/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER129749,49.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER129519,88.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER129591,15.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER129928,17.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER129930,17.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER129929,29.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER130012,32.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER129589,36.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER128610,42.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER129590,99.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER130011,127.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER130008,104.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER129927,10.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/03/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER129751,108.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2015,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER129466,126.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER129715,231.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/03/2015,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER129864,32.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/03/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER129922,306.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2015,Travel and subsistence UK,"People, Places and Services Directorate",Personal expenses name witheld,ER129868,74.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER129945,17.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2015,Travel and subsistence UK,"People, Places and Services Directorate",Personal expenses name witheld,ER130009,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2015,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER130030,93.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/03/2015,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER129568,123.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/03/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER129825,117.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER129688,64.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER130001,402.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2015,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER129593,87.85,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/03/2015,Travel and subsistence UK,"People, Places and Services Directorate",Personal expenses name witheld,ER129886,8.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/03/2015,Travel and subsistence UK,"People, Places and Services Directorate",Personal expenses name witheld,ER129831,8.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Travel and subsistence UK,"People, Places and Services Directorate",Personal expenses name witheld,ER129569,8.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2015,Travel and subsistence UK,"People, Places and Services Directorate",Personal expenses name witheld,ER129566,8.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/03/2015,Travel and subsistence UK,"People, Places and Services Directorate",Personal expenses name witheld,ER129701,8.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2015,Travel and subsistence UK,"People, Places and Services Directorate",Personal expenses name witheld,ER129376,8.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/03/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER129780,328.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/03/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER129753,180.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER129733,22.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER129873,172.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2015,Travel and subsistence UK,"People, Places and Services Directorate",Personal expenses name witheld,ER129866,67.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER130084,158.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER130080,246.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER130081,281.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2015,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER129940,163.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/03/2015,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER129524,439.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER129634,10.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/03/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER129829,18.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER129679,441.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER129684,47.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/03/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER129523,298.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/03/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER129844,81.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/03/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER129925,110.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/03/2015,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER129737,168.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/03/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER130082,75.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER129778,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER129777,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/03/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER129763,9.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER129986,133.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2015,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER129496,28.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2015,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER130026,29.50,Not applicable,
