Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,692054,280.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,694776,281.70,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,693940,288.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,693933,294.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,692041,310.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,692048,312.43,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,692038,323.21,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,695646,323.83,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,693930,326.98,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,691163,345.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/10/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,694789,346.31,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,693058,347.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,693060,355.32,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,693063,369.59,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,690257,370.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,695650,371.32,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,694793,377.74,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,692043,384.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,695640,384.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,695645,384.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/10/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,694790,399.44,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,694782,402.43,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/10/2013,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,1003618943,416.26,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,693064,419.93,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,692045,433.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/10/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,693936,436.51,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,692050,445.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,694792,452.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,693051,454.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,692044,465.31,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,693056,465.31,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,695648,465.31,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Central Support,Acorn Recruitment Ltd,690265,471.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/10/2013,Agency Staff,Central Support,Acorn Recruitment Ltd,692052,471.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Central Support,Acorn Recruitment Ltd,693065,471.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,691166,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,692037,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,692047,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,693049,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,693055,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,693924,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,693929,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,694781,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,692051,477.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,693932,480.16,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,694785,480.17,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/10/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,695649,480.17,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/10/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,694775,481.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,692040,481.39,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,693057,505.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,695642,508.70,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,693927,512.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,693931,512.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,693934,517.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,693067,517.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,693053,518.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,695641,520.70,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,694787,524.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,693928,525.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,694778,525.78,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,694779,525.78,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,695643,525.78,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,691167,527.89,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,693926,529.19,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,694777,531.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,693050,531.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,693925,531.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,692042,532.61,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,693052,532.61,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,693054,536.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/10/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,692036,538.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,693923,538.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/10/2013,Agency Staff,Central Support,Acorn Recruitment Ltd,693938,538.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/10/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,695639,538.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,694780,542.83,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/10/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,695644,546.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,693066,556.62,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,1003665305,558.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,693939,560.22,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/10/2013,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,1003642989,561.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/10/2013,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,1003691718,562.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,692053,567.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,692039,736.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5530535,738.16,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/10/2013,Agency Staff,Innovation Directorate,Michael Page International Recruitment Ltd,5538684,786.43,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30999855,824.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30119007,840.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30990072,840.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30109389,846.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5534321,878.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2013,Agency Staff,Innovation Directorate,Michael Page International Recruitment Ltd,5527826,933.89,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,693048,940.87,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5540277,949.06,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/10/2013,Agency Staff,Innovation Directorate,Michael Page International Recruitment Ltd,5531146,983.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/10/2013,Agency Staff,Innovation Directorate,Michael Page International Recruitment Ltd,5534393,983.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/10/2013,Agency Staff,Innovation Directorate,Michael Page International Recruitment Ltd,5542151,983.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5531725,1006.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5518416,1014.23,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5538065,1054.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5528132,1086.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5526705,1191.59,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5536590,1223.22,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5524051,1285.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/10/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5539959,1313.88,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5518226,1459.86,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5527929,1459.86,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/10/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5530920,1459.86,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/10/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5534938,1459.86,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/10/2013,Bonus Provision,Finance Directorate,Department For Business Innovation & Skills,10040269,2903.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/10/2013,Training,Business Support Directorate,Stratum Worldwide,CN-10821,-195.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/10/2013,Training,Business Support Directorate,Ministry of Justice (MoJ),CROJ109HQ-8949,-110.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/10/2013,Training,Patents Directorate,Business Language Services Ltd,12977,16.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/10/2013,Training,Patents Directorate,Business Language Services Ltd,12980,16.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2013,Training,Trade Marks Directorate,Business Language Services Ltd,13040,20.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/10/2013,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,13032,20.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/10/2013,Training,Business Support Directorate,Business Language Services Ltd,12975,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/10/2013,Training,Patents Directorate,Business Language Services Ltd,13036,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/10/2013,Training,Patents Directorate,Business Language Services Ltd,13037,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/10/2013,Training,Patents Directorate,Business Language Services Ltd,13038,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2013,Training,Trade Marks Directorate,Business Language Services Ltd,12984,37.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2013,Training,International Policy Directorate,Business Language Services Ltd,13032,38.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2013,Training,Business Support Directorate,Business Language Services Ltd,13034,67.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2013,Training,Business Support Directorate,Teamworks,2040-13-IPO-SUP-9-13,67.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2013,Training,Finance Directorate,Personal expenses name witheld,52025,79.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2013,Training,Finance Directorate,Capita Business Services  Ltd,X19439,125.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2013,Training,Trade Marks Directorate,Business Language Services Ltd,13043,128.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Training,Finance Directorate,Stonewall Equality Ltd,42228,140.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2013,Training,Patents Directorate,Cardiff University,1082466,140.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2013,Training,Patents Directorate,Business Language Services Ltd,13029,142.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2013,Training,Business Support Directorate,Business Language Services Ltd,12973,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2013,Training,Finance Directorate,Business Language Services Ltd,13041,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Training,Patents Directorate,Capita Business Services  Ltd,X13176,161.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2013,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,13032,166.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2013,Training,Trade Marks Directorate,Business Language Services Ltd,13043,171.43,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2013,Training,Business Support Directorate,British Red Cross,N834069,180.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2013,Training,Business Support Directorate,Stratum Worldwide,INV-10720,195.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2013,Training,Business Support Directorate,Stratum Worldwide,INV-10762,195.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Training,Business Support Directorate,Capita Business Services  Ltd,X13171,200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Training,Business Support Directorate,Capita Business Services  Ltd,X13172,200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Training,Patents Directorate,Capita Business Services  Ltd,X13174,200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2013,Training,Business Support Directorate,Ministry of Justice (MoJ),IOJ109HQ/8949,220.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2013,Training,Business Support Directorate,Capita Business Services  Ltd,X16479,269.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Training,Business Support Directorate,Capita Business Services  Ltd,X13173,281.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Training,Innovation Directorate,Capita Business Services  Ltd,X13175,281.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2013,Training,Business Support Directorate,Capita Business Services  Ltd,X16967,281.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Training,Business Support Directorate,Capita Business Services  Ltd,X12476,293.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2013,Training,Business Support Directorate,Business Language Services Ltd,13042,300.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2013,Training,Business Support Directorate,Business Language Services Ltd,13033,301.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2013,Training,Business Support Directorate,Business Language Services Ltd,12972,312.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2013,Training,International Policy Directorate,Cardiff University,1078404,325.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2013,Training,Innovation Directorate,Whitehall & Industry Group,2130465,450.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Training,Finance Directorate,Dod's Parliamentary Communications,PK072050,490.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2013,Training,Finance Directorate,BPP Professional Education Ltd,SIBRS043911,575.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2013,Training,Innovation Directorate,AURIL,2488,675.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2013,Training,Business Support Directorate,Quadrilect Ltd,23698,695.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2013,Training,Business Support Directorate,Sedao Ltd,3199,800.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/10/2013,Training,Business Support Directorate,Quadrilect Ltd,23699,835.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2013,Training,Innovation Directorate,Open University,384448,860.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2013,Training,Central Support,Central Hall Westminster Ltd,19733,940.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Training,Patents Directorate,Colin R Davies,SEP2013 NEST,1200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2013,Training,Patents Directorate,Colin R Davies,SEP2013 NEST,1200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2013,Training,Finance Directorate,Personal expenses name witheld,52049,1380.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2013,Training,Copyright and IP Enforcement Directorate,Research & Intelligence Support Centre Ltd,T-1733,2150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2013,Training,Finance Directorate,Organisational Efficiency Solutions Ltd,003-2013,2884.90,Not applicable,
