Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,666683,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,666691,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,672923,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,673751,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,674597,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,676265,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,674595,480.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,672922,484.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,672911,488.21,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,672918,495.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,674601,505.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,672119,512.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666687,512.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,672921,512.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,673750,512.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,674596,512.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,673756,515.52,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,673738,515.53,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,672927,518.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,674592,518.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,672917,522.36,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,674602,522.36,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,673737,524.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,674598,527.89,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,666692,531.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,672924,531.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,673752,531.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,672913,531.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,674588,531.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,676266,531.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,673741,535.08,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,666680,538.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,672912,538.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666699,538.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,673742,538.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/05/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,672909,538.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,674584,538.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666696,539.42,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,673736,539.42,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/05/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,676252,542.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,664593,542.27,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,672908,546.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,666682,549.44,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,673744,556.62,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,672915,560.21,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,673749,582.61,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666697,587.83,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,670530,588.92,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666678,590.63,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666694,623.05,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/05/2013,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,673760,694.08,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30799837,709.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/05/2013,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,674605,711.43,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666677,711.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2013,Agency Staff,Finance Directorate,Hays Specialist Recruitment,1003151091,720.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/05/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,672920,800.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5462065,854.06,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30771924,862.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30781196,862.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30790600,862.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/05/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5461984,927.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,664586,939.06,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2013,Agency Staff,Finance Directorate,Hays Specialist Recruitment,1003198254,960.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5455012,964.78,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/05/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666675,1031.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/05/2013,Agency Staff,Finance Directorate,Hays Specialist Recruitment,1003171306,1200.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5458494,1233.65,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5465259,1241.56,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,31/05/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5469894,1249.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5455187,1545.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5460735,1545.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/05/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5465012,1545.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2013,Bike Salary Sacrifice,Business Support Directorate,On Your Bike,31815,495.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Bike Salary Sacrifice,Business Support Directorate,On Your Bike,31836,650.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2013,Bike Salary Sacrifice,Business Support Directorate,On Your Bike,31826,673.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2013,Training,Patents Directorate,British Machine Vision Association,51857,20.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2013,Training,Patents Directorate,Business Language Services Ltd,12541,25.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2013,Training,Patents Directorate,Personal expenses name witheld,51862,34.66,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/05/2013,Training,Business Support Directorate,Teamworks,1945/13/PatentOffice/SUP/4-13,67.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/05/2013,Training,Business Support Directorate,Capita Business Services  Ltd,I8226,89.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/05/2013,Training,Business Support Directorate,Capita Business Services  Ltd,I10727,89.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/05/2013,Training,Copyright and IP Enforcement Directorate,Alliance IP Training,IPOAward2013,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/05/2013,Training,Finance Directorate,Personal expenses name witheld,51880,103.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Mary Kane,51887,140.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Mary Kane,51887,140.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Mary Kane,51887,140.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Mary Kane,51887,140.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2013,Training,Business Support Directorate,Capita Business Services  Ltd,I9264,141.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/05/2013,Training,Business Support Directorate,Capita Business Services  Ltd,i10204,141.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Mary Kane,51887,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Mary Kane,51887,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Stuart Vernon,20130517,182.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Stuart Vernon,20130517,182.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Stuart Vernon,20130517,182.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Stuart Vernon,20130517,182.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Stuart Vernon,20130517,195.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Stuart Vernon,20130517,195.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2013,Training,Finance Directorate,Coleg Morgannwg,SINV003622,261.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/05/2013,Training,Business Support Directorate,Capita Business Services  Ltd,I9263,281.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Mary Kane,51887,283.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/05/2013,Training,Business Support Directorate,British Red Cross,N813420,360.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2013,Training,Business Support Directorate,White Paper Conference Company Ltd,PRS136.1,398.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/05/2013,Training,Central Support,Solace,ACE13-13,420.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/05/2013,Training,Patents Directorate,Stuart Vernon,20130517,459.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/05/2013,Training,Business Support Directorate,British Standards Institution,93814607/1000,490.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2013,Training,Business Support Directorate,HM Revenue & Customs,1.8E+13,516.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/05/2013,Training,Business Support Directorate,ACAS,1373680,520.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/05/2013,Training,International Policy Directorate,Claudio Tedesco,IPO-Spanish-1-to-1-MFREW,720.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/05/2013,Training,International Policy Directorate,Claudio Tedesco,IPO-Spanish-1-to-1-MFREW /2013-01,720.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/05/2013,Training,Copyright and IP Enforcement Directorate,Research & Intelligence Support Centre Ltd,T/1703,1095.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/05/2013,Training,Innovation Directorate,Cambridge Econometrics,SP6733,1350.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/05/2013,Training,International Policy Directorate,Open University,381122,1380.00,Not applicable,
