Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30633910,491.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,Business Support Directorate,Brook Street (UK) Ltd,30633910,491.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30622129,495.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,Central Support,Brook Street (UK) Ltd,30622129,512.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30670410,512.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,Central Support,Brook Street (UK) Ltd,30658368,530.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2014,Agency Staff,Central Support,Brook Street (UK) Ltd,30670410,530.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,Patents Directorate,Brook Street (UK) Ltd,30633910,537.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,Patents Directorate,Brook Street (UK) Ltd,30658368,537.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2014,Agency Staff,Patents Directorate,Brook Street (UK) Ltd,30670410,537.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2014,Agency Staff,Patents Directorate,Brook Street (UK) Ltd,30682622,537.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,Central Support,Brook Street (UK) Ltd,30633910,559.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30633910,566.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30622129,573.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2014,Agency Staff,"People, Property and Services Directorate",Hays Specialist Recruitment,1004744738,586.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2014,Agency Staff,"People, Property and Services Directorate",Hays Specialist Recruitment,1004771459,589.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30694255,822.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30622129,842.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5708733,885.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5711882,885.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5719292,885.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5715896,896.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5723227,896.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30682622,913.68,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30633910,920.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2014,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30694255,943.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2014,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30682622,949.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30658368,964.78,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5700912,970.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30670410,1015.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30658368,1015.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30622129,1028.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2014,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30670410,1029.07,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5712562,1147.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30633910,1401.18,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2014,Overtime,Innovation Directorate,Department For Business Innovation & Skills,6.1511E+11,765.95,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2014,Bonus Provision,"People, Property and Services Directorate",Office for National Statistics,1029189,692.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2014,Training,"People, Property and Services Directorate",Capital Law LLP,20028565,30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2014,Training,"People, Property and Services Directorate",Capital Law LLP,20028564,30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2014,Training,"People, Property and Services Directorate",Capital Law LLP,20058563,30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2014,Training,"People, Property and Services Directorate",Quadrilect Ltd,27263,75.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2014,Training,Trade Marks Directorate,Business Language Services Ltd,14114,85.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2014,Training,"People, Property and Services Directorate",OEE Consulting Ltd,51210,95.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2014,Training,Patents Directorate,OEE Consulting Ltd,51210,95.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2014,Training,Patents Directorate,Capita Business Services  Ltd,X51174,108.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X51177,108.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2014,Training,Patents Directorate,Capita Business Services  Ltd,X51173,108.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Training,Trade Marks Directorate,Capita Business Services  Ltd,X49216,126.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X49993,135.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2014,Training,Patents Directorate,Sequence of Events Ltd,REF-200306-KSV,140.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2014,Training,Patents Directorate,Business Language Services Ltd,14073,142.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2014,Training,Copyright and IP Enforcement Directorate,Capita Business Services  Ltd,X49986,148.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2014,Training,IMPROVE Project,Quadrilect Ltd,27228,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,Copyright and IP Enforcement Directorate,Trading Standards Institute,40403,197.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,Copyright and IP Enforcement Directorate,Trading Standards Institute,40402,197.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2014,Training,Patents Directorate,Personal expenses name witheld,52560,240.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2014,Training,Finance Directorate,Personal expenses name witheld,52545,261.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,International Policy Directorate,Capita Business Services  Ltd,X49224,272.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X49990,314.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X49215,314.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X49987,314.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X49991,314.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X49221,314.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2014,Training,"People, Property and Services Directorate",Quadrilect Ltd,27048,385.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2014,Training,Copyright and IP Enforcement Directorate,Trading Standards Institute (SE Branch),CD201839,411.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2014,Training,Patents Directorate,European Patent Office,40238607,434.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2014,Training,Patents Directorate,Sequence of Events Ltd,REF-200301-DRA,460.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2014,Training,"People, Property and Services Directorate",Quadrilect Ltd,27047,480.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2014,Training,Copyright and IP Enforcement Directorate,Capita Business Services  Ltd,X49988,500.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2014,Training,"People, Property and Services Directorate",Quadrilect Ltd,27392,730.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,Business Support Directorate,Verhoef Training Ltd,7937,750.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2014,Training,Innovation Directorate,Open University,390190,775.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2014,Training,"People, Property and Services Directorate",Quadrilect Ltd,27243,835.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X46805,1925.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Training,Patents Directorate,Teambuilding Solutions Ltd,A092014676,3845.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2014,Training,Copyright and IP Enforcement Directorate,IIR Limited,45339320,5300.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2014,Training,Innovation Directorate,Welsh Assembly Government,1800053062,5500.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2014,Training,Patents Directorate,University of  South Wales,OP-I031372,11662.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,"People, Property and Services Directorate",Capita Business Services  Ltd,X49992,1178.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,"People, Property and Services Directorate",Capita Business Services  Ltd,X50680,1294.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,"People, Property and Services Directorate",Capita Business Services  Ltd,X49989,1294.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,"People, Property and Services Directorate",Capita Business Services  Ltd,X49218,1294.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,"People, Property and Services Directorate",Capita Business Services  Ltd,X50681,1332.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,"People, Property and Services Directorate",Capita Business Services  Ltd,X49994,1712.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Training,"People, Property and Services Directorate",Capita Business Services  Ltd,X49223,2919.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Subscription to Professional bodies,"People, Property and Services Directorate",Personal expenses name witheld,52553,136.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2014,Subscription to Professional bodies,"People, Property and Services Directorate",Personal expenses name witheld,52549,144.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2014,Subscription to Professional bodies,"People, Property and Services Directorate",Personal expenses name witheld,52586,170.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,502545,37.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,502531,70.44,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,502546,75.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,502548,506.52,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,502540,5364.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,1017817,7193.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Relocation Removals & Excess Fare,"People, Property and Services Directorate",Personal expenses name witheld,52592,47.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2014,Relocation Removals & Excess Fare,"People, Property and Services Directorate",Personal expenses name witheld,52556,588.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Relocation Removals & Excess Fare,"People, Property and Services Directorate",Personal expenses name witheld,52593,597.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2014,Staff Suggestion Scheme,"People, Property and Services Directorate",Personal expenses name witheld,52552,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2014,Staff Suggestion Scheme,"People, Property and Services Directorate",Personal expenses name witheld,52558,150.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2014,Recruitment Advertising,Patents Directorate,University of Bristol,SUPP1038508,324.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2014,Recruitment Advertising,Patents Directorate,University of York,76548,552.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Recruitment Advertising,Patents Directorate,Monster Worldwide Ltd,100207026,588.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2014,Recruitment Advertising,Patents Directorate,UCL,1091220,714.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2014,Recruitment Advertising,Patents Directorate,University of Oxford,121001658,720.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2014,Recruitment Advertising,Patents Directorate,Wikijob Ltd,INV-1310,1545.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/10/2014,Recruitment Advertising,Patents Directorate,GTI Media Ltd,141998,2994.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2014,Recruitment Advertising,"People, Property and Services Directorate",Acorn Recruitment Ltd,APS02599,5251.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2014,Recruitment Advertising,Patents Directorate,Graduate Prospects,PI051360,6096.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240888285,-191.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240888199,-190.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,240823270,-148.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240888232,-89.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240691457,-88.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240854378,-74.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240619338,-68.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240854364,-68.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240619339,-64.08,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240572966,-63.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240658018,-58.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240658045,-56.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240674157,-53.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240562635,-38.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,CRD00070851,-15.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,240684749,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240554032,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240671091,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240628736,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240685307,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240752115,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240595482,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240767440,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240553868,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240728701,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240582985,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240767756,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240848601,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240700883,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240569811,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240595085,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240879168,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240701983,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240670914,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240554011,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240883091,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240881390,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240569448,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,240538961,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Finance Directorate,HRG UK,240552555,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,240701110,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240728950,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,240751959,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240670242,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240751946,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240662103,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240662168,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240813908,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240751969,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240728103,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240701610,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240729318,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,240701403,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240553784,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240766868,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240537849,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240879293,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240702019,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240670995,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240671108,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240728476,2.57,Not applicable,
