Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Computer hardware and software,Business Support Directorate,WWW.PERLE.COM,PH0004,552.24,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Computer hardware and software,Business Support Directorate,RS COMPONENTS LTD,PH0005,6.23,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Computer hardware and software,Business Support Directorate,WWW.GLOBALMEMORY.CO.UK,PH0006,58.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Computer hardware and software,Business Support Directorate,WWW.GLOBALMEMORY.CO.UK,PH0007,65.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Computer hardware and software,Business Support Directorate,WWW.GLOBALMEMORY.CO.UK,PH0008,115.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,TOTAL FILTRATION L,mAUR0055,610.39,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,NEWEY & EYRE,Maur0059,503.67,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,TRAVIS PERKINS,Maur0061,460.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,SETON,Maur0060,200.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Office Supplies,Business Support Directorate,NUKEY,Maur0063,12.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,HI-REACH ACCESS,Maur0062,700.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,NEWEY & EYRE,Maur0064,113.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,HI-REACH ACCESS,Maur0065,604.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,TTHOM0964,3.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Telephone Rentals and Call Charges,Business Support Directorate,RENTALS FROM 02,TTHOM0948,7.78,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Telephone Rentals and Call Charges,Business Support Directorate,ZEN INTERNET LTD-DOM,Credit,198.19,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,TTHOM0966,651.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,TTHOM0965,326.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Telephone Rentals and Call Charges,Business Support Directorate,WWW.ZEN.CO.UK,TTHOM0967,25.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,MBS WHOLESALE LTD,yjohn0033,61.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,NEWEY & EYRE,yjohn0036,196.44,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,A D A SERVICES,yjohn0037,598.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Office Cleaning,Business Support Directorate,JOHN LISCOMBE LTD,yjohn0039,73.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,NEWEY & EYRE,yjohn0038,920.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Office Cleaning,Business Support Directorate,PERSONNEL HYGIENE SERV,yjohn0011,636.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Office Cleaning,Business Support Directorate,ENVIRONMENT-AGENCY,0040,18.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,NEWEY & EYRE,yjohn0041,643.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Office Cleaning,Business Support Directorate,NEWEY & EYRE,yjohn0034,256.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,PLUMB CENTER,yjohn0042,36.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,HSS HIRE,yjohn0046,407.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Minor Buiding Works &Maintenance,Business Support Directorate,HSS HIRE,yjohn0046a,407.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Healthcare,Business Support Directorate,HEALTHY WORKSTATIO,ethib 116,94.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Other,Business Support Directorate,WWW.GARDEN4LESS.CO.UK,ethib 100,32.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Eyecare,Business Support Directorate,Amazon  Mktplce EU-UK,ethib 117,21.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Other,Business Support Directorate,NEWEY & EYRE,ethib 115,106.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Travel and subsistence UK,Trade Marks Directorate,GUOMAN TOWER,12869706,343.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Travel and subsistence UK,Trade Marks Directorate,GUOMAN TOWER,12872256,343.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Training,Trade Marks Directorate,GUOMAN TOWER,12869712,276.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/12/2011,Books  Newspapers & Publications,Business Support Directorate,Amazon EU,TANNE001,66.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/12/2011,Software Development,Trade Marks Directorate,European Dynamics,11110,267557.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2011,Agency Staff,Finance Directorate,Now Recruitment Ltd,335201,4460.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2011,Agency Staff,Finance Directorate,Now Recruitment Ltd,335201,4460.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2011,Agency Staff,Finance Directorate,Now Recruitment Ltd,335701,1189.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Agency Staff,Finance Directorate,Now Recruitment Ltd,336218,1189.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2011,Agency Staff,Finance Directorate,Now Recruitment Ltd,336735,892.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,610988,861.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,612673,421.96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,612673,849.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,612677,489.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,613530,398.68,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,613530,2095.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,615178,421.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,615178,1658.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/12/2011,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,616803,270.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,616805,436.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,616806,349.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,616807,436.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,616808,436.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,616809,424.86,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,616812,918.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/12/2011,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,617633,881.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/12/2011,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,618423,377.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,618424,880.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,618425,873.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,618426,873.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,618427,873.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,618428,436.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,618429,858.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2011,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5229656,1855.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2011,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5231318,1237.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5234275,1546.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5234276,5563.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5235831,1546.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5235832,1545.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,6916804,436.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,00615976A,430.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2011,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,00615976A,471.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2011,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,00615976A,1920.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2011,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,00615976B,622.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/12/2011,Overtime,Copyright and IP Enforcement Directorate,South Wales Police Authority,INV012506,265.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Training,Trade Marks Directorate,Catelyns House Ltd,48,100.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/12/2011,Training,Business Support Directorate,ChangeQuest Ltd,231,8773.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2011,Training,Trade Marks Directorate,Worth Consulting Ltd,1153,2701.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2011,Training,Chief Executive's Office,Worth Consulting Ltd,1155,925.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2011,Training,Finance Directorate,Worth Consulting Ltd,1156,1375.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2011,Training,Business Support Directorate,Testing Solutions GroupLtd,2245,750.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/12/2011,Training,Copyright and IP Enforcement Directorate,AKJ Associates Ltd,5543,790.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Training,Business Support Directorate,Hands On Technology Transfer Inc,10748,4074.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Training,Business Support Directorate,Business Language Services Ltd,11164,150.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Training,Patents Directorate,Business Language Services Ltd,11165,75.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Training,Business Support Directorate,Business Language Services Ltd,11166,602.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2011,Training,Trade Marks Directorate,Business Language Services Ltd,11167,60.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2011,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,11168,33.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2011,Training,Patents Directorate,Business Language Services Ltd,11169,213.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2011,Training,Patents Directorate,Business Language Services Ltd,11170,44.67,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2011,Training,Patents Directorate,Business Language Services Ltd,11171,44.67,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Training,Business Support Directorate,Business Language Services Ltd,11172,26.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Training,Patents Directorate,Business Language Services Ltd,11173,142.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2011,Training,Business Support Directorate,Quanta Training Ltd,29753,680.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Training,Business Support Directorate,GovNet Communications,31046,237.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2011,Training,Patents Directorate,Personal expenses name witheld,50841,182.69,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2011,Training,Patents Directorate,British Machine Vision Association,50866,160.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2011,Training,Patents Directorate,Cardiff University,1029252,150.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Training,Trade Marks Directorate,BPP Professional Education Ltd,1038168,8950.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2011,Training,Copyright and IP Enforcement Directorate,City of London Police,4057095,900.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Training,Business Support Directorate,Hands On Technology Transfer Inc,10748A,3834.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2011,Training,Business Support Directorate,Teamworks,1571/PATENTSOFFICE/SUP/11-11,67.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/12/2011,Training,Business Support Directorate,Teamworks,1594/11/PatentsOffice/SUP/12-11,67.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Training,International Policy Directorate,Knowledge Train Ltd,A13225,40.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2011,Training,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER18046,19.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2011,Training,Innovation Directorate,National School of Government,F451113,740.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/12/2011,Training,Chief Executive's Office,Praesta Partners LLP,HD320,1425.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2011,Training,Innovation Directorate,Dod's Parliamentary Communications,PK055969,576.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2011,Training,Chief Executive's Office,Dod's Parliamentary Communications,PK057394,735.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2011,Training,Chief Executive's Office,Capita Resourcing Ltd,WN4002781,1439.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2011,Training,Chief Executive's Office,Capita Resourcing Ltd,WN4002926,5181.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Training,Chief Executive's Office,Capita Resourcing Ltd,WN4003145,4605.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Training,Chief Executive's Office,Capita Resourcing Ltd,WN4003146,119.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2011,Training,Business Support Directorate,Worth Consulting Ltd,1160,1931.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2011,Training,Business Support Directorate,Worth Consulting Ltd,1162,525.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2011,Training,Business Support Directorate,Worth Consulting Ltd,1168,630.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/12/2011,Training,Business Support Directorate,PJR Ltd,4168,10772.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50826,197.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50827,310.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50832,64.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50837,212.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50838,119.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50839,160.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50844,160.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50846,177.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50847,160.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50848,129.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/12/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50861,133.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2011,Childcare costs,Business Support Directorate,Computershare  Voucher Services,0001187167/0000003711,5734.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001304740,185.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2011,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN048900711,6712.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50835,1232.40,Not applicable
