Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,666686,480.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,668163,480.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668913,484.01,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,667415,484.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668162,488.22,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,665980,494.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,667407,497.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,666676,502.76,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,668177,505.27,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,668936,505.27,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,667406,508.69,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668164,508.69,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668925,512.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30724941,513.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,668915,517.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668917,518.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668165,520.72,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,668919,524.29,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,664597,525.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,667398,531.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,668157,531.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,668170,531.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,668931,531.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666681,531.71,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,668918,535.08,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,667416,538.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668935,538.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668176,538.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668172,542.26,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,665983,545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,665976,553.03,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,668160,553.03,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,667401,556.62,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,668921,556.62,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668152,567.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,667408,576.01,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2013,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,665974,582.05,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,668924,582.61,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666685,583.07,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668933,587.16,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666689,593.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668928,598.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668923,602.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668161,606.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,665993,614.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,667404,617.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668155,624.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,667397,644.03,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666695,646.39,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,667403,646.93,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668929,660.22,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666688,666.44,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,665971,667.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,665972,672.58,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30697191,677.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666674,685.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2013,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,667422,691.74,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668174,696.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668926,707.44,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668927,707.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2013,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,667399,711.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668173,714.61,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668153,716.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,666684,722.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,665991,727.38,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,667393,730.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2013,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,665999,737.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,665978,745.93,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668922,759.58,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30687315,824.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/03/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30706626,846.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668934,872.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,667414,877.78,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5428527,878.70,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,665969,932.26,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/03/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,667395,940.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5425865,1012.22,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,668916,1012.39,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Agency Staff,Finance Directorate,Hays Specialist Recruitment,1003006825,1080.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2013,Agency Staff,Finance Directorate,Hays Specialist Recruitment,1003036677,1080.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/03/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5431622,1170.38,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/03/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5433997,1186.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/03/2013,Agency Staff,Finance Directorate,Hays Specialist Recruitment,1002959908,1200.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/03/2013,Agency Staff,Finance Directorate,Hays Specialist Recruitment,1002984891,1200.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5428420,1217.83,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/03/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,667394,1236.08,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5425355,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5427801,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/03/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5431792,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5434943,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5438968,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5433188,1757.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5433407,1757.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5438049,1757.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2013,Bonus Provision,Finance Directorate,Park Retail Ltd t/a Love2reward,51327770,4850.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2013,Training,Patents Directorate,University of  Glamorgan,OP/C002028,-46095.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/03/2013,Training,Innovation Directorate,Capita Business Services  Ltd,C332,-355.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2013,Training,Finance Directorate,Personal expenses name witheld,51775,6.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2013,Training,Business Support Directorate,Bray Leino Broadskill,L26913,19.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2013,Training,Business Support Directorate,Bray Leino Broadskill,L26914,19.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2013,Training,Business Support Directorate,Bray Leino Broadskill,L26915,19.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2013,Training,Business Support Directorate,Bray Leino Broadskill,L26916,19.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/03/2013,Training,Patents Directorate,Business Language Services Ltd,12352,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Training,Patents Directorate,Business Language Services Ltd,12447,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2013,Training,Patents Directorate,Business Language Services Ltd,12448,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/03/2013,Training,Patents Directorate,Business Language Services Ltd,12449,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/03/2013,Training,Patents Directorate,Business Language Services Ltd,12451,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2013,Training,Business Support Directorate,Bray Leino Broadskill,L26852,39.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2013,Training,Business Support Directorate,Bray Leino Broadskill,L26853,39.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2013,Training,Business Support Directorate,Bray Leino Broadskill,L26854,39.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2013,Training,Business Support Directorate,Bray Leino Broadskill,L26917,39.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/03/2013,Training,Business Support Directorate,Business Language Services Ltd,12446,67.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/03/2013,Training,Trade Marks Directorate,Malpeli & Son,11,80.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/03/2013,Training,Copyright and IP Enforcement Directorate,David Strover,51768,103.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2013,Training,Patents Directorate,Business Language Services Ltd,12428,112.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2013,Training,International Policy Directorate,Capita Business Services  Ltd,I6219,134.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2013,Training,Business Support Directorate,Capita Business Services  Ltd,I4508,141.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2013,Training,Business Support Directorate,Capita Business Services  Ltd,I7741,141.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/03/2013,Training,Patents Directorate,Business Language Services Ltd,12426,142.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2013,Training,Innovation Directorate,Capita Business Services  Ltd,I5175,197.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/03/2013,Training,Business Support Directorate,Capita Business Services  Ltd,I6627,197.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2013,Training,Business Support Directorate,Capita Business Services  Ltd,I4811,281.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2013,Training,Innovation Directorate,Capita Business Services  Ltd,I6628,293.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2013,Training,Finance Directorate,Dod's Parliamentary Communications,PK067956,295.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2013,Training,Business Support Directorate,Cardiff University,1055240,350.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2013,Training,Innovation Directorate,Capita Business Services  Ltd,I4813,355.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2013,Training,Business Support Directorate,Supply Plus Ltd,12242,395.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2013,Training,Business Support Directorate,British Red Cross,N802137,407.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2013,Training,IMPROVE Project,Organisational Efficiency Solutions Ltd,001/2013,414.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/03/2013,Training,Trade Marks Directorate,Computeraid Ltd,19415,480.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/03/2013,Training,Copyright and IP Enforcement Directorate,1st 4 Coaches,801,550.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/03/2013,Training,Business Support Directorate,Business Language Services Ltd,12445,564.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/03/2013,Training,Copyright and IP Enforcement Directorate,University of  Glamorgan,OP/I029044,658.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/03/2013,Training,Copyright and IP Enforcement Directorate,University of  Glamorgan,OP/I029044,658.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/03/2013,Training,Patents Directorate,University of  Glamorgan,OP/I029044,658.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/03/2013,Training,International Policy Directorate,Ms Ping Chai,IPO-Mandarin-Group-IG+EM /2013-01,765.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2013,Training,International Policy Directorate,Dod's Parliamentary Communications,PK067227,1050.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/03/2013,Training,Trade Marks Directorate,Open University,377734,1225.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/03/2013,Training,Patents Directorate,University of  Glamorgan,OP/I029044,1317.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2013,Training,Business Support Directorate,Quantum of Value,1102252,1600.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/03/2013,Training,Business Support Directorate,Riverlite Ltd,PO2013-1137,1725.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/03/2013,Training,Innovation Directorate,University of  Glamorgan,OP/I029044,1756.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2013,Training,Business Support Directorate,Assist Knowledge Development Ltd,1302116,3880.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/03/2013,Training,Trade Marks Directorate,University of  Glamorgan,OP/I029044,3951.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/03/2013,Training,Patents Directorate,University of  Glamorgan,OP/I029044,4609.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/03/2013,Training,Business Support Directorate,Bray Leino Broadskill,L26953,5130.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2013,Training,Business Support Directorate,Cluster Learning Ltd,323,8200.00,Not applicable,
