Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,626943,360.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,627696,370.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,626948,377.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,627705,377.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,628471,377.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,626201,422.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,625466,428.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/03/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,626206,428.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,626947,428.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,626941,429.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,628475,429.43,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/03/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,626946,433.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,627702,433.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,627704,433.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,628467,433.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,628468,433.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2012,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,628470,433.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,625461,436.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,626202,436.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,626942,436.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,627701,436.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,00625467A,436.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,626208,447.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,628461,448.78,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,621863,450.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,625462,450.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,626203,450.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,626204,450.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,626205,450.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,626944,450.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,626945,450.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,627699,450.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,627700,450.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,628463,458.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2012,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,628469,471.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,628474,471.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,625468,480.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,628466,562.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,628462,570.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,628464,574.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,627697,576.18,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,628465,597.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2012,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,627708,681.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/03/2012,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,627698,690.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/03/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,388258,747.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/03/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,388385,763.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/03/2012,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,628472,856.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2012,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,626211,864.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2012,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,625472,867.06,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/03/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,388524,872.59,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,387899,1090.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/03/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,387900,1090.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/03/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,388829,1090.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2012,Agency Staff,Copyright and IP Enforcement Directorate,Josephine Sammons Ltd,388681,1106.33,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/03/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5263797,1391.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/03/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5267733,1391.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5244603,1545.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/03/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5255810,1545.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5257260,1545.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5261649,1545.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/03/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5263899,1545.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5243759,1546.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5253238,1546.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5257259,1546.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/03/2012,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5260452,1546.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/03/2012,Agency Staff,Finance Directorate,Allen Lane Recruitment,1031752,4380.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/03/2012,Agency Staff,Finance Directorate,Allen Lane Recruitment,1032046,4380.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2012,Agency Staff,Finance Directorate,Allen Lane Recruitment,1032325,4380.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/03/2012,Agency Staff,Copyright and IP Enforcement Directorate,Stopgap Ltd,STOP001,8447.06,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2012,Overtime,Copyright and IP Enforcement Directorate,South Wales Police Authority,INV012909,337.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/03/2012,Overtime,Copyright and IP Enforcement Directorate,South Wales Police Authority,INV012765,398.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2012,Overtime,Copyright and IP Enforcement Directorate,South Wales Police Authority,INV012859,504.33,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2012,Training,International Policy Directorate,Reed Learning Ltd,208549,-636.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Training,Finance Directorate,Coleg Gwent,CRN28231,-604.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2012,Training,Business Support Directorate,British Red Cross,C421987,-33.91,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2012,Training,Finance Directorate,Personal expenses name witheld,51099,19.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2012,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,11379,26.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/03/2012,Training,Business Support Directorate,Business Language Services Ltd,11380,26.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/03/2012,Training,Business Support Directorate,British Red Cross,N738634,33.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/03/2012,Training,Innovation Directorate,Institute of Physics,19754,35.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/03/2012,Training,Patents Directorate,Business Language Services Ltd,11388,37.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2012,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,11378,44.67,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/03/2012,Training,Patents Directorate,Business Language Services Ltd,11381,44.67,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/03/2012,Training,Patents Directorate,Business Language Services Ltd,11382,44.67,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,23/03/2012,Training,Innovation Directorate,Anderson Law LLP,51081,45.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/03/2012,Training,Innovation Directorate,Anderson Law LLP,51051,62.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2012,Training,Business Support Directorate,Teamworks,1652/12/PatentsOffice/SUP/3-12,67.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2012,Training,Business Support Directorate,Business Language Services Ltd,11387,75.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2012,Training,Patents Directorate,Business Language Services Ltd,11376,106.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Training,Business Support Directorate,Coleg Gwent,INV89508,107.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Training,Patents Directorate,Coleg Gwent,INV89508,107.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Training,Patents Directorate,Coleg Gwent,INV89508,107.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2012,Training,Business Support Directorate,Personal expenses name witheld,51077,114.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2012,Training,Business Support Directorate,Personal expenses name witheld,51078,114.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Training,Business Support Directorate,Personal expenses name witheld,51094,114.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2012,Training,Patents Directorate,National School of Government,F454646,135.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2012,Training,International Policy Directorate,National School of Government,F454705,135.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2012,Training,Patents Directorate,Business Language Services Ltd,11377,142.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2012,Training,International Policy Directorate,National School of Government,F454722,155.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2012,Training,Business Support Directorate,TSW  Training Ltd,1504,160.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2012,Training,IMPROVE Project,Wales Quality Centre,8797,162.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/03/2012,Training,Innovation Directorate,GovNet Communications,35122,199.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/03/2012,Training,Finance Directorate,Mitie Facilities Services Ltd,100/90405193,204.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2012,Training,Copyright and IP Enforcement Directorate,Fed'n Against Copyright Theft,1907,211.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2012,Training,Copyright and IP Enforcement Directorate,Dod's Parliamentary Communications,PK059324,245.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/03/2012,Training,Copyright and IP Enforcement Directorate,Dod's Parliamentary Communications,PK059325,245.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2012,Training,Business Support Directorate,Dod's Parliamentary Communications,PK060201,245.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2012,Training,Patents Directorate,Personal expenses name witheld,51102,284.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2012,Training,Copyright and IP Enforcement Directorate,Leeds United,14595,343.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2012,Training,Patents Directorate,Cardiff University,1032042,350.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/03/2012,Training,Copyright and IP Enforcement Directorate,Holiday Inn Edinburgh City West,91742-29/02/12,390.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2012,Training,Innovation Directorate,National School of Government,F454403,415.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2012,Training,Business Support Directorate,Business Language Services Ltd,11389,437.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2012,Training,Chief Executive's Office,Solace,ACE12-6,499.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Training,Business Support Directorate,ACAS,1222834,520.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Training,Finance Directorate,Coleg Gwent,INV88398,604.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2012,Training,International Policy Directorate,Reed Learning Ltd,208550,636.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2012,Training,Business Support Directorate,Quadrilect Ltd,19749,695.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2012,Training,Business Support Directorate,Organisational Efficiency Solutions Ltd,001/2012,723.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2012,Training,Business Support Directorate,RADA Enterprise,6545,750.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2012,Training,Innovation Directorate,University of Wales Newport,23130,764.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2012,Training,Business Support Directorate,EEF,INV-035173,940.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2012,Training,Business Support Directorate,QA Ltd,ICE153908,975.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/03/2012,Training,Business Support Directorate,E Academy Ltd,21460,1200.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2012,Training,IMPROVE Project,Organisational Efficiency Solutions Ltd,002/2012,1259.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2012,Training,IMPROVE Project,Mokum Change Management Ltd,26112,1350.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2012,Training,International Policy Directorate,National School of Government,F453359,1350.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2012,Training,Chief Executive's Office,Praesta Partners LLP,HD345,1425.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2012,Training,Business Support Directorate,RADA Enterprise,6544,1500.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2012,Training,International Policy Directorate,Dod's Parliamentary Communications,PK059693,1750.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2012,Training,Innovation Directorate,UK Mediation Ltd,O5826,1795.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2012,Training,International Policy Directorate,Stanton Marris,3963,2025.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2012,Training,Patents Directorate,Agilify Ltd,244,2134.88,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2012,Training,Innovation Directorate,Worth Consulting Ltd,1253,2161.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2012,Training,Business Support Directorate,McNeil  Robertson Associates,128,2245.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2012,Training,IMPROVE Project,Organisational Efficiency Solutions Ltd,001/2012,2850.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2012,Training,Business Support Directorate,ChangeQuest Ltd,244,3240.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Training,Copyright and IP Enforcement Directorate,Department For Business Innovation & Skills,10034950,3340.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/03/2012,Training,Business Support Directorate,GB Direct Ltd,39210,3530.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2012,Training,Business Support Directorate,Pluralsight LLC,8298,4099.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2012,Training,Business Support Directorate,Arrow ECS,336679,4500.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2012,Training,Business Support Directorate,E Academy Ltd,21385,4635.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/03/2012,Training,Business Support Directorate,Hands On Technology Transfer Inc,10796,8000.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/03/2012,Training,Business Support Directorate,J Carragher,40966,177.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/03/2012,Training,Business Support Directorate,Worth Consulting Ltd,1254,2111.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2012,Training,Business Support Directorate,Whitehall & Industry Group,2111055,3150.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2012,Training,Business Support Directorate,Whitehall & Industry Group,2120151,3950.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/03/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51050,60.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51072,100.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/03/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51082,113.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/03/2012,Subscription to Professional bodies,Business Support Directorate,Solace,4843,118.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51055,129.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51030,133.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51074,135.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51047,160.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51056,173.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/03/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51083,173.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2012,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51057,191.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2012,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001368436,5481.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/03/2012,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001355135,5559.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/03/2012,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN052502687,6557.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/03/2012,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,51059A,34.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/03/2012,Relocation Removals & Excess Fare,Business Support Directorate,T Goodwin,51062,515.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2012,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,51035,539.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/03/2012,Relocation Removals & Excess Fare,Business Support Directorate,World Intellectual Property Organization,HEALTH INSURANCE 20.03.12,1136.17,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/03/2012,Relocation Removals & Excess Fare,Business Support Directorate,International School of Geneva,12/21598-12/21599,1290.31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2012,Relocation Removals & Excess Fare,Business Support Directorate,A Deblue,RENT 30.03.12,5241.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/03/2012,Relocation Removals & Excess Fare,Business Support Directorate,Foxtons Ltd,BATT205393,7805.71,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2012,Recruitment Advertising,Patents Directorate,J Jess,51034,112.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2012,Recruitment Advertising,Patents Directorate,P Marks,51032,144.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/03/2012,Recruitment Advertising,Patents Directorate,N Montgomery,51067,145.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/03/2012,Recruitment Advertising,Patents Directorate,S Van,51033,165.20,Not applicable
