Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,704637,390.53,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,704639,393.98,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/01/2014,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,704645,396.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2014,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,100396548,399.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,705394,400.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,705391,408.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,703353,411.61,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,703345,418.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/01/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,706157,424.44,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,706150,425.09,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,703348,427.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,703346,428.54,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,706160,428.54,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,703351,440.64,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2014,Agency Staff,Central Support,Acorn Recruitment Ltd,704647,441.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,703341,441.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,702565,457.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2014,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,702558,465.31,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,702559,468.46,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/01/2014,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,703342,471.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,703343,471.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/01/2014,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,695656,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,705383,477.89,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,703344,479.52,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,705387,486.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/01/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,706156,486.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,703356,494.21,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,706161,501.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,705395,504.58,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,706149,506.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,705385,514.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/01/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,694783,515.52,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/01/2014,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,695651,517.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,703350,518.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/01/2014,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,688370,519.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,703355,521.86,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,706151,525.31,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,702567,526.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/01/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,706155,528.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2014,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,706158,529.21,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/01/2014,Agency Staff,Central Support,Acorn Recruitment Ltd,699981,531.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/01/2014,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5578185,535.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,705384,535.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/01/2014,Agency Staff,Central Support,Acorn Recruitment Ltd,702573,536.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/01/2014,Agency Staff,Central Support,Acorn Recruitment Ltd,694791,538.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/01/2014,Agency Staff,Central Support,Acorn Recruitment Ltd,695655,538.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2014,Agency Staff,Central Support,Acorn Recruitment Ltd,699127,538.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,705392,540.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,702557,541.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,705389,542.59,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,703349,543.91,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,705388,543.91,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,706154,543.92,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/01/2014,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,706148,551.26,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,705382,551.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/01/2014,Agency Staff,Central Support,Acorn Recruitment Ltd,701723,554.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2014,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,1003942734,559.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,703347,563.33,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,702560,564.89,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2014,Agency Staff,Central Support,Acorn Recruitment Ltd,705396,565.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,1003900950,567.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,702564,570.97,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,702566,605.09,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,702563,612.72,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,702562,617.03,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30159388,677.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,702569,697.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30221063,720.72,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/01/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5583590,885.78,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/01/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5580441,927.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5573593,1096.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/01/2014,Training,Trade Marks Directorate,Business Language Services Ltd,13271,25.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/01/2014,Training,Patents Directorate,Business Language Services Ltd,13273,25.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/01/2014,Training,Patents Directorate,Business Language Services Ltd,13274,25.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/01/2014,Training,Patents Directorate,Business Language Services Ltd,13275,25.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/01/2014,Training,Patents Directorate,Business Language Services Ltd,13276,25.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2014,Training,Patents Directorate,Business Language Services Ltd,13039,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/01/2014,Training,Patents Directorate,Business Language Services Ltd,13280,35.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2014,Training,Business Support Directorate,MyCSP Ltd,2200,43.79,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/01/2014,Training,Business Support Directorate,Business Language Services Ltd,13277,50.26,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/01/2014,Training,Business Support Directorate,Teamworks,2112-13-IPO-SUP-12-13,67.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2014,Training,Finance Directorate,Personal expenses name witheld,52154,81.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2014,Training,Trade Marks Directorate,Business Language Services Ltd,13173,100.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/01/2014,Training,Patents Directorate,Business Language Services Ltd,13314,106.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/01/2014,Training,Patents Directorate,ILX Group plc,270191,114.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2014,Training,Trade Marks Directorate,Business Language Services Ltd,13107,125.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/01/2014,Training,Business Support Directorate,Capita Business Services  Ltd,X27785,132.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2014,Training,Patents Directorate,British Machine Vision Association,1759-2569-2289-2340-2266-1757,160.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2014,Training,Trade Marks Directorate,Business Language Services Ltd,13173,200.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2014,Training,International Policy Directorate,Capita Business Services  Ltd,X27784,206.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Training,Business Support Directorate,British Red Cross,N853854,210.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2014,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,13278,225.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/01/2014,Training,Business Support Directorate,Business Language Services Ltd,13272,226.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2014,Training,Trade Marks Directorate,Business Language Services Ltd,13107,250.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/01/2014,Training,Business Support Directorate,British Standards Institution,93976024-1000,350.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2014,Training,Business Support Directorate,British Standards Institution,93976049-1000,350.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2014,Training,Innovation Directorate,Whitehall & Industry Group,2130867,450.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/01/2014,Training,Business Support Directorate,Pluralsight LLC,17009,753.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/01/2014,Training,International Policy Directorate,Centre for Political & Diplomatic Studies,13-82,791.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2014,Training,Business Support Directorate,Conygre IT Limited,1457,795.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/01/2014,Training,Innovation Directorate,Working Word PR Ltd,WWM4386,830.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/01/2014,Training,Finance Directorate,Organisational Efficiency Solutions Ltd,004-2013,1138.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/01/2014,Training,IMPROVE Project,Knowledge Academy,SO1052350,1195.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/01/2014,Training,Business Support Directorate,Espion Ltd,73,1999.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2014,Training,Copyright and IP Enforcement Directorate,IIR Limited,45287229,5100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/01/2014,Training,Business Support Directorate,Knowledge Academy,SO1050735,13265.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2014,Training,Business Support Directorate,JB International Training Ltd,13140337,1495.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/01/2014,Training,Business Support Directorate,Stratum Worldwide,INV-11027,5195.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52162,95.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52153,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52156,118.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52176,118.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52138,137.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52151,137.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52152,137.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52157,137.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52158,137.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,31/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52189,140.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52177,148.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52171,166.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52149,183.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52160,202.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52165,202.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52185,202.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52186,204.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52150,205.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52166,205.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52179,205.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52164,225.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/01/2014,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,52145,330.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2014,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001784124,6046.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/01/2014,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN081757859,7030.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/01/2014,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,52155,10.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/01/2014,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,52142,30.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/01/2014,Relocation Removals & Excess Fare,Business Support Directorate,LetRisks,52178,99.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/01/2014,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,52141,602.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/01/2014,Recruitment Advertising,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI01031764,43.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/01/2014,Recruitment Advertising,Patents Directorate,University of Bristol,SUPP1030897,200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/01/2014,Recruitment Advertising,Business Support Directorate,LA International Computer Consultants Ltd,LA261341,684.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/01/2014,Recruitment Advertising,Business Support Directorate,LA International Computer Consultants Ltd,LA262766,1026.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/01/2014,Recruitment Advertising,Patents Directorate,Totaljobs Group Ltd,80495114,1625.00,Not applicable,
