Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,25/07/2011,Training,Business Support Directorate,Welsh Assembly Government,1800033148A,360.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/07/2011,Training,Business Support Directorate,Welsh Assembly Government,1800032877,3600.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/07/2011,Training,Trade Marks Directorate,Whitehall & Industry Group,2110344,350.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/07/2011,Training,International Policy Directorate,Dod's Parliamentary Co,RGRE022,576.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/07/2011,Training,Patents Directorate,Open Uni,ECALL42,450.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/07/2011,Training,Trade Marks Directorate,Dod's Parliamentary Co,MHAMB07,480.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/07/2011,Training,Patents Directorate,Paypal RSCBIOTECHN,HHART,95.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/07/2011,Training,Business Support Directorate,QA-IQ LTD,CJONE04,1858.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/07/2011,Training,Business Support Directorate,QA-IQ LTD,pgate001,4330.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/07/2011,Training,Business Support Directorate,Learning Nexus Ltd,124533,88.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/07/2011,Training,Business Support Directorate,Learning Nexus Ltd,124519,204.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/07/2011,Training,Business Support Directorate,Transformation Partners,DH3105,909.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50268,130.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50237,130.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/07/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50217,130.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/07/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50245,130.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/07/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50218,130.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/07/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50269,130.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/07/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50219,130.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/07/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50330,95.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2011,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN042894558,6374.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/07/2011,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C0001207598,5560.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/07/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50335,82.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/07/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50239,550.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/07/2011,Relocation Removals & Excess Fare,Business Support Directorate,Crown Worldwide Ltd,020011-00482,4973.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/07/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50315,555.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/07/2011,Relocation Removals & Excess Fare,Business Support Directorate,International School of Geneva,1007981/82,19747.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/07/2011,Relocation Removals & Excess Fare,Business Support Directorate,T Goodwin,REIMBURSEMENT OF SCHOOL FEES,1365.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/07/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50308,25.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/07/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50302,25.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/07/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50307,100.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/07/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50306,100.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/07/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50300,25.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/07/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50299,25.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/07/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50305,100.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/07/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50301,25.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/07/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50304,100.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/07/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50303,25.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/07/2011,Recruitment Advertising,Business Support Directorate,Euro RSCG Riley Ltd,112788,3792.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/07/2011,Recruitment Advertising,Business Support Directorate,Euro RSCG Riley Ltd,493832,3936.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1016312276,70.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/07/2011,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1016567984,76.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/07/2011,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1016611820,81.67,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/07/2011,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1016684142,148.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/07/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50209,201.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/07/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50200,9.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/07/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50297,12.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50328,167.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50235,9.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/07/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,50336,122.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/07/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50294,111.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50255,201.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50247,16.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/07/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50318,20.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1036979,-180.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1036971,-170.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1043002,-75.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1015952,-50.33,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1042466,-35.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1043142,-30.38,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1019848,-27.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1042086,-27.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1042366,-25.33,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1043785,10.06,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1038651,15.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1041966,17.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1028762,20.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1037200,22.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,1041190,24.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1039252,27.88,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1034326,29.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4635532,30.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4639374,30.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1031447,30.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1042418,32.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1032334,35.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1034264,35.66,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1045349,39.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1035552,41.14,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1032269,41.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1035720,43.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1037735,43.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1044304,44.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1027335,45.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1042436,48.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1044287,48.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4636015,55.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1045838,57.38,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1023430,58.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,1038886,60.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1020479,63.14,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1043784,63.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1017882,65.13,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1033560,66.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1018762,68.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1030920,68.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1020675,69.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1044087,69.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1021967,69.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1034597,70.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1026625,73.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1026789,73.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1026825,73.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1026863,73.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1024158,75.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1024969,75.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1042335,75.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1042435,75.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1037213,75.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1037047,76.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1026684,76.69,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1016294,77.89,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/07/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1043746,78.00,Not applicable
