Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,677103,356.65,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,677952,357.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,676269,365.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,677953,366.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,676254,375.54,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/06/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,677104,387.53,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,679640,389.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,679648,401.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,677965,402.85,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,678802,404.88,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,677963,406.27,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,677956,409.68,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,677946,409.69,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,678799,409.69,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,678800,413.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/06/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,676264,413.56,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,678804,423.76,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,677094,428.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,677100,428.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,678798,428.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,679644,428.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2013,Agency Staff,Patents Directorate,Acorn Recruitment Ltd,680478,428.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,677949,430.93,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,677944,433.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,678795,433.62,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,679642,442.33,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,674593,443.82,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,677098,445.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,680476,445.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,678796,448.16,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,677964,452.47,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,680477,453.98,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,679643,456.89,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,677099,462.72,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,676249,464.32,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,678797,471.43,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,666700,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,677105,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,678803,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,680483,473.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2013,Agency Staff,Business Support Directorate,Acorn Recruitment Ltd,677097,483.08,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,679653,488.21,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,680479,495.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,679645,495.05,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,676248,505.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,676263,508.70,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,680480,508.72,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,679646,512.11,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30829033,513.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/06/2013,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,1003279848,514.08,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,676260,515.53,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,677093,515.53,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,677102,515.53,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,677095,517.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,676259,518.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,678790,524.32,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2013,Agency Staff,Business Support Directorate,Hays Specialist Recruitment,1003305973,527.64,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,677101,529.19,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,680484,531.48,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/06/2013,Agency Staff,IMPROVE Project,Acorn Recruitment Ltd,677092,531.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,677106,535.07,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,677108,538.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,678793,538.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,679639,538.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,677096,538.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Acorn Recruitment Ltd,680472,538.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,677091,539.42,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,676246,546.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,676270,547.87,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,678807,549.43,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,677109,549.44,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,678789,549.66,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,679635,553.08,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2013,Agency Staff,Trade Marks Directorate,Acorn Recruitment Ltd,680467,553.09,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2013,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,676273,555.26,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,679649,576.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5479306,618.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2013,Agency Staff,Finance Directorate,Acorn Recruitment Ltd,679650,635.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/06/2013,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,671361,657.72,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,10/06/2013,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,668181,669.06,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2013,Agency Staff,Innovation Directorate,Acorn Recruitment Ltd,668940,680.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,07/06/2013,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,677112,694.08,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30819120,780.78,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30809221,786.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Brook Street (UK) Ltd,30838680,835.38,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2013,Agency Staff,International Policy Directorate,Eclipse Recruitment Ltd,1011372,922.74,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5473300,933.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5475233,948.96,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2013,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5477769,1091.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/06/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5471559,1236.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/06/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5468752,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2013,Agency Staff,Finance Directorate,Michael Page International Recruitment Ltd,5477301,1545.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/06/2013,Bike Salary Sacrifice,Business Support Directorate,On Your Bike,31900,497.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2013,Training,Business Support Directorate,Business Language Services Ltd,12685,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/06/2013,Training,Business Support Directorate,Business Language Services Ltd,12686,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/06/2013,Training,Patents Directorate,Business Language Services Ltd,12687,33.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/06/2013,Training,Patents Directorate,Business Language Services Ltd,12688,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2013,Training,Patents Directorate,Business Language Services Ltd,12689,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2013,Training,Patents Directorate,Business Language Services Ltd,12690,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2013,Training,Patents Directorate,Business Language Services Ltd,12691,33.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2013,Training,Patents Directorate,Business Language Services Ltd,12705,41.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2013,Training,Patents Directorate,Business Language Services Ltd,12706,41.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2013,Training,Patents Directorate,Business Language Services Ltd,12707,41.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2013,Training,Patents Directorate,Business Language Services Ltd,12708,41.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2013,Training,Patents Directorate,Business Language Services Ltd,12709,41.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2013,Training,Patents Directorate,Business Language Services Ltd,12703,75.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2013,Training,Patents Directorate,Business Language Services Ltd,12700,106.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2013,Training,Finance Directorate,Business Language Services Ltd,12683,112.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2013,Training,Central Support,Business Language Services Ltd,12684,112.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2013,Training,Copyright and IP Enforcement Directorate,CIPFA,5093180,151.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2013,Training,Business Support Directorate,Capita Business Services  Ltd,I10728,186.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2013,Training,Business Support Directorate,Solace,B0147,200.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2013,Training,Copyright and IP Enforcement Directorate,ITSA Ltd,65705,204.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2013,Training,Finance Directorate,University of  South Wales,OP-I029537,226.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2013,Training,International Policy Directorate,Business Language Services Ltd,12681,268.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2013,Training,International Policy Directorate,Business Language Services Ltd,12699,268.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2013,Training,Business Support Directorate,British Red Cross,N802085,407.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2013,Training,Patents Directorate,GovNet Communications,53252,445.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2013,Training,Business Support Directorate,Business Language Services Ltd,12682,451.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2013,Training,Business Support Directorate,British Standards Institution,93814609-1000,490.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2013,Training,Patents Directorate,Mpirical Limited,3813,560.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2013,Training,International Policy Directorate,Ms Ping Chai,IPO-Mandarin-GROUP-IGEM,765.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2013,Training,Patents Directorate,British Hydropower Association,2691,846.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2013,Training,Copyright and IP Enforcement Directorate,Capita Business Services  Ltd,i10205,1806.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2013,Training,Business Support Directorate,Quantum of Value,560247,1990.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2013,Training,International Policy Directorate,IIR Limited,45271012,2798.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2013,Training,Patents Directorate,Mpirical Limited,3796,12550.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/06/2013,Training,Business Support Directorate,Capita Business Services  Ltd,I9265,1787.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/06/2013,Training,Business Support Directorate,Capita Business Services  Ltd,I10206,1901.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2013,Training,Business Support Directorate,Whitehall & Industry Group,2130146,4000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2013,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51926,110.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2013,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51930,133.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2013,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51916,138.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2013,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51938,138.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2013,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51918,154.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2013,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,51917,155.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2013,Childcare costs,Business Support Directorate,Personal expenses name witheld,51925,54.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/06/2013,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN072137689,6521.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2013,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001654392,6971.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2013,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,51913,33.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2013,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,51912,614.50,Not applicable,
