Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5697725,917.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30599419,1018.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/09/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5704918,1033.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2014,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30599419,1209.45,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5698643,2400.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5695666,2400.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5706283,2400.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5704533,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5691027,3000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2014,Training,Patents Directorate,Personal expenses name witheld,52530,29.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2014,Training,Innovation Directorate,Capita Business Services  Ltd,X47232,29.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2014,Training,"People, Property and Services Directorate",Teamworks,2274-14-IPO-SUP-8-14,67.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2014,Training,"People, Property and Services Directorate",OEE Consulting Ltd,51182,95.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/09/2014,Training,"People, Property and Services Directorate",OEE Consulting Ltd,51181,95.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2014,Training,Copyright and IP Enforcement Directorate,OEE Consulting Ltd,51206,95.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2014,Training,Patents Directorate,Personal expenses name witheld,52524,108.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/09/2014,Training,Copyright and IP Enforcement Directorate,Capita Business Services  Ltd,X47231,206.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2014,Training,Innovation Directorate,Institut Francais Berlin,BER14-1521R,218.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/09/2014,Training,"People, Property and Services Directorate",NAS Services Ltd,PRP2179267,249.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2014,Training,Copyright and IP Enforcement Directorate,Personal expenses name witheld,52509,250.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/09/2014,Training,"People, Property and Services Directorate",British Red Cross,N903889,260.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/09/2014,Training,Innovation Directorate,Whitehall & Industry Group,2140448,338.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/09/2014,Training,"People, Property and Services Directorate",Welsh Assembly Government,1800051777,400.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/09/2014,Training,Patents Directorate,European Patent Office,40238563,434.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2014,Training,Patents Directorate,GovNet Communications,70643,445.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2014,Training,Innovation Directorate,Whitehall & Industry Group,2140468,450.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2014,Training,"People, Property and Services Directorate",World Trade Group Limited,D535251,874.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2014,Training,Business Support Directorate,IRM Strategic IT Training Ltd,1545183-73884906,1145.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2014,Training,"People, Property and Services Directorate",Coleg Gwent,ODI028766,1250.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2014,Training,"People, Property and Services Directorate",ChangeQuest Ltd,483,1590.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2014,Training,"People, Property and Services Directorate",ChangeQuest Ltd,483,1590.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/09/2014,Training,Trade Marks Directorate,University of the West of England (UWE),SN300543-1,3300.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2014,Training,Patents Directorate,Thomas Telford Ltd,FINAL BALANCE,4490.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/09/2014,Training,Patents Directorate,Vortex All 6 Ltd,201565,15750.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2014,Training,"People, Property and Services Directorate",British Computer Society,1378984,157.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2014,Subscription to Professional bodies,"People, Property and Services Directorate",Personal expenses name witheld,52513,140.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/09/2014,Subscription to Professional bodies,"People, Property and Services Directorate",Personal expenses name witheld,52531,145.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/09/2014,Subscription to Professional bodies,"People, Property and Services Directorate",Personal expenses name witheld,52522,145.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2014,Childcare costs,"People, Property and Services Directorate",Acorns Nurseries,AP201402PO,4919.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,502523,5791.64,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,1017652,6799.47,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/09/2014,Relocation Removals & Excess Fare,"People, Property and Services Directorate",Personal expenses name witheld,52517,21.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2014,Relocation Removals & Excess Fare,"People, Property and Services Directorate",Personal expenses name witheld,52525,37.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2014,Relocation Removals & Excess Fare,"People, Property and Services Directorate",Personal expenses name witheld,52516,591.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/09/2014,Recruitment Advertising,"People, Property and Services Directorate",Personal expenses name witheld,52537,9.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2014,Recruitment Advertising,Patents Directorate,B D'Souza,52527,98.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/09/2014,Recruitment Advertising,Patents Directorate,University of Southampton,44151614,594.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2014,Recruitment Advertising,Patents Directorate,Imperial College,20127481,600.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2014,Recruitment Advertising,Patents Directorate,University of Liverpool,21457520,658.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2014,Recruitment Advertising,Patents Directorate,University of Bath,51154,660.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/09/2014,Recruitment Advertising,Patents Directorate,University of Bristol,SUPP1037703,684.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2014,Recruitment Advertising,Patents Directorate,Pertemps Recruitment Partnership Ltd,008P216762P,6000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2014,Recruitment Advertising,Patents Directorate,Pertemps Recruitment Partnership Ltd,008P216763P,6000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/09/2014,Recruitment Advertising,"People, Property and Services Directorate",Redrock Consulting Ltd,4385,7336.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240276665,-200.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,240480340,-190.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240480392,-136.58,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240253834,-114.84,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,240344654,-101.86,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240253876,-98.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240253832,-88.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240253822,-73.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240480391,-66.35,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,130199709,-53.06,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240253833,-50.47,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240344695,-45.71,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240253831,-38.28,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Finance Directorate,HRG UK,130022501,-19.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240364961,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240445034,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240434230,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240406743,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240309119,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240487952,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240487912,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240288716,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240445035,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240392667,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,240508333,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240364980,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240366748,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240288739,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240288694,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240521943,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240299020,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240391164,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240364985,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240288687,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240288702,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240299070,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240288677,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240288919,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240288920,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240365106,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240406113,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240367146,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240404748,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240522899,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240488740,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240406291,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240261084,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240521594,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,110715108,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240261091,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240273045,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240365126,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240406396,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240364577,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240507206,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240364412,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240287612,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240288664,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240308589,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240261340,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,240508345,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240261783,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240376809,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240391296,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240288929,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240406437,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240391814,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240364280,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240308519,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240523193,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240288061,5.14,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240272970,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240445315,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240299043,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240365688,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240365685,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240273114,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240406709,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240299046,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240522843,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240288085,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240366567,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240434112,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240365687,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,240376648,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240272968,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240299048,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240365650,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240434110,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240365641,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240322201,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240364867,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240322104,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240322115,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Finance Directorate,HRG UK,240406615,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240434823,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240365686,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240288165,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240365638,5.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/09/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240434839,5.65,Not applicable,
