Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Training,Finance Directorate,Coleg Gwent,INV74769,1404.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Training,Finance Directorate,Coleg Gwent,INV74769,1404.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Training,Business Support Directorate,University of Wales Newport,20187,1520.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Training,Business Support Directorate,University of Wales Newport,20189,1520.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Training,Business Support Directorate,University of Wales Newport,20271,1520.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2011,Training,Finance Directorate,University of  Glamorgan,OP/I026407,1800.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Training,Finance Directorate,Coleg Gwent,INV78322,1812.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Training,Finance Directorate,Coleg Gwent,INV78322,1812.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Training,Finance Directorate,Coleg Gwent,INV78322,1812.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Training,Business Support Directorate,University of Wales Newport,20788,1895.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Training,Business Support Directorate,University of Wales Newport,20791,1895.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Training,Finance Directorate,Coleg Gwent,INV74769,2065.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Training,Finance Directorate,Coleg Gwent,INV74769,2065.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Training,Finance Directorate,Coleg Gwent,INV74769,2065.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/09/2011,Training,Chief Executive's Office,Inspirevolve Ltd,872,3160.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Training,Finance Directorate,Coleg Gwent,INV81813,3216.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Training,Finance Directorate,Coleg Gwent,INV81813,3216.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Training,Finance Directorate,Coleg Gwent,INV81813,3216.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/09/2011,Training,Business Support Directorate,QA Ltd,ISL102898,3485.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Training,Business Support Directorate,Worth Consulting Ltd,1139,1636.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/09/2011,Training,Business Support Directorate,Worth Consulting Ltd,1127,6727.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/09/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50482,80.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50551,80.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/09/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50507,82.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/09/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50492,130.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50546,130.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2011,Childcare costs,Business Support Directorate,Computershare  Voucher Services,1139513,5001.78,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2011,Childcare costs,Business Support Directorate,Acorns Nurseries,AP201102PO,5450.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/09/2011,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN045044321,6483.77,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50542,26.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2011,Relocation Removals & Excess Fare,Business Support Directorate,Andrews Property Services,40763,45.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/09/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50508,469.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50502,550.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50584,582.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50543,671.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/09/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,HEALTH INSURANCE,1138.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/09/2011,Relocation Removals & Excess Fare,Business Support Directorate,A Deblue,RENT SEPTEMBER,4920.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50581,25.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50577,50.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50578,50.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50579,50.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/09/2011,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,50580,50.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2011,Recruitment Advertising,Business Support Directorate,Euro RSCG Riley Ltd,113034,180.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/09/2011,Recruitment Advertising,Business Support Directorate,Computer Futures t/a SThree plc,1.008E+12,8160.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1087915,-83.61,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1087914,-80.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1087916,-75.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1081113,-48.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1081115,-30.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1081158,-29.31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1087913,-18.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50630,2.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50557,6.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/09/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50552,7.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50500,8.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50548,9.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50501,9.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50555,9.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50599,11.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Chief Executive's Office,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,12.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,International Policy Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,12.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,13.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/09/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,50554,14.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1078825,16.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1092675,16.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1092688,16.83,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50619,17.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00579106,17.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,29/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50625,18.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1088829,18.23,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,50516,19.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50541,20.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/09/2011,Travel and subsistence UK,SABIP,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,21.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1092689,23.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4659871,23.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,50618,23.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50621,23.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,24.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1090621,24.23,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50626,24.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,25.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,50595,25.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50586,25.27,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1092031,26.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1080764,27.88,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50503,27.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/09/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,50553,28.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,31.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50515,31.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1090762,34.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00598214,35.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00605083,35.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00606790,35.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,29/09/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00610366,35.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,4657924,35.66,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1087971,36.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4659867,36.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50537,36.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,37.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,37.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1076576,38.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00605559,39.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00610367,39.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00607971,39.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50549,40.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50534,42.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50634,42.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50521,42.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50615,43.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Travel and subsistence UK,International Policy Directorate,Perry Beverly,50582,43.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00610368,44.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1079389,45.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1079391,45.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1089911,47.71,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1082190,48.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,50542,49.40,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00606788,51.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,50519,51.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1082418,51.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1084762,55.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1082189,56.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50531,58.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1081383,58.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Travel and subsistence UK,Innovation Directorate,PL Vanderpant,50522,59.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/09/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00609151,59.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/09/2011,Travel and subsistence UK,Innovation Directorate,PL Vanderpant,50486,60.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50589,60.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1077988,66.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1082632,68.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,69.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1093677,69.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00598215,70.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00600406,70.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00602816,70.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1081410,70.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/09/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,50597,73.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50611,74.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1092676,74.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1093644,74.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9253,75.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1075408,75.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1082736,75.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1083601,75.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/09/2011,Travel and subsistence UK,International Policy Directorate,Perry Beverly,50583,75.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,14/09/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1078721,76.62,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/09/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00595141,78.48,Not applicable
