Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER30954,13.55,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER29993,13.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER31738,14.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2012,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1252100,15.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,24/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER31816,15.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/04/2012,Entertainment,Patents Directorate,Personal expenses name witheld,51125,15.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER31054,16.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER27534,16.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2012,Non - IT Consultants,Innovation Directorate,Personal expenses name witheld,51107,16.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2012,Travel and subsistence UK,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),10867,17.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER31438,17.05,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER31237,17.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/04/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER30093,17.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER31154,17.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2012,Travel and subsistence UK,#N/A,Personal expenses name witheld,ER31338,17.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/04/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER31356,17.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,30/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),10867,18.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/04/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER29317,18.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/04/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER30334,18.70,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2012,Eyecare,Business Support Directorate,Personal expenses name witheld,51117,18.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,23/04/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER30914,19.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/04/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER30574,20.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2012,Eyecare,Business Support Directorate,Personal expenses name witheld,51129,20.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1242156,20.01,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1242158,20.01,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192543619,21.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER32276,22.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER30254,22.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/04/2012,Entertainment,Business Support Directorate,Personal expenses name witheld,51142,22.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER29133,22.90,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/04/2012,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF402992,23.34,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER31599,23.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/04/2012,Marketing and Publicity ,Innovation Directorate,Shell Scheme Direct,6488,23.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/04/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER30694,24.05,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2012,Travel and subsistence UK,Central Support,Carlson Wagonlit,4729584,24.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/04/2012,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1243760,24.59,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER30454,25.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1245163,25.89,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,17/04/2012,Training,Business Support Directorate,Business Language Services Ltd,11472,26.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2012,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,11473,26.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER31114,27.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/04/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER29253,27.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2012,Travel and subsistence UK,Trade Marks Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),10867,28.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/04/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER31976,28.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192543618,28.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1242151,28.58,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER31376,29.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/04/2012,Travel and subsistence UK,#N/A,Personal expenses name witheld,ER30816,29.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2012,Training,Finance Directorate,Personal expenses name witheld,51116,29.85,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/04/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER23372,30.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/04/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER31697,32.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/04/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER31698,32.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192547238,33.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1242155,33.56,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2012,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN18051203,34.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER31916,35.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,02/04/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER30113,35.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439982401001-02/04/12,36.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701001-18.04.12,36.14,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,24/04/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER31676,36.21,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439999301001-02/04/12,36.24,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2012,Travel and subsistence UK,International Policy Directorate,Perry Beverly,ER31174,36.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00693109,36.82,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1244213,38.04,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER32036,38.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,439936401001-02/04/12,38.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,192550468,39.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00721867,39.07,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER31956,39.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,03/04/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER28633,40.05,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1254480,40.32,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1246201,41.02,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,05/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00718459,41.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00690930,41.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1254472,41.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,192531698,43.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Lowe DJ,ER31396,43.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,#N/A,HRG UK,192543894,43.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1249224,43.99,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2012,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,11471,44.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2012,Training,Patents Directorate,Business Language Services Ltd,11474,44.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2012,Training,Patents Directorate,Business Language Services Ltd,11475,44.67,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,4727177,45.13,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192532418,46.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1246136,46.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER28174,46.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440036101001-12/04/12,46.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740347401001-23/04/12,46.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,435496901001-18.04.12,46.82,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440030601001-02/04/12,46.85,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441057501001-10/04/12,46.85,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2012,Travel and subsistence UK,Central Support,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),10867,47.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2012,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),10867,47.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1242149,47.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,088813901001-28/03/12,47.18,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1243085,47.28,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,192532417,47.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,16/04/2012,Training,Business Support Directorate,Personal expenses name witheld,51130,47.52,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440037101001-24/04/12,48.43,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,04/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,288670201001-27/03/12,48.71,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,440030801001-24/04/12,48.79,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2012,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,441066601001-12/04/12,48.85,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),10867,49.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1245056,49.39,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2012,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1244255,49.99,Not applicable,
