Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-518,145.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/08/2011,Training,Business Support Directorate,Business Language Services Ltd,10878,150.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/08/2011,Training,Patents Directorate,Business Language Services Ltd,10879,150.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/08/2011,Training,Business Support Directorate,British Red Cross,N704421,165.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-517,174.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-517,174.91,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/08/2011,Training,Patents Directorate,Business Language Services Ltd,10886,177.97,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2011,Training,Innovation Directorate,Career Change Wales - Training Academy Ltd,CCW/AT/TM,180.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Training,Patents Directorate,Business Language Services Ltd,10777,197.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Training,Business Support Directorate,Business Language Services Ltd,10777,222.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Training,Patents Directorate,Business Language Services Ltd,10777,222.88,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Training,Business Support Directorate,Sysop Ltd,7423,247.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/08/2011,Training,Business Support Directorate,British Red Cross,N704719,253.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/08/2011,Training,Business Support Directorate,British Red Cross,N708033,258.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2011,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-517,262.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2011,Training,International Policy Directorate,Centre for Parliamentary Studies,CPS-518,291.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Training,International Policy Directorate,Business Language Services Ltd,10777,301.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2011,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-517,349.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2011,Training,International Policy Directorate,Centre for Parliamentary Studies,CPS-517,349.83,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/08/2011,Training,Business Support Directorate,Business Language Services Ltd,10877,400.97,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/08/2011,Training,Innovation Directorate,G Kaiser,IPO/FRE/RGEESON/GK/2011-02,450.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2011,Training,Business Support Directorate,Assist Knowledge Development Ltd,1107154,511.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2011,Training,International Policy Directorate,Stanton Marris,3788,675.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2011,Training,Copyright and IP Enforcement Directorate,Centre for Parliamentary Studies,CPS-518,874.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Training,International Policy Directorate,National School of Government,F448631,925.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Training,International Policy Directorate,IIR Limited,45183471,958.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Training,Chief Executive's Office,Department For Business Innovation & Skills,10032939,1100.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Training,Innovation Directorate,HM Treasury,26480,1738.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Training,Finance Directorate,Testing Solutions GroupLtd,1984,2438.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/08/2011,Training,Trade Marks Directorate,Testing Solutions GroupLtd,1984,2438.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,23/08/2011,Training,Business Support Directorate,Premier Partnership,4894,2550.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2011,Training,International Policy Directorate,Pirate Castle,M010,3000.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/08/2011,Training,Business Support Directorate,QA Ltd,ISL102951,6501.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/08/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50440,130.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/08/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50468,164.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/08/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,50435,165.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2011,Childcare costs,Business Support Directorate,Computershare  Voucher Services,C-0001227834,5500.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2011,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN044263915,6359.87,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/08/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50420,25.40,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,04/08/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50391,553.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,16/08/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,50439,789.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/08/2011,Relocation Removals & Excess Fare,Business Support Directorate,A Deblue,monthly rent july 2011,6367.35,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/08/2011,Relocation Removals & Excess Fare,Business Support Directorate,A Deblue,one off deposit,17649.48,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/08/2011,Recruitment Advertising,Business Support Directorate,S Bishop,50406,202.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/08/2011,Recruitment Advertising,Business Support Directorate,Euro RSCG Riley Ltd,496049,367.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/08/2011,Recruitment Advertising,Business Support Directorate,Euro RSCG Riley Ltd,496094,1686.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1062807,-160.34,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/08/2011,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),RC31/03/2011,-78.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1055674,-63.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1059192,-33.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1051064,-30.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1048235,-28.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1059185,-23.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,30/08/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,CRD00048241,-19.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1059183,-17.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4643573,-15.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50465,4.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50434,5.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8409,6.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8409,6.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Travel and subsistence UK,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8409,6.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Travel and subsistence UK,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8409,6.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Travel and subsistence UK,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8409,6.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,6.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2011,Travel and subsistence UK,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,6.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Travel and subsistence UK,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8409,7.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50478,8.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50479,8.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1048784,8.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50453,9.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50427,9.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/08/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50418,9.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/08/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50443,9.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50454,9.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/08/2011,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,11.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,08/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50407,11.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,12.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,12.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,12.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1058496,14.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50461,16.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,17.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/08/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50381,17.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Chief Executive's Office,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,17.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,18.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,18.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50425,18.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50405,18.80,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/08/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00572599,19.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1058457,19.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8409,20.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,20.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Patents Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,20.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1058897,20.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1058971,20.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1065506,22.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1059053,22.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/08/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50387,22.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50436,23.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Travel and subsistence UK,Chief Executive's Office,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8409,23.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,25.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1069947,26.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4645578,27.13,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2011,Travel and subsistence UK,Innovation Directorate,DT Palmer,50395,27.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1049747,27.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1059602,29.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1059632,29.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,02/08/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50370,30.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8409,32.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50475,32.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1046254,34.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00581755,35.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00591550,35.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1060306,36.46,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1055321,36.96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1059400,36.96,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8409,37.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00586995,39.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,50444,39.70,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,40.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1052759,40.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50393,40.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50457,40.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50458,40.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/08/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50471,41.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/08/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00588073,41.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/08/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00591547,41.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,30/08/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00595139,41.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50467,42.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1055994,42.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50396,43.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00584430,43.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1049748,45.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1050468,45.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1069904,45.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/08/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9115,46.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50403,48.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1059924,49.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/08/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50476,49.64,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2011,Travel and subsistence UK,International Policy Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),8409,53.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1060857,53.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50397,53.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50463,58.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1073317,60.07,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1052761,60.36,Not applicable
