Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,09/02/2015,Subscription to Professional bodies,"People, Places and Services Directorate",Personal expenses name witheld,52761,187.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2015,Subscription to Professional bodies,"People, Places and Services Directorate",Personal expenses name witheld,52791,213.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2015,Subscription to Professional bodies,"People, Places and Services Directorate",Personal expenses name witheld,52792,213.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2015,Childcare costs,"People, Places and Services Directorate",Personal expenses name witheld,52777,52.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/02/2015,Childcare costs,"People, Places and Services Directorate",P&MM Ltd Re Childcare Plus,502648,72.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2015,Childcare costs,"People, Places and Services Directorate",P&MM Ltd Re Childcare Plus,502541,92.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/02/2015,Childcare costs,"People, Places and Services Directorate",P&MM Ltd Re Childcare Plus,502542,276.74,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/02/2015,Childcare costs,"People, Places and Services Directorate",P&MM Ltd Re Childcare Plus,502649,5874.56,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/02/2015,Childcare costs,"People, Places and Services Directorate",P&MM Ltd Re Childcare Plus,1019421,7842.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2015,Relocation Removals & Excess Fare,"People, Places and Services Directorate",Personal expenses name witheld,52796,581.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2015,Relocation Removals & Excess Fare,"People, Places and Services Directorate",Personal expenses name witheld,52750,669.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2015,Relocation Removals & Excess Fare,"People, Places and Services Directorate",Somerset Bencoolen,26632,1750.72,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2015,Staff Suggestion Scheme,"People, Places and Services Directorate",Personal expenses name witheld,52798,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,23/02/2015,Staff Suggestion Scheme,"People, Places and Services Directorate",Personal expenses name witheld,52797,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2015,Staff Suggestion Scheme,"People, Places and Services Directorate",Personal expenses name witheld,52748,100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/02/2015,Recruitment Advertising,Patents Directorate,GA Karkera,52754,33.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/02/2015,Recruitment Advertising,Patents Directorate,GWH Talbot,52753,45.80,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/02/2015,Recruitment Advertising,Patents Directorate,AJ McNally,52759,156.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2015,Recruitment Advertising,Patents Directorate,University of Warwick,90827979,180.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/02/2015,Recruitment Advertising,Patents Directorate,E Hirtenlechner,52769,247.97,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2015,Recruitment Advertising,Patents Directorate,University of  Leeds,90205235,414.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,02/02/2015,Recruitment Advertising,"People, Places and Services Directorate",Acorn Recruitment Ltd,APS02665,3001.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,494105368,-205.54,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494181820,-91.09,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Patents Directorate,HRG UK,426925823,-88.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Patents Directorate,HRG UK,494105298,-88.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494105411,-55.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426979389,-43.16,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Patents Directorate,HRG UK,426925897,-39.26,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,09/02/2015,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,CRD00072008,-37.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2015,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,CRD00072536,-30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,494181778,-18.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426865886,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494097452,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494149829,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494025044,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,426848963,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494025076,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,426881416,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494039428,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494039484,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,426919361,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Finance Directorate,HRG UK,494129646,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426882153,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426920193,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,426881330,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494114487,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494010374,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Patents Directorate,HRG UK,494010313,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494114470,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494098575,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426881151,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426881661,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,494025064,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426901412,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426918831,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494010479,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426993689,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426902083,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426881697,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494038325,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Patents Directorate,HRG UK,494098197,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494039451,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494010720,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426881711,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426833920,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426881724,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426920154,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494025424,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426936035,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426834680,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426920142,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426881736,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494149998,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426882146,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494024463,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426881662,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494150780,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426920214,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426849368,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426848985,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494058700,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494010381,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426865895,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426881657,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426881703,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426849032,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426950449,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426936624,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426835164,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494173420,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426951452,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494009707,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Business Support Directorate,HRG UK,426919402,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Patents Directorate,HRG UK,494010257,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426936638,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494098539,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494010759,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426919161,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494010861,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,426881668,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426951789,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494010837,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,426993019,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/02/2015,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER129150,4.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426881218,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494009445,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,"People, Places and Services Directorate",HRG UK,426992860,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,494038420,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494038324,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494129020,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426865570,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494024336,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,494113854,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494172105,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494038443,4.11,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/02/2015,Travel and subsistence UK,"People, Places and Services Directorate",Personal expenses name witheld,ER129270,4.25,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER129227,4.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/02/2015,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER129218,4.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,16/02/2015,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER129176,4.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/02/2015,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI01313191,4.79,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,Innovation Directorate,HRG UK,426877502,5.12,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/02/2015,Travel and subsistence UK,International Policy Directorate,HRG UK,494098837,5.14,Not applicable,
