Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Training,Business Support Directorate,Amazon *mktplce Eu-Uk,H57720140514hclwhzpoh,2.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Training,Business Support Directorate,Nas,H57720140514qorxendxf,900.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Training,Finance Directorate,Computer Aid Ltd,H57720140514duyvdkozj,226.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Training,Business Support Directorate,Computer Aid Ltd,H57720140514duyvdkozj,67.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Training,Finance Directorate,Computer Aid Ltd,H57720140514duyvdkozj,75.33,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Training,Finance Directorate,Computer Aid Ltd,H57720140514duyvdkozj,75.33,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Training,Patents Directorate,Computer Aid Ltd,H57720140514duyvdkozj,226.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Training,Trade Marks Directorate,Computer Aid Ltd,H57720140514duyvdkozj,135.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Training,Business Support Directorate,Computer Aid Ltd,H57720140514duyvdkozj,67.81,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Training,Business Support Directorate,Computer Aid Ltd,H57720140514duyvdkozj,203.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Training,Business Support Directorate,Computer Aid Ltd,H57720140514duyvdkozj,203.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2014,Office Supplies,Trade Marks Directorate,Computer Aid Ltd,H57720140514duyvdkozj,75.33,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2014,Office Supplies,Business Support Directorate,Npl*new Pig Ltd,H57720140513xniuwyrkj,631.98,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2014,Training,Business Support Directorate,Healthy Workstations Ltd,H57720140513vsbwtytgj,55.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2014,Entertainment,Copyright and IP Enforcement Directorate,Eb *the Ipec Reflectio,H57720140513mirflyahb,25.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2014,Travel and subsistence Overseas,Business Support Directorate,Tesco-Stores 6225,H57720140513eiilmssyb,14.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2014,Telephone Rentals and Call Charges,Business Support Directorate,Easyjet,H57720140513cmoatbhcu,29.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2014,Books  Newspapers & Publications,Business Support Directorate,3-Maidenhead,H57720140513zonflcilr,95.93,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2014,Training,Patents Directorate,American Physical Soci,H57720140513wjybwdwag,15.29,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2014,Marketing and Publicity ,Business Support Directorate,Easyjet,H57720140513eijflppno,314.29,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2014,Marketing and Publicity ,Innovation Directorate,Ncp Cardiff Airport,H57720140513uujiyunzg,21.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,09/05/2014,Marketing and Publicity ,Innovation Directorate,Ncp Cardiff Airport,H57720140513einycifnm,23.49,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/05/2014,Training,Business Support Directorate,Hrg UK Inm165497626,H57720140510gfxdrsndx,14.87,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2014,Office Supplies,Trade Marks Directorate,Intellectual Prop. Ofc,H57720140510vkabqokeo,170.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2014,Travel and subsistence UK,Business Support Directorate,Adband,H57720140510sqxiybhxg,316.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2014,Telephone Rentals and Call Charges,Patents Directorate,Www.Farnborough.Com,H57720140510wbvqiwuhz,94.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2014,Telephone Rentals and Call Charges,Business Support Directorate,Rentals From 02,H57720140510ysvmoxgdg,-100.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/05/2014,Other Stationery & General Supplies,Business Support Directorate,Rentals From 02,H57720140510kmcpeolfn,-100.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2014,Office Supplies,Finance Directorate,Xma Ltd,H57720140510uvkxyjlva,385.31,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2014,Office Supplies,Business Support Directorate,Amazon *mktplce Eu-Uk,H57720140510syxtrgoyd,19.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2014,Office Supplies,Business Support Directorate,Business Ind Solutions,H57720140510ywdfyxluy,462.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2014,Minor Buiding Works &Maintenance,Business Support Directorate,Business Ind Solutions,H57720140510ffikrwzly,462.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/05/2014,Maintenance of computers,Business Support Directorate,Form Fittings,H57720140510vvyyyybpx,2010.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Training,Business Support Directorate,Eb *the Ipec Reflectio,H57720140509jonfpvwmq,25.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2014,Training,Business Support Directorate,Screwfix Direct,H57720140509rkqkgktgh,85.94,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Training,Copyright and IP Enforcement Directorate,Civil Service Learning,H57720140509iwrodovoj,236.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Maintenance of computers,Business Support Directorate,Www.Qa.Com,H57720140509yidbfnskr,588.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Maintenance of computers,Business Support Directorate,Amazon *mktplce Eu-Uk,H57720140509epflfqgac,6.96,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Seminars and Conferences,Business Support Directorate,Amazon *mktplce Eu-Uk,H57720140509xxhatkgzk,37.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Seminars and Conferences,Business Support Directorate,Poundworld Retail Ltd,H57720140509akwwrqymh,9.93,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Entertainment,Business Support Directorate,Tesco Stores 2931,H57720140509fcpchtrre,34.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Other Stationery & General Supplies,Central Support,Marksandspencer.Co,H57720140509fwtxchrxg,34.30,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Office Supplies,Finance Directorate,Xma Ltd,H57720140509aljbmcpax,79.19,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Office Supplies,Business Support Directorate,Amazon Eu,H57720140509dvitlnbuo,230.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Travel and subsistence Overseas,Business Support Directorate,Amazon Eu,H57720140509rkfndyfld,94.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2014,Entertainment,Business Support Directorate,Easyjet,H57720140509hwugqmtsd,104.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/05/2014,Entertainment,International Policy Directorate,Www.Intecoffice.Co.Uk,H57720140509evqkkrvms,208.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2014,Telephone Rentals and Call Charges,Innovation Directorate,Ncp Cardiff Airport,H57720140508mbljviysy,24.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2014,Training,Business Support Directorate,Rentals From 02,H57720140508jpzqjhfee,30.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2014,Telephone Rentals and Call Charges,Business Support Directorate,Www.Apm.Org.Uk,H57720140508irxbldrlr,575.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2014,Courier service,Business Support Directorate,Www.Zen.Co.Uk,H57720140508oiqqqewkg,197.15,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2014,Telephone Rentals and Call Charges,Business Support Directorate,Www.Zen.Co.Uk,H57720140508rqqspvuag,962.88,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/05/2014,Telephone Rentals and Call Charges,Business Support Directorate,Www.Zen.Co.Uk,H57720140508alzkghyyd,3019.19,Not applicable,
