Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2014,Agency Staff,Trade Marks Directorate,Brook Street (UK) Ltd,30733028,978.47,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30733028,1006.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30745184,1013.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30758552,1062.62,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2014,Agency Staff,"People, Property and Services Directorate",Brook Street (UK) Ltd,30720061,1069.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/11/2014,Agency Staff,Copyright and IP Enforcement Directorate,Michael Page International Recruitment Ltd,5726890,1075.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/11/2014,Bonus Provision,"People, Property and Services Directorate",Department For Business Innovation & Skills,6.1511E+11,633.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/11/2014,Training,"People, Property and Services Directorate",British Red Cross,C445108,-260.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2014,Training,"People, Property and Services Directorate",Teamworks,2313-14-IPO-SUP-10-14,67.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2014,Training,Finance Directorate,Personal expenses name witheld,52624,126.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,07/11/2014,Training,Patents Directorate,Business Language Services Ltd,14197,142.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2014,Training,Patents Directorate,Jisc Collections,46333,175.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/11/2014,Training,"People, Property and Services Directorate",Institute for Continuous Improvement in the Public Sector (ICiPS),203,225.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/11/2014,Training,"People, Property and Services Directorate",British Red Cross,N921046,345.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2014,Training,"People, Property and Services Directorate",British Computer Society,1379924,351.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/11/2014,Training,Finance Directorate,East of England Ambulance NHS Trust,652735,480.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2014,Training,Business Support Directorate,British Computer Society,1379610,495.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/11/2014,Training,Business Support Directorate,British Standards Institution,94122308-1000,505.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2014,Training,Innovation Directorate,South Wales Chamber of Commerce,99102,600.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/11/2014,Training,Patents Directorate,University of  South Wales,OP-I031503,658.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/11/2014,Training,Innovation Directorate,University of  South Wales,OP-I031503,658.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/11/2014,Training,Innovation Directorate,University of  South Wales,OP-I031504,658.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/11/2014,Training,Patents Directorate,University of  South Wales,OP-I031503,658.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/11/2014,Training,Trade Marks Directorate,University of  South Wales,OP-I031504,658.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/11/2014,Training,International Policy Directorate,London School of Economics & Political Science,CIBL20141110,1000.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,10/11/2014,Training,Central Support,RADA Enterprise,12202,1369.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Training,Copyright and IP Enforcement Directorate,Windsor Leadership Trust,339,4250.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/11/2014,Training,Patents Directorate,University of  South Wales,OP-I031504,7243.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,17/11/2014,Training,Patents Directorate,University of  South Wales,OP-I031504,7902.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,04/11/2014,Training,"People, Property and Services Directorate",Capita Business Services  Ltd,X51819,1332.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,05/11/2014,Subscription to Professional bodies,"People, Property and Services Directorate",Personal expenses name witheld,52595,108.20,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2014,Subscription to Professional bodies,"People, Property and Services Directorate",Personal expenses name witheld,52622,137.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/11/2014,Subscription to Professional bodies,"People, Property and Services Directorate",Personal expenses name witheld,52607,167.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,502567,92.92,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,502573,262.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,502571,5599.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,26/11/2014,Childcare costs,"People, Property and Services Directorate",P&MM Ltd Re Childcare Plus,1018290,7411.53,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Relocation Removals & Excess Fare,"People, Property and Services Directorate",Somerset Bencoolen,24925,3509.91,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/11/2014,Recruitment Advertising,Patents Directorate,Monster Worldwide Ltd,100207269,228.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2014,Recruitment Advertising,Patents Directorate,Kings College London,SINV1503179,420.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Recruitment Advertising,Patents Directorate,University of Exeter,EA0119267,510.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/11/2014,Recruitment Advertising,Patents Directorate,Crimson Publishing Ltd,CP100557,750.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,03/11/2014,Recruitment Advertising,Patents Directorate,Graduate-jobs.com Ltd,2502930,1509.60,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/11/2014,Recruitment Advertising,Patents Directorate,IET Services Ltd,50009203,1680.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2014,Recruitment Advertising,Patents Directorate,Reed Business Information,20800613,1908.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/11/2014,Recruitment Advertising,"People, Property and Services Directorate",Acorn Recruitment Ltd,APS02623,3001.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240972733,-213.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240972734,-213.37,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240972641,-200.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240972603,-190.87,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426132468,-98.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426132466,-98.70,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426199255,-88.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426199256,-84.13,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426216735,-80.82,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426199268,-68.38,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426047068,-56.04,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426132465,-16.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426132467,-16.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426155087,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426077094,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240961180,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426105388,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426040183,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426189343,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240917284,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240995519,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426175844,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426092141,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240896707,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426090816,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240945951,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426155383,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426106370,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426154824,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426077353,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426039135,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426121098,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426154944,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426141325,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426106110,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240896636,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240917552,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426012711,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426054424,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426174600,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426207368,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426221146,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426222563,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426141042,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240946997,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426175879,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240996828,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426054923,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426120582,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426121217,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426141313,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240896877,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426140739,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426175823,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426206981,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426055722,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426207930,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426222533,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240930988,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240995733,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426155373,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240946962,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240946956,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426175875,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,240917342,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,240917091,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426175215,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240994951,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426012954,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426175836,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426121202,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426140474,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426140740,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426039728,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426105461,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240895996,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,240996868,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426175741,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426190246,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426077224,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426077225,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426140642,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426175257,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240996737,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240896420,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240996217,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426190291,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426222243,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240897288,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426155406,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426174752,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240994246,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426106505,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,"People, Property and Services Directorate",HRG UK,426175736,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426055706,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426039973,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426207981,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426039658,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240916453,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240996512,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426155003,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426155350,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426120523,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,240945932,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426155105,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426054247,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426155413,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Business Support Directorate,HRG UK,426154487,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426055695,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Trade Marks Directorate,HRG UK,426055397,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,426077864,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,426206865,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240996772,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240994074,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,240916419,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Patents Directorate,HRG UK,426038929,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,Innovation Directorate,HRG UK,426039637,2.57,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/11/2014,Travel and subsistence UK,International Policy Directorate,HRG UK,240897476,2.57,Not applicable,
