Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department for Transport,Department for Transport,03/09/2010,Management Consultancy,Projects,JACOBS ENGINEERING U.K. LTD,2000002012,114159.35
Department for Transport,Department for Transport,03/09/2010,Services provided by OGDs,Human Resources,DEPARTMENT FOR WORK & PENSIONS,2000013091,1356.64
Department for Transport,Department for Transport,03/09/2010,Area Based Grants,Regional & Local Transport,COMMUNITIES AND LOCAL GOVERNMENT,2000013092,9313930
Department for Transport,Department for Transport,03/09/2010,Area Based Grants,Road & Vehicle Safety & Standards,COMMUNITIES AND LOCAL GOVERNMENT,2000013092,6443929
Department for Transport,Department for Transport,03/09/2010,Research,Transport Analysis and Economics,OFFICE FOR NATIONAL STATISTICS,2000013094,17500
Department for Transport,Department for Transport,03/09/2010,Traffic Survey & Counting Equipment,London and Road Demand Management,HIGHWAYS AGENCY (14272),2000013095,6493.16
Department for Transport,Department for Transport,03/09/2010,Agency Staff Costs,Aviation,HAYS PERSONNEL SERVICE LTD,2000013097,2856.04
Department for Transport,Department for Transport,03/09/2010,Agency Staff Costs,Corporate Support Function,HAYS PERSONNEL SERVICE LTD,2000013097,1833.71
Department for Transport,Department for Transport,03/09/2010,Agency Staff Costs,Finance & Estates ,HAYS PERSONNEL SERVICE LTD,2000013097,1410
Department for Transport,Department for Transport,03/09/2010,Agency Staff Costs,Human Resources,HAYS PERSONNEL SERVICE LTD,2000013097,5566.73
Department for Transport,Department for Transport,03/09/2010,Agency Staff Costs,Regional & Local Transport,HAYS PERSONNEL SERVICE LTD,2000013097,1120.54
Department for Transport,Department for Transport,03/09/2010,Agency Staff Costs,Transform Licensing Logistics and Sponsorship,HAYS PERSONNEL SERVICE LTD,2000013097,1329.99
Department for Transport,Department for Transport,03/09/2010,Research,Transform Licensing Logistics and Sponsorship,AEA TECHNOLOGY ENVIRONMENT,2000013098,17190
Department for Transport,Department for Transport,03/09/2010,Agency Staff Costs,Finance & Estates ,ALLEN LANE FINANCIAL RECRUITMENT,2000013099,1938.75
Department for Transport,Department for Transport,03/09/2010,Rent - L&B (non-PFI),Finance & Estates ,BERALA SARL,2000013100,1668411.88
Department for Transport,Department for Transport,03/09/2010,Research,London and Road Demand Management,BMRB LTD,2000013101,6000
Department for Transport,Department for Transport,03/09/2010,Audit Fees (cash),Information Management Directorate,CENTRAL OFFICE OF INFORMATION,2000013102,3019.75
Department for Transport,Department for Transport,03/09/2010,Web Design Services,Communication Directorate ,CENTRAL OFFICE OF INFORMATION,2000013102,1509.88
Department for Transport,Department for Transport,03/09/2010,Further Education Leading to Qualifications,Transport Analysis and Economics,CITY UNIVERSITY,2000013103,6640
Department for Transport,Department for Transport,03/09/2010,Publicity,Regional & Local Transport,FOLIO CREATIVE COMMUNICATION LTD,2000013104,480
Department for Transport,Department for Transport,03/09/2010,Rent - L&B (non-PFI),Finance & Estates ,GREAT MINSTER EAST LONDON A/S,2000013105,786662.5
Department for Transport,Department for Transport,03/09/2010,Medical Advisory Service,Human Resources,HEALTH MANAGEMENT LTD,2000013106,3062.5
Department for Transport,Department for Transport,03/09/2010,Infrastructure Maintenance,Communication Directorate ,MOUCHEL MANAGEMENT CONSULTING LTD,2000013107,14265.8
Department for Transport,Department for Transport,03/09/2010,Agency Staff Costs,Finance & Estates ,KELLY SERVICES (UK) LTD,2000013109,956.59
Department for Transport,Department for Transport,03/09/2010,Services provided by OGDs,Regional & Local Transport,MOD DGFM SSC,2000013110,389082.74
Department for Transport,Department for Transport,03/09/2010,Research,Transport Analysis and Economics,NETFUNDI LTD,2000013112,637.44
Department for Transport,Department for Transport,03/09/2010,Agency Staff Costs,Transport Security,REED SPECIALIST RECRUITMENT LTD,2000013113,626.89
Department for Transport,Department for Transport,03/09/2010,IT Services  Running Costs,Information Management Directorate,TRAPEZE GROUP (UK) LTD,2000013114,22715.67
Department for Transport,Department for Transport,03/09/2010,Rent - L&B (non-PFI),Finance & Estates ,WORKMAN & PARTNERS,2000013115,675625
Department for Transport,Department for Transport,03/09/2010,Building Insurance,Finance & Estates ,SAVILLS COMMERCIAL LTD,2000013117,18692.29
Department for Transport,Department for Transport,03/09/2010,Building Service Charges,Finance & Estates ,SAVILLS COMMERCIAL LTD,2000013117,-2203.63
Department for Transport,Department for Transport,03/09/2010,Electricity,Finance & Estates ,SAVILLS COMMERCIAL LTD,2000013117,1394.75
Department for Transport,Department for Transport,03/09/2010,Rent - L&B (non-PFI),Finance & Estates ,SAVILLS COMMERCIAL LTD,2000013117,492450.57
Department for Transport,Department for Transport,03/09/2010,Programme and Project Management Consultancy,Regional & Local Transport,COMMUNITY TRANSPORT ASSOCIATION,2000013118,19211.25
Department for Transport,Department for Transport,03/09/2010,Travel Expenses UK,Regional & Local Transport,CAPITA BUSINESS TRAVEL,2000013120,563.21
Department for Transport,Department for Transport,03/09/2010,Travel Expenses UK,Transform Licensing Logistics and Sponsorship,CAPITA BUSINESS TRAVEL,2000013120,3233.23
Department for Transport,Department for Transport,03/09/2010,Travel Expenses UK,Transport Security,CAPITA BUSINESS TRAVEL,2000013120,27752.27
Department for Transport,Department for Transport,03/09/2010,Travel Expenses UK,Corporate Support Function,CARLSON WAGONLIT TRAVEL,2000013121,681.56
Department for Transport,Department for Transport,03/09/2010,Travel Expenses UK,Regional & Local Transport,CARLSON WAGONLIT TRAVEL,2000013121,1582.67
Department for Transport,Department for Transport,03/09/2010,Travel Expenses UK,Transform Licensing Logistics and Sponsorship,CARLSON WAGONLIT TRAVEL,2000013121,582.6
Department for Transport,Department for Transport,03/09/2010,Travel Expenses UK,Transport Security,CARLSON WAGONLIT TRAVEL,2000013121,1543.69
Department for Transport,Department for Transport,03/09/2010,Data Supply - Transport Direct,Information Management Directorate,TRAFFICLINK (UK) LIMITED,2000013122,19583.33
Department for Transport,Department for Transport,03/09/2010,Research,Aviation,INSTITUTE OF OCCUPATIONAL MEDICINE,2000013123,4683.75
Department for Transport,Department for Transport,03/09/2010,Grant in Aid to NDPBs,Finance & Estates ,"HSBC BANK PLC, LONDON",2000013124,28050000
Department for Transport,Department for Transport,03/09/2010,Training,Corporate Finance,THE KNOWLEDGE ACADEMY LTD,2000013125,992.88
Department for Transport,Department for Transport,06/09/2010,Agency Staff Costs,Finance & Planning,ALLEN LANE FINANCIAL RECRUITMENT,2000002019,2350
Department for Transport,Department for Transport,06/09/2010,Agency Staff Costs,Finance & Planning,MICHAEL PAGE INTERNATIONAL,2000002020,9452.84
Department for Transport,Department for Transport,06/09/2010,Travel Expenses UK,Finance & Planning,CARLSON WAGONLIT TRAVEL,2000002022,1381.7
Department for Transport,Department for Transport,06/09/2010,Small Software,Information Management Directorate,INSIGHT DIRECT (UK) LTD,2000013164,1267.53
Department for Transport,Department for Transport,06/09/2010,Transport Consultancy,Maritime and Dangerous Goods,ENVIRONMENTAL SCIENTIFICS GROUP LTD,2000013166,2666
Department for Transport,Department for Transport,06/09/2010,Agency Staff Costs,Finance & Estates ,ALLEN LANE FINANCIAL RECRUITMENT,2000013167,2021
Department for Transport,Department for Transport,06/09/2010,Data Supply - Transport Direct,Information Management Directorate,ATKINS LTD (TRANSPORT PLAN),2000013168,9147.38
Department for Transport,Department for Transport,06/09/2010,Small Software,Information Management Directorate,DIGITV-LOOKING LOCAL,2000013170,70500
Department for Transport,Department for Transport,06/09/2010,Agency Staff Costs,Information Management Directorate,ELAN COMPUTING LTD,2000013171,11522.6
Department for Transport,Department for Transport,06/09/2010,Training,Information Management Directorate,HELPDESK INSTITUTE,2000013173,1300
Department for Transport,Department for Transport,06/09/2010,Research,Road & Vehicle Safety & Standards,INSPEC INTERNATIONAL LTD,2000013174,17389.05
Department for Transport,Department for Transport,06/09/2010,Agency Staff Costs,Transport Security,JOSEPHINE SAMMONS LTD,2000013175,973.82
