Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department For Transport,British Transport Police,14/05/2011,IT - ADDITIONS,CAPITAL CONTROL ACCOUNT,Software Box Ltd,238315,"57,144.00"
Department For Transport,British Transport Police,23/05/2011,LH BUILDINGS - ADDITIONS,CAPITAL CONTROL ACCOUNT,STRATEGIC TEAM GROUP CO LTD,240743,"3,779.38"
Department For Transport,British Transport Police,14/05/2011,IT - ADDITIONS,CAPITAL CONTROL ACCOUNT,TEW PLUS LTD,237443,"4,344.00"
Department For Transport,British Transport Police,06/05/2011,FURNITURE & FITTINGS - ADD,CAPITAL CONTROL ACCOUNT,THE OFFICE FURNITURE CO LTD,240271,"1,867.44"
Department For Transport,British Transport Police,14/05/2011,LH BUILDINGS - ADDITIONS,CAPITAL CONTROL ACCOUNT,Tocanos Ltd t/a Arc Electrical,240746,"7,420.94"
Department For Transport,British Transport Police,14/05/2011,VEHICLE OWNED - ADDIT 3 YEARS,CAPITAL CONTROL ACCOUNT,VIDEO VEST LTD,241230,"5,220.00"
Department For Transport,British Transport Police,14/05/2011,LH BUILDINGS - ADDITIONS,CAPITAL CONTROL ACCOUNT,VOLERO CONTRACT LTD,241173,"24,000.00"
Department For Transport,British Transport Police,14/05/2011,IT - ADDITIONS,CAPITAL CONTROL ACCOUNT,WEIGHTMANS,237091,840.12
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,CENTRAL OPERATIONS AND EVENTS,INCHCAPE FLEET SOLUTIONS LIMITED,242277,20.28
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,CIVIL CONTINGENCY UNIT,INCHCAPE FLEET SOLUTIONS LIMITED,242277,6.76
Department For Transport,British Transport Police,14/05/2011,MANAGEMENT FEE- UNIFORMS,Contact Mgmnt & Control Room,IOMA CLOTHING CO LTD,241011,9.60
Department For Transport,British Transport Police,14/05/2011,MANAGEMENT FEE- UNIFORMS,CONTROL ROOM BIRMINGHAM,IOMA CLOTHING CO LTD,241011,13.52
Department For Transport,British Transport Police,06/05/2011,PURCH FURNITURE (NONCAP),CONTROL ROOM BIRMINGHAM,POSTURITE UK LTD,235025,"3,466.32"
Department For Transport,British Transport Police,23/05/2011,P&L ON SALE- OWNED VEHICLES,CORPORATE FINANCE,BT FLEET LIMITED,241882,"3,213.49"
Department For Transport,British Transport Police,14/05/2011,CLAIM - PUBLIC LIABILITY,CORPORATE RISK TEAM,CHRISTIAN KHAN CLIENT ACCOUNT,22928,"30,000.00"
Department For Transport,British Transport Police,06/05/2011,CLAIM - PUBLIC LIABILITY,CORPORATE RISK TEAM,DAVISON FLYNN DUKE SOLICITORS,22863,"1,800.00"
Department For Transport,British Transport Police,14/05/2011,INSURANCE - PREMIUMS,CORPORATE RISK TEAM,HEALTH LAMBERT,22925,"4,406.25"
Department For Transport,British Transport Police,06/05/2011,CLAIM - PUBLIC LIABILITY,CORPORATE RISK TEAM,IRWIN MITCHELL CLIENT ACCOUNT,22864,"2,750.00"
Department For Transport,British Transport Police,14/05/2011,EQUIP PURCH - POLICE  (NONCAP),COUNTER TERRORISM,ARCO GROUP,240783,794.38
Department For Transport,British Transport Police,06/05/2011,HIRE OF NON POLICE EQUIPMENT,COUNTER TERRORISM,CORPORATION OF LONDON-MISC SUNDRY ACC,239313,"1,089.00"
Department For Transport,British Transport Police,23/05/2011,VEHICLE ACCIDENT REPAIRS,COUNTER TERRORISM,GOODYEAR DUNLOP TYRES UK LIMITED,242024,64.81
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,COUNTER TERRORISM,INCHCAPE FLEET SOLUTIONS LIMITED,242277,6.76
Department For Transport,British Transport Police,06/05/2011,TRAINING-STAFF,COUNTER TERRORISM,INFORMA UK LTD,240420,"1,724.00"
Department For Transport,British Transport Police,14/05/2011,TRAINING-POLICE,COUNTER TERRORISM,RESEARCH & INTELLIGENCE SUPPORT CENTRE,233947,"1,908.00"
Department For Transport,British Transport Police,14/05/2011,MANAGEMENT FEE- UNIFORMS,COUNTERTERRISM PRO-ACTIVE UNIT,IOMA CLOTHING CO LTD,241011,12.78
Department For Transport,British Transport Police,14/05/2011,CLEANING CONTRACT- BUILDINGS,CRIME RECORDING CENTRE,Mitie Cleaning and Environmental Ltd,240941,572.41
Department For Transport,British Transport Police,23/05/2011,LEASING- FRANKING MACHINE,CRIME RECORDING CENTRE,Twofold Ltd,240729,636.41
Department For Transport,British Transport Police,23/05/2011,VEHICLE HIRE- NONOPS,DFT OLYMPICS,EUROPCAR GROUP UK LTD,242009,85.63
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,DFT OLYMPICS,INCHCAPE FLEET SOLUTIONS LIMITED,242277,114.92
Department For Transport,British Transport Police,06/05/2011,IT SOFTWARE MAINTENANCE,DFT OLYMPICS,INFOTERRA LTD,234420,"38,880.00"
Department For Transport,British Transport Police,14/05/2011,MANAGEMENT FEE- UNIFORMS,DFT OLYMPICS,IOMA CLOTHING CO LTD,241011,34.33
Department For Transport,British Transport Police,14/05/2011,EQUIP PURCH - POLICE  (NONCAP),DFT OLYMPICS,TYDEN BROOKS SECURITY PRODUCTS,237620,"3,290.40"
Department For Transport,British Transport Police,27/05/2011,POSTAGE,EBURY BRIDGE,Dx Network Services Ltd,241000,"1,312.01"
Department For Transport,British Transport Police,23/05/2011,ELECTRICITY,EBURY BRIDGE,EDF ENERGY,240938,"5,302.90"
Department For Transport,British Transport Police,23/05/2011,PURCHASE UNIFORM,EVENT PLAN & CO-ORD. UNIT,Derby Unitex Ltd,240806,"4,509.60"
Department For Transport,British Transport Police,14/05/2011,EQUIP PURCH - POLICE  (NONCAP),EVENT PLAN & CO-ORD. UNIT,EARLE TRADING,240710,"1,549.92"
Department For Transport,British Transport Police,14/05/2011,PURCHASE UNIFORM,EVENT PLAN & CO-ORD. UNIT,EARLE TRADING,240574,"1,420.68"
Department For Transport,British Transport Police,14/05/2011,EQUIP PURCH - POLICE  (NONCAP),EVENT PLAN & CO-ORD. UNIT,EARLE TRADING,240575,918.60
Department For Transport,British Transport Police,23/05/2011,EQUIP PURCH  NON POL  (NONCAP),EVENT PLAN & CO-ORD. UNIT,MEHLER VARIO SYSTEM UK,241837,"8,963.00"
Department For Transport,British Transport Police,14/05/2011,TRAINING-STAFF,EVENT PLAN & CO-ORD. UNIT,REED LEARNING PLC,241056,"1,200.00"
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,FHQ ACC SCOT. / COMM AFFAIRS,INCHCAPE FLEET SOLUTIONS LIMITED,242277,6.76
Department For Transport,British Transport Police,14/05/2011,CLEANING CONTRACT- BUILDINGS,FHQ AXIS FACILITIES,ADEPT CLEANING SERVICES LTD,238186,"1,200.00"
Department For Transport,British Transport Police,14/05/2011,CLEANING CONTRACT- BUILDINGS,FHQ AXIS FACILITIES,ADEPT CLEANING SERVICES LTD,239986,"2,177.18"
Department For Transport,British Transport Police,14/05/2011,CLEANING CONTRACT- BUILDINGS,FHQ AXIS FACILITIES,ADEPT CLEANING SERVICES LTD,239985,504.76
Department For Transport,British Transport Police,27/05/2011,CLEANING CONTRACT- BUILDINGS,FHQ AXIS FACILITIES,ADEPT CLEANING SERVICES LTD,241676,"2,177.18"
Department For Transport,British Transport Police,27/05/2011,CLEANING CONTRACT- BUILDINGS,FHQ AXIS FACILITIES,ADEPT CLEANING SERVICES LTD,241675,504.76
Department For Transport,British Transport Police,27/05/2011,OFFICE RELOC COSTS- NONCAP,FHQ AXIS FACILITIES,Integral Uk Ltd (Bristol),241899,553.68
Department For Transport,British Transport Police,06/05/2011,HIRE OF NON POLICE EQUIPMENT,FHQ AXIS FACILITIES,Phs Group Plc,235716,"1,814.60"
Department For Transport,British Transport Police,14/05/2011,MANAGEMENT FEE- UNIFORMS,FHQ CCTV PROJECT TEAM,IOMA CLOTHING CO LTD,241011,63.55
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,FHQ CHIEF CONSTABLE,INCHCAPE FLEET SOLUTIONS LIMITED,242277,13.52
Department For Transport,British Transport Police,14/05/2011,MANAGEMENT FEE- UNIFORMS,FHQ CHIEF CONSTABLE,IOMA CLOTHING CO LTD,241011,2.46
Department For Transport,British Transport Police,14/05/2011,MANAGEMENT FEE- UNIFORMS,FHQ CONTROL ROOMS,IOMA CLOTHING CO LTD,241011,228.73
Department For Transport,British Transport Police,23/05/2011,VEHICLE ACCIDENT REPAIRS,FHQ DEP. CHIEF CONSTABLE,GOODYEAR DUNLOP TYRES UK LIMITED,242024,159.55
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,FHQ DEP. CHIEF CONSTABLE,INCHCAPE FLEET SOLUTIONS LIMITED,242277,6.76
Department For Transport,British Transport Police,27/05/2011,OFFICE RELOC COSTS- NONCAP,FHQ ESTATES MANAGER,Business Moves Limited,242421,626.51
Department For Transport,British Transport Police,27/05/2011,OFFICE RELOC COSTS- NONCAP,FHQ ESTATES MANAGER,Business Moves Limited,242405,"3,136.19"
Department For Transport,British Transport Police,27/05/2011,IT HARDWARE PURCH (NONCAP),FHQ ESTATES MANAGER,CIVICA SERVICES LTD,239543,976.67
Department For Transport,British Transport Police,27/05/2011,SURVEYORS FEES,FHQ ESTATES MANAGER,Cyril Orchard & Partners,241937,"3,600.00"
Department For Transport,British Transport Police,27/05/2011,SOLICITORS FEES,FHQ ESTATES MANAGER,THOMSON SNELL & PASSMORE,242425,"1,620.00"
Department For Transport,British Transport Police,27/05/2011,SOLICITORS FEES,FHQ ESTATES MANAGER,THOMSON SNELL & PASSMORE,242426,"1,620.00"
Department For Transport,British Transport Police,27/05/2011,SOLICITORS FEES,FHQ ESTATES MANAGER,THOMSON SNELL & PASSMORE,242427,"1,620.00"
Department For Transport,British Transport Police,23/05/2011,VEHICLE ACCIDENT REPAIRS,FHQ EXPLOSIVE DOGS,GOODYEAR DUNLOP TYRES UK LIMITED,242024,565.77
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,FHQ EXPLOSIVE DOGS,INCHCAPE FLEET SOLUTIONS LIMITED,242277,283.34
Department For Transport,British Transport Police,14/05/2011,MANAGEMENT FEE- UNIFORMS,FHQ EXPLOSIVE DOGS,IOMA CLOTHING CO LTD,241011,63.42
Department For Transport,British Transport Police,06/05/2011,OCCUPATIONAL HEALTH COSTS,FHQ EXPLOSIVE DOGS,SANTIA HEALTH AND SAFETY LIMITED,238419,342.00
Department For Transport,British Transport Police,23/05/2011,SECURITY SYSTEM MAINTENANCE,FHQ FACILITIES,Bellard Electronics Limited,241665,930.30
Department For Transport,British Transport Police,14/05/2011,ELECTRICITY,FHQ FACILITIES,BRITISH GAS BUSINESS,240154,710.46
Department For Transport,British Transport Police,14/05/2011,ELECTRICITY,FHQ FACILITIES,BRITISH GAS BUSINESS,240155,"7,573.67"
Department For Transport,British Transport Police,14/05/2011,ELECTRICITY,FHQ FACILITIES,BRITISH GAS BUSINESS,240157,740.80
Department For Transport,British Transport Police,14/05/2011,ELECTRICITY,FHQ FACILITIES,EDF ENERGY,240723,853.18
Department For Transport,British Transport Police,23/05/2011,ELECTRICITY,FHQ FACILITIES,EDF ENERGY,240940,"14,086.96"
Department For Transport,British Transport Police,06/05/2011,REFUSE COLLECTION,FHQ FACILITIES,LONDON BOROUGH OF CAMDEN (AR),239665,968.76
Department For Transport,British Transport Police,06/05/2011,HIRE OF NON POLICE EQUIPMENT,FHQ FACILITIES,LONDON BOROUGH OF CAMDEN (AR),239665,78.20
Department For Transport,British Transport Police,06/05/2011,TEMPORARY STAFF,FHQ FINANCE,Chase Moulande,238409,832.50
Department For Transport,British Transport Police,06/05/2011,TEMPORARY STAFF,FHQ FINANCE,Chase Moulande,239612,832.50
Department For Transport,British Transport Police,06/05/2011,TEMPORARY STAFF,FHQ FINANCE,Chase Moulande,239613,900.00
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,Chase Moulande,240811,"1,003.52"
Department For Transport,British Transport Police,27/05/2011,TEMPORARY STAFF,FHQ FINANCE,Chase Moulande,241922,0.00
Department For Transport,British Transport Police,06/05/2011,TEMPORARY STAFF,FHQ FINANCE,HARLEY RECRUITMENT CONSULTANCY,239967,0.00
Department For Transport,British Transport Police,06/05/2011,TEMPORARY STAFF,FHQ FINANCE,HARLEY RECRUITMENT CONSULTANCY,240239,0.00
Department For Transport,British Transport Police,06/05/2011,TEMPORARY STAFF,FHQ FINANCE,HARLEY RECRUITMENT CONSULTANCY,240264,0.00
Department For Transport,British Transport Police,23/05/2011,TEMPORARY STAFF,FHQ FINANCE,HUDSON GLOBAL RESOURCES LTD,241065,"5,378.72"
Department For Transport,British Transport Police,27/05/2011,TEMPORARY STAFF,FHQ FINANCE,HUDSON GLOBAL RESOURCES LTD,242238,"4,737.90"
Department For Transport,British Transport Police,27/05/2011,TEMPORARY STAFF,FHQ FINANCE,HUDSON GLOBAL RESOURCES LTD,242239,"3,790.32"
Department For Transport,British Transport Police,27/05/2011,TEMPORARY STAFF,FHQ FINANCE,HUDSON GLOBAL RESOURCES LTD,242241,"3,790.32"
Department For Transport,British Transport Police,27/05/2011,TEMPORARY STAFF,FHQ FINANCE,HUDSON GLOBAL RESOURCES LTD,242240,"4,737.90"
Department For Transport,British Transport Police,27/05/2011,TEMPORARY STAFF,FHQ FINANCE,HUDSON GLOBAL RESOURCES LTD,242471,"3,734.35"
Department For Transport,British Transport Police,14/05/2011,HIRE OF CONSULTANTS,FHQ FINANCE,ICCM Solutions,240302,"3,600.00"
Department For Transport,British Transport Police,23/05/2011,PENSION EMPLOYER CONTS,FHQ FINANCE,LRT PENSION FUND TRUSTEE CO LTD,240802,"31,000.00"
Department For Transport,British Transport Police,23/05/2011,PENSION FUND FEES,FHQ FINANCE,MERCER HR CONSULTING LTD,241880,"14,400.00"
Department For Transport,British Transport Police,06/05/2011,PAYROLL CONTRACT,FHQ FINANCE,Midland Hr,231930,514.19
Department For Transport,British Transport Police,27/05/2011,ANNUAL LICENCES- SOFTWARE,FHQ FINANCE,NCC GROUP SECURE TEST LIMITED,233853,954.00
Department For Transport,British Transport Police,06/05/2011,PENSION EMPLOYER CONTS,FHQ FINANCE,Railway Pensions Management Ltd,240222,569.42
Department For Transport,British Transport Police,14/05/2011,PENSION EMPLOYER CONTS,FHQ FINANCE,Railway Pensions Management Ltd,241016,769.35
Department For Transport,British Transport Police,27/05/2011,PENSION EMPLOYER CONTS,FHQ FINANCE,Railway Pensions Management Ltd,236617,"1,138.84"
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,RED SNAPPER RECRUITMENT T/A,238919,888.00
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,RED SNAPPER RECRUITMENT T/A,238918,888.00
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,RED SNAPPER RECRUITMENT T/A,238917,888.00
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,RED SNAPPER RECRUITMENT T/A,238916,888.00
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,RED SNAPPER RECRUITMENT T/A,238915,888.00
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,RED SNAPPER RECRUITMENT T/A,239475,-888.00
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,RED SNAPPER RECRUITMENT T/A,239474,-888.00
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,RED SNAPPER RECRUITMENT T/A,239473,-888.00
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,RED SNAPPER RECRUITMENT T/A,239471,-888.00
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,RED SNAPPER RECRUITMENT T/A,239470,-888.00
Department For Transport,British Transport Police,06/05/2011,TEMPORARY STAFF,FHQ FINANCE,Reed Employment,239668,825.24
Department For Transport,British Transport Police,06/05/2011,TEMPORARY STAFF,FHQ FINANCE,Reed Employment,240336,830.00
Department For Transport,British Transport Police,06/05/2011,TEMPORARY STAFF,FHQ FINANCE,Reed Employment,240321,688.30
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,Reed Employment,240868,506.10
Department For Transport,British Transport Police,23/05/2011,TEMPORARY STAFF,FHQ FINANCE,Reed Employment,241877,597.20
Department For Transport,British Transport Police,27/05/2011,TEMPORARY STAFF,FHQ FINANCE,Reed Employment,241904,840.13
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ FINANCE,ROBERT JONES & COMPANY,240943,"5,040.00"
Department For Transport,British Transport Police,27/05/2011,HIRE OF CONSULTANTS,FHQ FINANCE,RSM TENON LIMITED,239653,"7,074.00"
Department For Transport,British Transport Police,23/05/2011,HIRE OF CONSULTANTS,FHQ JUSTICE MANAGEMENT,CPS,241876,"7,056.36"
Department For Transport,British Transport Police,23/05/2011,HIRE OF CONSULTANTS,FHQ JUSTICE MANAGEMENT,CPS,241875,"7,158.84"
Department For Transport,British Transport Police,27/05/2011,CLAIM - EMPLOYMENT TRIBUNALS,FHQ LEGAL ADVISORY SUPPORT,MR WARNER,23104,"2,000.00"
Department For Transport,British Transport Police,14/05/2011,SOLICITORS FEES,FHQ LEGAL ADVISORY SUPPORT,SIMONS MUIRHEAD & BURTON,236517,"9,576.00"
Department For Transport,British Transport Police,14/05/2011,SOLICITORS FEES,FHQ POLICE AUTHORITY,BIGGART BAILLIE SOLICITORS,241307,882.00
Department For Transport,British Transport Police,14/05/2011,SOLICITORS FEES,FHQ POLICE AUTHORITY,FIELD FISHER WATERHOUSE LLP,240813,"8,809.68"
Department For Transport,British Transport Police,23/05/2011,SOLICITORS FEES,FHQ POLICE AUTHORITY,FIELD FISHER WATERHOUSE LLP,241846,"3,752.10"
Department For Transport,British Transport Police,23/05/2011,ADVERTISING- EMPLOYEES,FHQ POLICE AUTHORITY,GATENBYSANDERSON LIMITED,241714,"9,600.00"
Department For Transport,British Transport Police,27/05/2011,SOLICITORS FEES,FHQ POLICE AUTHORITY,MESSRS. JOHNS & SAGGAR,23020,600.00
Department For Transport,British Transport Police,06/05/2011,INDEPENDENT CUSTODY VISITORS,FHQ POLICE AUTHORITY,METROPOLITAN POLICE,240220,"5,851.50"
Department For Transport,British Transport Police,23/05/2011,FEES ASSOCIATED WITH APPEALS,FHQ POLICE AUTHORITY,"MR HARENDRA DE SILVA, QC",23021,"3,196.20"
Department For Transport,British Transport Police,06/05/2011,HIRE OF CONSULTANTS,FHQ POLICE AUTHORITY,P-SOLVE INVESTMENTS LIMITED,240221,"4,980.00"
Department For Transport,British Transport Police,23/05/2011,SOLICITORS FEES,FHQ POLICE AUTHORITY,P-SOLVE INVESTMENTS LIMITED,241847,"1,800.00"
Department For Transport,British Transport Police,27/05/2011,HIRE OF CONSULTANTS,FHQ POLICE AUTHORITY,PUNTER SOUTHALL LTD,242310,"12,186.00"
Department For Transport,British Transport Police,27/05/2011,HIRE OF CONSULTANTS,FHQ POLICE AUTHORITY,SURREY POLICE AUTHORITY,241740,"5,293.76"
Department For Transport,British Transport Police,06/05/2011,SOLICITORS FEES,FHQ POLICE AUTHORITY,WEIGHTMANS,240501,"8,340.00"
Department For Transport,British Transport Police,06/05/2011,SOLICITORS FEES,FHQ POLICE AUTHORITY,WEIGHTMANS,240503,"2,820.00"
Department For Transport,British Transport Police,06/05/2011,SOLICITORS FEES,FHQ POLICE AUTHORITY,WEIGHTMANS,240504,"3,780.00"
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,FHQ PROFESSIONAL STDS UNIT,INCHCAPE FLEET SOLUTIONS LIMITED,242277,27.04
Department For Transport,British Transport Police,27/05/2011,VEHICLE SERVICING- PLANNED,FHQ SCENES OF CRIME,INCHCAPE FLEET SOLUTIONS LIMITED,242277,128.44
Department For Transport,British Transport Police,14/05/2011,MANAGEMENT FEE- UNIFORMS,FHQ SCENES OF CRIME,IOMA CLOTHING CO LTD,241011,55.62
Department For Transport,British Transport Police,14/05/2011,TEMPORARY STAFF,FHQ SCENES OF CRIME,RED SNAPPER RECRUITMENT T/A,239656,"1,045.44"
