Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Dept of Health,MHRA,11/11/2013,Overseas Air,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600083781,90302.85,413640679
Dept of Health,MHRA,11/11/2013,Overseas Hotel/Accommodation,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600083781,246.19,413640679
Dept of Health,MHRA,11/11/2013,Overseas Private Vehicle Hire,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600083781,359.51,413640679
Dept of Health,MHRA,11/11/2013,Overseas Rail/Tram,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600083781,603.59,413640679
Dept of Health,MHRA,11/11/2013,Passport/Visa,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600083781,906.30,413640679
Dept of Health,MHRA,11/11/2013,UK Miscellaneous T&S,Licensing,HOGG ROBINSON LTD,600083781,9.56,413640679
Dept of Health,MHRA,11/11/2013,UK Hotel/Accommodation,Licensing,HOGG ROBINSON LTD,600083781,177.46,413640679
Dept of Health,MHRA,11/11/2013,UK Parking,Licensing,HOGG ROBINSON LTD,600083781,4.22,413640679
Dept of Health,MHRA,11/11/2013,UK Private Vehicle Hire,Licensing,HOGG ROBINSON LTD,600083781,18.11,413640679
Dept of Health,MHRA,11/11/2013,UK Rail/Tube/Tram,Licensing,HOGG ROBINSON LTD,600083781,481.83,413640679
Dept of Health,MHRA,11/11/2013,Overseas Air,Licensing,HOGG ROBINSON LTD,600083781,2396.49,413640679
Dept of Health,MHRA,11/11/2013,Overseas Hotel/Accommodation,Licensing,HOGG ROBINSON LTD,600083781,191.80,413640679
Dept of Health,MHRA,11/11/2013,Overseas Rail/Tram,Licensing,HOGG ROBINSON LTD,600083781,382.27,413640679
Dept of Health,MHRA,11/11/2013,Committee T&S,Licensing,HOGG ROBINSON LTD,600083781,92.11,413640679
Dept of Health,MHRA,11/11/2013,UK Miscellaneous T&S,Medical Devices,HOGG ROBINSON LTD,600083781,57.36,413640679
Dept of Health,MHRA,11/11/2013,UK Hotel/Accommodation,Medical Devices,HOGG ROBINSON LTD,600083781,2258.33,413640679
Dept of Health,MHRA,11/11/2013,UK Private Vehicle Hire,Medical Devices,HOGG ROBINSON LTD,600083781,1280.87,413640679
Dept of Health,MHRA,11/11/2013,UK Rail/Tube/Tram,Medical Devices,HOGG ROBINSON LTD,600083781,1235.99,413640679
Dept of Health,MHRA,11/11/2013,Overseas Air,Medical Devices,HOGG ROBINSON LTD,600083781,206.36,413640679
Dept of Health,MHRA,11/11/2013,Overseas Hotel/Accommodation,Medical Devices,HOGG ROBINSON LTD,600083781,33.80,413640679
Dept of Health,MHRA,11/11/2013,Overseas Rail/Tram,Medical Devices,HOGG ROBINSON LTD,600083781,557.35,413640679
Dept of Health,MHRA,11/11/2013,UK Hotel/Accommodation,Operations & Finance,HOGG ROBINSON LTD,600083781,4.82,413640679
Dept of Health,MHRA,11/11/2013,UK Private Vehicle Hire,Operations & Finance,HOGG ROBINSON LTD,600083781,567.29,413640679
Dept of Health,MHRA,11/11/2013,UK Rail/Tube/Tram,Operations & Finance,HOGG ROBINSON LTD,600083781,180.70,413640679
Dept of Health,MHRA,11/11/2013,UK Miscellaneous T&S,Policy,HOGG ROBINSON LTD,600083781,19.12,413640679
Dept of Health,MHRA,11/11/2013,UK Rail/Tube/Tram,Policy,HOGG ROBINSON LTD,600083781,34.93,413640679
Dept of Health,MHRA,11/11/2013,Overseas Hotel/Accommodation,Policy,HOGG ROBINSON LTD,600083781,21.14,413640679
Dept of Health,MHRA,11/11/2013,Overseas Rail/Tram,Policy,HOGG ROBINSON LTD,600083781,1669.94,413640679
Dept of Health,MHRA,11/11/2013,UK Miscellaneous T&S,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600083781,9.56,413640679
Dept of Health,MHRA,11/11/2013,UK Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600083781,357.54,413640679
Dept of Health,MHRA,11/11/2013,UK Rail/Tube/Tram,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600083781,127.80,413640679
Dept of Health,MHRA,11/11/2013,Overseas Air,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600083781,745.86,413640679
Dept of Health,MHRA,11/11/2013,Overseas Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600083781,139.48,413640679
Dept of Health,MHRA,11/11/2013,Overseas Rail/Tram,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600083781,168.01,413640679
Dept of Health,MHRA,12/11/2013,Telecommunications,Information Management,SWITCH COMMUNICATIONS,600083739,69075.74,611903863
Dept of Health,MHRA,13/11/2013,IT Purchases,Information Management,ACCENTURE,600083853,84716.82,788629066
Dept of Health,MHRA,15/11/2013,Research,Directorate,DSRU EDUCATION & RESEARCH LTD,600083495,34052.50,805622546
Dept of Health,MHRA,19/11/2013,Capital Expenditure,Clinical Practice Research Datalink,ACCENTURE,600083872,27936.67,788629066
Dept of Health,MHRA,19/11/2013,IT Purchases,Clinical Practice Research Datalink,ACCENTURE,600083975,139920.00,788629066
Dept of Health,MHRA,19/11/2013,Capital Expenditure,Information Management,ACCENTURE,600083939,127896.60,788629066
Dept of Health,MHRA,19/11/2013,Capital Expenditure,Information Management,ACCENTURE,600083940,141564.17,788629066
Dept of Health,MHRA,19/11/2013,Capital Expenditure,Information Management,ACCENTURE,600083941,252161.58,788629066
Dept of Health,MHRA,19/11/2013,Computing Operation Costs,Information Management,ACCENTURE,600083942,220446.98,788629066
Dept of Health,MHRA,25/11/2013,Computing Operation Costs,Information Management,ACCENTURE,600083987,29256.00,788629066
Dept of Health,MHRA,26/11/2013,Premises Rental,Operations & Finance,DEPARTMENT FOR BUSINESS INNOVATION AND SKILLS,600084121,1115595.60,888825550
Dept of Health,MHRA,26/11/2013,Rates,Operations & Finance,DEPARTMENT FOR BUSINESS INNOVATION AND SKILLS,600084121,641213.35,888825550
Dept of Health,MHRA,26/11/2013,Building Maintenance & Utilities,Operations & Finance,DEPARTMENT FOR BUSINESS INNOVATION AND SKILLS,600084121,100828.33,888825550
Dept of Health,MHRA,26/11/2013,Cleaning,Operations & Finance,DEPARTMENT FOR BUSINESS INNOVATION AND SKILLS,600084121,24543.07,888825550
Dept of Health,MHRA,26/11/2013,Security,Operations & Finance,DEPARTMENT FOR BUSINESS INNOVATION AND SKILLS,600084121,47267.50,888825550
Dept of Health,MHRA,26/11/2013,Facilities Management,Operations & Finance,DEPARTMENT FOR BUSINESS INNOVATION AND SKILLS,600084121,26334.75,888825550
Dept of Health,MHRA,29/11/2013,Training inc T&S,Clinical Practice Research Datalink,LONDON SCHOOL OF HYGIENE & TROPICAL MEDICINE,600084261,36172.15,233756066
