Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Dept of Health,MHRA,14/08/2012,UK Rail/Tube/Tram,Medical Devices,FCM TRAVEL SOLUTIONS,600072806,776.75,662428530
Dept of Health,MHRA,14/08/2012,Overseas Air,Medical Devices,FCM TRAVEL SOLUTIONS,600072806,1764.99,662428530
Dept of Health,MHRA,14/08/2012,Overseas Rail/Tram,Medical Devices,FCM TRAVEL SOLUTIONS,600072806,735.25,662428530
Dept of Health,MHRA,14/08/2012,UK Rail/Tube/Tram,Operations & Finance,FCM TRAVEL SOLUTIONS,600072806,204.50,662428530
Dept of Health,MHRA,14/08/2012,UK Rail/Tube/Tram,Policy,FCM TRAVEL SOLUTIONS,600072806,-29.00,662428530
Dept of Health,MHRA,14/08/2012,Overseas Air,Policy,FCM TRAVEL SOLUTIONS,600072806,1408.85,662428530
Dept of Health,MHRA,14/08/2012,Overseas Hotel/Accommodation,Policy,FCM TRAVEL SOLUTIONS,600072806,113.79,662428530
Dept of Health,MHRA,14/08/2012,Overseas Rail/Tram,Policy,FCM TRAVEL SOLUTIONS,600072806,298.00,662428530
Dept of Health,MHRA,14/08/2012,UK Rail/Tube/Tram,Vigilance and Risk Management of Medicines,FCM TRAVEL SOLUTIONS,600072806,312.60,662428530
Dept of Health,MHRA,14/08/2012,Overseas Air,Vigilance and Risk Management of Medicines,FCM TRAVEL SOLUTIONS,600072806,416.86,662428530
Dept of Health,MHRA,14/08/2012,Overseas Rail/Tram,Vigilance and Risk Management of Medicines,FCM TRAVEL SOLUTIONS,600072806,269.00,662428530
Dept of Health,MHRA,14/08/2012,UK Hotel/Accommodation,Clinical Practice Research Datalink,HOGG ROBINSON LTD,600073815,9.06,413640679
Dept of Health,MHRA,14/08/2012,UK Rail/Tube/Tram,Clinical Practice Research Datalink,HOGG ROBINSON LTD,600073815,586.40,413640679
Dept of Health,MHRA,14/08/2012,Overseas Air,Clinical Practice Research Datalink,HOGG ROBINSON LTD,600073815,608.02,413640679
Dept of Health,MHRA,14/08/2012,Overseas Hotel/Accommodation,Clinical Practice Research Datalink,HOGG ROBINSON LTD,600073815,6.04,413640679
Dept of Health,MHRA,14/08/2012,Overseas Air,Directorate,HOGG ROBINSON LTD,600073815,402.45,413640679
Dept of Health,MHRA,14/08/2012,Overseas Rail/Tram,Directorate,HOGG ROBINSON LTD,600073815,306.53,413640679
Dept of Health,MHRA,14/08/2012,UK Miscellaneous T&S,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600073815,28.65,413640679
Dept of Health,MHRA,14/08/2012,UK Air,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600073815,790.17,413640679
Dept of Health,MHRA,14/08/2012,UK Hotel/Accommodation,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600073815,880.70,413640679
Dept of Health,MHRA,14/08/2012,UK Private Vehicle Hire,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600073815,238.37,413640679
Dept of Health,MHRA,14/08/2012,UK Rail/Tube/Tram,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600073815,7296.15,413640679
Dept of Health,MHRA,14/08/2012,Overseas Air,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600073815,45991.78,413640679
Dept of Health,MHRA,14/08/2012,Overseas Hotel/Accommodation,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600073815,126.18,413640679
Dept of Health,MHRA,14/08/2012,UK Miscellaneous T&S,Licensing,HOGG ROBINSON LTD,600073815,38.20,413640679
Dept of Health,MHRA,14/08/2012,UK Rail/Tube/Tram,Licensing,HOGG ROBINSON LTD,600073815,289.05,413640679
Dept of Health,MHRA,14/08/2012,Overseas Air,Licensing,HOGG ROBINSON LTD,600073815,2336.18,413640679
Dept of Health,MHRA,14/08/2012,Overseas Hotel/Accommodation,Licensing,HOGG ROBINSON LTD,600073815,24.74,413640679
Dept of Health,MHRA,14/08/2012,Overseas Rail/Tram,Licensing,HOGG ROBINSON LTD,600073815,134.67,413640679
Dept of Health,MHRA,14/08/2012,Committee T&S,Licensing,HOGG ROBINSON LTD,600073815,1263.30,413640679
Dept of Health,MHRA,14/08/2012,UK Hotel/Accommodation,Medical Devices,HOGG ROBINSON LTD,600073815,103.43,413640679
Dept of Health,MHRA,14/08/2012,UK Private Vehicle Hire,Medical Devices,HOGG ROBINSON LTD,600073815,411.91,413640679
Dept of Health,MHRA,14/08/2012,UK Rail/Tube/Tram,Medical Devices,HOGG ROBINSON LTD,600073815,700.01,413640679
Dept of Health,MHRA,14/08/2012,Overseas Air,Medical Devices,HOGG ROBINSON LTD,600073815,517.52,413640679
Dept of Health,MHRA,14/08/2012,Overseas Hotel/Accommodation,Medical Devices,HOGG ROBINSON LTD,600073815,13.88,413640679
Dept of Health,MHRA,14/08/2012,Overseas Rail/Tram,Medical Devices,HOGG ROBINSON LTD,600073815,514.57,413640679
Dept of Health,MHRA,14/08/2012,UK Miscellaneous T&S,Operations & Finance,HOGG ROBINSON LTD,600073815,9.55,413640679
Dept of Health,MHRA,14/08/2012,UK Hotel/Accommodation,Operations & Finance,HOGG ROBINSON LTD,600073815,12.08,413640679
Dept of Health,MHRA,14/08/2012,UK Rail/Tube/Tram,Operations & Finance,HOGG ROBINSON LTD,600073815,753.19,413640679
Dept of Health,MHRA,14/08/2012,UK Miscellaneous T&S,Policy,HOGG ROBINSON LTD,600073815,9.55,413640679
Dept of Health,MHRA,14/08/2012,Overseas Air,Policy,HOGG ROBINSON LTD,600073815,783.79,413640679
Dept of Health,MHRA,14/08/2012,Overseas Hotel/Accommodation,Policy,HOGG ROBINSON LTD,600073815,6.04,413640679
Dept of Health,MHRA,14/08/2012,Overseas Rail/Tram,Policy,HOGG ROBINSON LTD,600073815,205.02,413640679
Dept of Health,MHRA,14/08/2012,UK Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600073815,84.30,413640679
Dept of Health,MHRA,14/08/2012,UK Rail/Tube/Tram,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600073815,96.00,413640679
Dept of Health,MHRA,14/08/2012,Overseas Air,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600073815,496.42,413640679
Dept of Health,MHRA,14/08/2012,Overseas Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600073815,18.71,413640679
Dept of Health,MHRA,20/08/2012,IT Purchases,Information Management,ACCENTURE,600073816,55880.11,788629066
Dept of Health,MHRA,21/08/2012,Telecommunications,Information Management,VODAFONE (UNIFIED COMMUNICATIONS GROUP),600073988,46578.41,569953277
Dept of Health,MHRA,22/08/2012,Service Charge,Operations & Finance,ZURICH ASSURANCE LTD,600074060,17128.31,107831677
Dept of Health,MHRA,22/08/2012,Premises Rental,Operations & Finance,ZURICH ASSURANCE LTD,600074060,30000.00,107831677
Dept of Health,MHRA,29/08/2012,Internal Audit,Operations & Finance,PRICEWATERHOUSECOOPERS LLP,600074109,27999.60,243823957
Dept of Health,MHRA,31/08/2012,Telecommunications,Information Management,SWITCH COMMUNICATIONS,600073683,42768.00,611903863
