Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Dept of Health,MHRA,13/01/2014,UK Miscellaneous T&S,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600085081,47.80,413640679
Dept of Health,MHRA,13/01/2014,UK Air,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600085081,1290.60,413640679
Dept of Health,MHRA,13/01/2014,UK Hotel/Accommodation,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600085081,14062.64,413640679
Dept of Health,MHRA,13/01/2014,UK Parking,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600085081,4.22,413640679
Dept of Health,MHRA,13/01/2014,UK Private Vehicle Hire,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600085081,1936.79,413640679
Dept of Health,MHRA,13/01/2014,UK Rail/Tube/Tram,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600085081,9521.52,413640679
Dept of Health,MHRA,13/01/2014,Overseas Air,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600085081,53171.90,413640679
Dept of Health,MHRA,13/01/2014,Overseas Hotel/Accommodation,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600085081,55.78,413640679
Dept of Health,MHRA,13/01/2014,Overseas Private Vehicle Hire,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600085081,331.02,413640679
Dept of Health,MHRA,13/01/2014,Passport/Visa,"Inspection, Enforcement & Standards",HOGG ROBINSON LTD,600085081,397.88,413640679
Dept of Health,MHRA,13/01/2014,UK Miscellaneous T&S,Licensing,HOGG ROBINSON LTD,600085081,9.56,413640679
Dept of Health,MHRA,13/01/2014,UK Hotel/Accommodation,Licensing,HOGG ROBINSON LTD,600085081,163.57,413640679
Dept of Health,MHRA,13/01/2014,UK Rail/Tube/Tram,Licensing,HOGG ROBINSON LTD,600085081,111.38,413640679
Dept of Health,MHRA,13/01/2014,Overseas Air,Licensing,HOGG ROBINSON LTD,600085081,478.15,413640679
Dept of Health,MHRA,13/01/2014,Committee T&S,Licensing,HOGG ROBINSON LTD,600085081,15.70,413640679
Dept of Health,MHRA,13/01/2014,UK Miscellaneous T&S,Medical Devices,HOGG ROBINSON LTD,600085081,9.56,413640679
Dept of Health,MHRA,13/01/2014,UK Air,Medical Devices,HOGG ROBINSON LTD,600085081,183.19,413640679
Dept of Health,MHRA,13/01/2014,UK Hotel/Accommodation,Medical Devices,HOGG ROBINSON LTD,600085081,3168.31,413640679
Dept of Health,MHRA,13/01/2014,UK Private Vehicle Hire,Medical Devices,HOGG ROBINSON LTD,600085081,713.62,413640679
Dept of Health,MHRA,13/01/2014,UK Rail/Tube/Tram,Medical Devices,HOGG ROBINSON LTD,600085081,1422.48,413640679
Dept of Health,MHRA,13/01/2014,Overseas Air,Medical Devices,HOGG ROBINSON LTD,600085081,6570.03,413640679
Dept of Health,MHRA,13/01/2014,Overseas Hotel/Accommodation,Medical Devices,HOGG ROBINSON LTD,600085081,38.62,413640679
Dept of Health,MHRA,13/01/2014,Overseas Rail/Tram,Medical Devices,HOGG ROBINSON LTD,600085081,745.46,413640679
Dept of Health,MHRA,13/01/2014,UK Miscellaneous T&S,Finance & Procurement,HOGG ROBINSON LTD,600085081,9.56,413640679
Dept of Health,MHRA,13/01/2014,UK Rail/Tube/Tram,Finance & Procurement,HOGG ROBINSON LTD,600085081,127.92,413640679
Dept of Health,MHRA,13/01/2014,UK Hotel/Accommodation,Facilities & Estates,HOGG ROBINSON LTD,600085081,87.32,413640679
Dept of Health,MHRA,13/01/2014,Overseas Hotel/Accommodation,Policy,HOGG ROBINSON LTD,600085081,332.29,413640679
Dept of Health,MHRA,13/01/2014,Overseas Rail/Tram,Policy,HOGG ROBINSON LTD,600085081,600.58,413640679
Dept of Health,MHRA,13/01/2014,UK Miscellaneous T&S,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600085081,9.56,413640679
Dept of Health,MHRA,13/01/2014,UK Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600085081,73.74,413640679
Dept of Health,MHRA,13/01/2014,Overseas Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600085081,9.06,413640679
Dept of Health,MHRA,14/01/2014,Library,Communications,INFORMA UK LTD,600085109,60001.20,365462636
Dept of Health,MHRA,17/01/2014,IT Purchases,Information Management,ACCENTURE,600085280,116330.87,788629066
Dept of Health,MHRA,20/01/2014,Capital Expenditure,Clinical Practice Research Datalink,ACCENTURE,600085221,139920.00,788629066
Dept of Health,MHRA,29/01/2014,Library,Communications,SWETS INFORMATION SERVICES LTD,600085484,97444.58,749957067
Dept of Health,MHRA,29/01/2014,Occupational Health / Health & Safety,Human Resources,PUBLIC HEALTH ENGLAND,600085395,72000.00,888849628
Dept of Health,MHRA,31/01/2014,Cost of Seminars,Communications,GLASGOWS,600085602,76220.36,448190633
Dept of Health,MHRA,31/01/2014,Capital Expenditure,Information Management,ACCENTURE,600085612,54262.68,788629066
