Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Dept of Health,MHRA,05/06/2015,UK Rail/Tube/Tram,Finance & Procurement,HOGG ROBINSON LTD,600096380,124.88,413640679
Dept of Health,MHRA,05/06/2015,Overseas Air,Policy,HOGG ROBINSON LTD,600096380,371.96,413640679
Dept of Health,MHRA,05/06/2015,Overseas Hotel/Accommodation,Policy,HOGG ROBINSON LTD,600096380,15.05,413640679
Dept of Health,MHRA,05/06/2015,Overseas Rail/Tram,Policy,HOGG ROBINSON LTD,600096380,754.53,413640679
Dept of Health,MHRA,05/06/2015,UK Miscellaneous T&S,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600096380,9.56,413640679
Dept of Health,MHRA,05/06/2015,UK Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600096380,21.69,413640679
Dept of Health,MHRA,05/06/2015,UK Rail/Tube/Tram,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600096380,339.24,413640679
Dept of Health,MHRA,05/06/2015,Overseas Air,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600096380,675.56,413640679
Dept of Health,MHRA,05/06/2015,Overseas Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600096380,9.65,413640679
Dept of Health,MHRA,08/06/2015,Third Party IT Contracts,Information Management,REDROCK CONSULTING LTD,600096386,78319.7,862247715
Dept of Health,MHRA,08/06/2015,Third Party IT Contracts,Information Management,REDROCK CONSULTING LTD,600096397,71088.29,862247715
Dept of Health,MHRA,10/06/2015,Third Party IT Contracts,Information Management,REDROCK CONSULTING LTD,600096398,42273.94,862247715
Dept of Health,MHRA,16/06/2015,IT Purchases,Information Management,ACCENTURE,600096464,70053.66,788629066
Dept of Health,MHRA,16/06/2015,IT Purchases,Information Management,ACCENTURE,600096543,70295.2,788629066
Dept of Health,MHRA,24/06/2015,Third Party IT Contracts,Information Management,REDROCK CONSULTING LTD,600096679,30316.03,862247715
Dept of Health,MHRA,24/06/2015,EU pre-financing project payment,Vigilance and Risk Management of Medicines,EPIDEMICO INC,600096638,57452.06,
Dept of Health,MHRA,30/06/2015,Computing Operation Costs,Information Management,ACCENTURE,600096546,414480.91,788629066
