Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Dept of Health,MHRA,19/10/2011,Security,Operations & Finance,BIS,600066424,58591.71,888825550
Dept of Health,MHRA,19/10/2011,Service Charge,Operations & Finance,BIS,600066424,232897.44,888825550
Dept of Health,MHRA,19/10/2011,Rates,Operations & Finance,BIS,600066424,475000.00,888825550
Dept of Health,MHRA,19/10/2011,Cleaning,Operations & Finance,BIS,600066425,34728.38,888825550
Dept of Health,MHRA,19/10/2011,Premises Rental,Operations & Finance,BIS,600066425,15240.93,888825550
Dept of Health,MHRA,19/10/2011,Building Maintenance & Utilities,Operations & Finance,BIS,600066425,87021.18,888825550
Dept of Health,MHRA,19/10/2011,Facilities Management,Operations & Finance,BIS,600066425,31432.62,888825550
Dept of Health,MHRA,19/10/2011,Security,Operations & Finance,BIS,600066425,58591.71,888825550
Dept of Health,MHRA,19/10/2011,Service Charge,Operations & Finance,BIS,600066425,232897.44,888825550
Dept of Health,MHRA,19/10/2011,Rates,Operations & Finance,BIS,600066425,391066.76,888825550
Dept of Health,MHRA,21/10/2011,Laboratory,"Inspection, Enforcement & Standards",LGC (TEDDINGTON) LTD,600066626,109225.80,674056721
Dept of Health,MHRA,21/10/2011,Laboratory,"Inspection, Enforcement & Standards",LGC (TEDDINGTON) LTD,600066627,305100.00,674056721
Dept of Health,MHRA,21/10/2011,Capital Expenditure,Operations & Finance,OFFICE PROJECTS LIMITED (OPL),600066095,61000.16,648993175
Dept of Health,MHRA,21/10/2011,Capital Expenditure,Operations & Finance,OFFICE PROJECTS LIMITED (OPL),600066096,151109.24,648993175
Dept of Health,MHRA,24/10/2011,Laboratory,"Inspection, Enforcement & Standards",LGC (TEDDINGTON) LTD,600066625,321000.00,674056721
Dept of Health,MHRA,26/10/2011,IT Purchases,Information Management,ACCENTURE,600066232,-172890.24,788629066
Dept of Health,MHRA,26/10/2011,IT Purchases,Information Management,ACCENTURE,600066236,667902.36,788629066
Dept of Health,MHRA,26/10/2011,Third Party IT Contracts,Information Management,BRAMBLE.CC LTD,600066453,33720.00,771249226
Dept of Health,MHRA,26/10/2011,Training inc T&S,"Inspection, Enforcement & Standards",UNIVERSITY OF READING,600066650,30250.00,200012659
Dept of Health,MHRA,28/10/2011,IT Purchases,Information Management,ACCENTURE,600066583,116640.72,788629066
