Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Dept of Health,MHRA,29/07/2015,UK Rail/Tube/Tram,Finance & Procurement,HOGG ROBINSON LTD,600097313,198.59,413640679
Dept of Health,MHRA,29/07/2015,UK Hotel/Accommodation,Policy,HOGG ROBINSON LTD,600097313,6.02,413640679
Dept of Health,MHRA,29/07/2015,UK Rail/Tube/Tram,Policy,HOGG ROBINSON LTD,600097313,244.49,413640679
Dept of Health,MHRA,29/07/2015,Overseas Air,Policy,HOGG ROBINSON LTD,600097313,1129.31,413640679
Dept of Health,MHRA,29/07/2015,Overseas Hotel/Accommodation,Policy,HOGG ROBINSON LTD,600097313,250.03,413640679
Dept of Health,MHRA,29/07/2015,Overseas Rail/Tram,Policy,HOGG ROBINSON LTD,600097313,210.26,413640679
Dept of Health,MHRA,29/07/2015,UK Miscellaneous T&S,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600097313,9.56,413640679
Dept of Health,MHRA,29/07/2015,UK Air,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600097313,221.39,413640679
Dept of Health,MHRA,29/07/2015,UK Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600097313,620.85,413640679
Dept of Health,MHRA,29/07/2015,UK Rail/Tube/Tram,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600097313,174.19,413640679
Dept of Health,MHRA,29/07/2015,Overseas Air,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600097313,810.77,413640679
Dept of Health,MHRA,29/07/2015,Overseas Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600097313,12.06,413640679
Dept of Health,MHRA,29/07/2015,Overseas Rail/Tram,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600097313,332.99,413640679
