Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Dept of Health,MHRA,11/03/2013,Overseas Rail/Tram,Medical Devices,HOGG ROBINSON LTD,600078267,596.57,413640679
Dept of Health,MHRA,11/03/2013,UK Miscellaneous T&S,Operations & Finance,HOGG ROBINSON LTD,600078267,9.56,413640679
Dept of Health,MHRA,11/03/2013,UK Hotel/Accommodation,Operations & Finance,HOGG ROBINSON LTD,600078267,341.23,413640679
Dept of Health,MHRA,11/03/2013,UK Rail/Tube/Tram,Operations & Finance,HOGG ROBINSON LTD,600078267,583.36,413640679
Dept of Health,MHRA,11/03/2013,Overseas Hotel/Accommodation,Policy,HOGG ROBINSON LTD,600078267,18.72,413640679
Dept of Health,MHRA,11/03/2013,Overseas Rail/Tram,Policy,HOGG ROBINSON LTD,600078267,1113.65,413640679
Dept of Health,MHRA,11/03/2013,UK Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600078267,7.85,413640679
Dept of Health,MHRA,11/03/2013,UK Rail/Tube/Tram,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600078267,353.27,413640679
Dept of Health,MHRA,11/03/2013,Overseas Air,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600078267,801.59,413640679
Dept of Health,MHRA,11/03/2013,Overseas Hotel/Accommodation,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600078267,10.87,413640679
Dept of Health,MHRA,11/03/2013,Overseas Rail/Tram,Vigilance and Risk Management of Medicines,HOGG ROBINSON LTD,600078267,376.26,413640679
Dept of Health,MHRA,12/03/2013,IT Purchases,Information Management,ACCENTURE,600078304,187009.09,788629066
Dept of Health,MHRA,12/03/2013,Computing Operation Costs,Information Management,ACCENTURE,600078305,754006.81,788629066
Dept of Health,MHRA,18/03/2013,Rates,Operations & Finance,WELWYN HATFIELD COUNCIL,600078545,38151.00,
Dept of Health,MHRA,21/03/2013,Laboratory,"Inspection, Enforcement & Standards",LGC (TEDDINGTON) LTD,600078507,106147.61,674056721
Dept of Health,MHRA,21/03/2013,Laboratory,"Inspection, Enforcement & Standards",LGC (TEDDINGTON) LTD,600078509,87600.00,674056721
Dept of Health,MHRA,21/03/2013,Laboratory,"Inspection, Enforcement & Standards",LGC (TEDDINGTON) LTD,600078666,58723.04,674056721
Dept of Health,MHRA,22/03/2013,Personnel & Payroll Services,Human Resources,DEPARTMENT OF HEALTH,600078690,27422.00,888815064
Dept of Health,MHRA,22/03/2013,Third Party IT Contracts,Information Management,ACCENTURE,600078577,47291.77,788629066
Dept of Health,MHRA,22/03/2013,Third Party IT Contracts,Information Management,ACCENTURE,600078587,213057.60,788629066
Dept of Health,MHRA,22/03/2013,Third Party IT Contracts,Information Management,ACCENTURE,600078591,96544.32,788629066
Dept of Health,MHRA,22/03/2013,Capital Expenditure,Information Management,ACCENTURE,600078604,167370.42,788629066
Dept of Health,MHRA,22/03/2013,Capital Expenditure,Information Management,ACCENTURE,600078618,111369.60,788629066
Dept of Health,MHRA,22/03/2013,Laboratory,"Inspection, Enforcement & Standards",LGC (TEDDINGTON) LTD,600078696,330630.00,674056721
Dept of Health,MHRA,22/03/2013,Laboratory,"Inspection, Enforcement & Standards",LGC (TEDDINGTON) LTD,600078698,314400.00,674056721
Dept of Health,MHRA,25/03/2013,Third Party IT Contracts,Clinical Practice Research Datalink,ACCENTURE,600078697,37592.40,788629066
Dept of Health,MHRA,26/03/2013,Laboratory,Medical Devices,LGC (TEDDINGTON) LTD,600078906,28320.00,674056721
Dept of Health,MHRA,26/03/2013,Solicitors,Policy,DEPARTMENT FOR WORK & PENSIONS,600078793,190043.20,888815554
